X,Y,Color
76,605,red0
75,606,red0
45,606,red0
45,635,red0
46,636,red0
46,641,red0
47,642,red0
47,697,red0
48,698,red0
48,729,red0
49,730,red0
49,836,red0
48,837,red0
48,862,red0
49,863,red0
49,896,red0
50,897,red0
221,897,red0
222,896,red0
256,896,red0
256,810,red0
255,809,red0
255,733,red0
256,732,red0
256,703,red0
218,703,red0
217,702,red0
209,702,red0
207,700,red0
207,699,red0
206,698,red0
206,696,red0
205,695,red0
205,692,red0
204,691,red0
203,691,red0
202,690,red0
202,689,red0
201,688,red0
201,659,red0
200,658,red0
200,627,red0
199,626,red0
199,605,red0
230,30,red1
229,31,red1
192,31,red1
191,32,red1
144,32,red1
143,33,red1
36,33,red1
35,34,red1
34,34,red1
33,35,red1
33,67,red1
34,68,red1
34,72,red1
35,73,red1
35,143,red1
36,144,red1
36,205,red1
37,206,red1
37,272,red1
68,272,red1
69,273,red1
126,273,red1
127,272,red1
197,272,red1
197,163,red1
198,162,red1
199,162,red1
199,160,red1
200,159,red1
200,156,red1
201,155,red1
201,138,red1
202,137,red1
333,137,red1
334,136,red1
356,136,red1
357,135,red1
451,135,red1
452,134,red1
471,134,red1
472,133,red1
486,133,red1
487,132,red1
546,132,red1
547,131,red1
550,131,red1
550,97,red1
551,96,red1
551,32,red1
549,30,red1
485,30,red1
484,31,red1
401,31,red1
400,30,red1
310,30,red1
309,31,red1
266,31,red1
265,30,red1
,,
487,674,blue0
486,675,blue0
472,675,blue0
471,676,blue0
263,676,blue0
262,677,blue0
224,677,blue0
223,678,blue0
214,678,blue0
212,680,blue0
212,683,blue0
210,685,blue0
210,689,blue0
211,690,blue0
211,691,blue0
212,692,blue0
213,692,blue0
214,693,blue0
248,693,blue0
249,692,blue0
426,692,blue0
427,691,blue0
453,691,blue0
454,690,blue0
469,690,blue0
470,689,blue0
559,689,blue0
559,675,blue0
552,675,blue0
551,674,blue0
534,640,blue1
533,641,blue1
500,641,blue1
499,642,blue1
442,642,blue1
441,643,blue1
213,643,blue1
212,644,blue1
211,644,blue1
211,656,blue1
213,658,blue1
296,658,blue1
297,659,blue1
308,659,blue1
309,658,blue1
407,658,blue1
408,657,blue1
473,657,blue1
474,656,blue1
540,656,blue1
541,655,blue1
545,655,blue1
