X,Y,Color
498,546,red0
497,547,red0
476,547,red0
475,548,red0
426,548,red0
426,549,red0
425,550,red0
425,611,red0
424,612,red0
424,613,red0
423,614,red0
423,651,red0
424,652,red0
424,677,red0
425,678,red0
425,694,red0
424,695,red0
422,695,red0
421,696,red0
414,696,red0
413,697,red0
372,697,red0
371,698,red0
371,876,red0
431,876,red0
432,875,red0
484,875,red0
485,874,red0
519,874,red0
520,873,red0
553,873,red0
554,872,red0
555,872,red0
555,841,red0
556,840,red0
556,664,red0
555,663,red0
555,574,red0
554,573,red0
554,546,red0
524,41,red1
523,42,red1
496,42,red1
495,43,red1
477,43,red1
476,44,red1
457,44,red1
456,43,red1
421,43,red1
420,44,red1
327,44,red1
326,43,red1
211,43,red1
210,42,red1
83,42,red1
83,126,red1
113,126,red1
114,127,red1
152,127,red1
153,126,red1
196,126,red1
197,125,red1
217,125,red1
218,126,red1
275,126,red1
276,125,red1
312,125,red1
313,126,red1
343,126,red1
344,127,red1
354,127,red1
355,128,red1
362,128,red1
363,129,red1
421,129,red1
423,131,red1
424,131,red1
425,132,red1
425,133,red1
426,134,red1
426,142,red1
427,143,red1
427,215,red1
428,216,red1
428,266,red1
429,267,red1
543,267,red1
544,266,red1
557,266,red1
558,265,red1
558,262,red1
559,261,red1
559,166,red1
560,165,red1
561,165,red1
561,150,red1
562,149,red1
562,93,red1
563,92,red1
563,44,red1
562,43,red1
562,41,red1
,,
317,665,blue0
316,666,blue0
249,666,blue0
248,667,blue0
205,667,blue0
204,668,blue0
114,668,blue0
113,669,blue0
88,669,blue0
87,670,blue0
80,670,blue0
79,671,blue0
72,671,blue0
71,672,blue0
71,675,blue0
70,676,blue0
70,683,blue0
71,684,blue0
86,684,blue0
87,685,blue0
112,685,blue0
113,684,blue0
184,684,blue0
185,683,blue0
196,683,blue0
197,682,blue0
244,682,blue0
245,681,blue0
305,681,blue0
306,680,blue0
352,680,blue0
353,679,blue0
364,679,blue0
365,678,blue0
368,678,blue0
368,672,blue0
366,670,blue0
366,666,blue0
346,666,blue0
345,665,blue0
380,629,blue1
379,630,blue1
334,630,blue1
333,631,blue1
286,631,blue1
285,632,blue1
264,632,blue1
263,633,blue1
194,633,blue1
193,634,blue1
84,634,blue1
83,635,blue1
76,635,blue1
75,636,blue1
72,636,blue1
72,641,blue1
71,642,blue1
71,648,blue1
72,649,blue1
179,649,blue1
180,648,blue1
239,648,blue1
240,647,blue1
311,647,blue1
312,646,blue1
317,646,blue1
318,645,blue1
393,645,blue1
394,644,blue1
401,644,blue1
402,643,blue1
402,640,blue1
403,639,blue1
403,631,blue1
402,630,blue1
395,630,blue1
394,629,blue1
317,595,blue2
316,596,blue2
306,596,blue2
305,597,blue2
244,597,blue2
243,598,blue2
141,598,blue2
140,599,blue2
123,599,blue2
123,612,blue2
125,612,blue2
126,613,blue2
224,613,blue2
225,614,blue2
234,614,blue2
235,613,blue2
317,613,blue2
318,612,blue2
333,612,blue2
334,611,blue2
358,611,blue2
359,610,blue2
392,610,blue2
393,609,blue2
400,609,blue2
401,608,blue2
403,608,blue2
403,604,blue2
401,604,blue2
400,603,blue2
396,603,blue2
394,601,blue2
394,599,blue2
393,598,blue2
393,597,blue2
392,597,blue2
391,596,blue2
391,595,blue2
85,563,blue3
84,564,blue3
75,564,blue3
75,576,blue3
82,576,blue3
83,577,blue3
101,577,blue3
102,578,blue3
130,578,blue3
131,579,blue3
150,579,blue3
151,580,blue3
198,580,blue3
199,579,blue3
254,579,blue3
255,578,blue3
260,578,blue3
260,575,blue3
261,574,blue3
267,574,blue3
267,570,blue3
261,570,blue3
260,569,blue3
260,565,blue3
259,564,blue3
248,564,blue3
247,563,blue3
236,563,blue3
235,564,blue3
152,564,blue3
151,563,blue3
382,525,blue4
381,526,blue4
318,526,blue4
317,527,blue4
286,527,blue4
285,528,blue4
221,528,blue4
220,529,blue4
97,529,blue4
96,530,blue4
75,530,blue4
75,542,blue4
76,543,blue4
83,543,blue4
84,544,blue4
182,544,blue4
183,545,blue4
199,545,blue4
200,544,blue4
221,544,blue4
222,543,blue4
289,543,blue4
290,542,blue4
322,542,blue4
323,541,blue4
412,541,blue4
413,540,blue4
413,538,blue4
414,537,blue4
414,532,blue4
415,531,blue4
415,527,blue4
414,526,blue4
398,526,blue4
397,525,blue4
377,488,blue5
376,489,blue5
366,489,blue5
365,490,blue5
344,490,blue5
343,491,blue5
262,491,blue5
261,492,blue5
232,492,blue5
231,493,blue5
150,493,blue5
149,494,blue5
124,494,blue5
124,508,blue5
130,508,blue5
131,509,blue5
138,509,blue5
139,508,blue5
229,508,blue5
230,507,blue5
256,507,blue5
257,506,blue5
350,506,blue5
351,505,blue5
392,505,blue5
393,504,blue5
395,504,blue5
396,503,blue5
397,503,blue5
398,502,blue5
402,502,blue5
402,498,blue5
400,496,blue5
400,495,blue5
399,494,blue5
399,491,blue5
397,491,blue5
396,490,blue5
394,490,blue5
393,489,blue5
387,489,blue5
386,488,blue5
346,453,blue6
345,454,blue6
319,454,blue6
318,455,blue6
194,455,blue6
193,456,blue6
154,456,blue6
153,457,blue6
80,457,blue6
80,459,blue6
79,460,blue6
79,472,blue6
81,472,blue6
82,473,blue6
138,473,blue6
139,472,blue6
163,472,blue6
164,471,blue6
277,471,blue6
278,470,blue6
333,470,blue6
334,469,blue6
341,469,blue6
342,468,blue6
379,468,blue6
380,467,blue6
381,467,blue6
382,466,blue6
382,460,blue6
383,459,blue6
383,454,blue6
382,454,blue6
381,453,blue6
399,417,blue7
398,418,blue7
332,418,blue7
331,419,blue7
193,419,blue7
192,420,blue7
139,420,blue7
138,421,blue7
92,421,blue7
91,422,blue7
79,422,blue7
79,426,blue7
80,427,blue7
80,429,blue7
79,430,blue7
79,436,blue7
80,437,blue7
123,437,blue7
124,436,blue7
134,436,blue7
135,435,blue7
278,435,blue7
279,434,blue7
352,434,blue7
353,433,blue7
401,433,blue7
402,432,blue7
415,432,blue7
415,427,blue7
416,426,blue7
417,426,blue7
419,424,blue7
423,424,blue7
424,423,blue7
424,418,blue7
419,418,blue7
418,417,blue7
396,381,blue8
395,382,blue8
377,382,blue8
376,383,blue8
354,383,blue8
353,384,blue8
195,384,blue8
194,385,blue8
159,385,blue8
158,386,blue8
130,386,blue8
130,388,blue8
129,389,blue8
129,401,blue8
136,401,blue8
137,402,blue8
145,402,blue8
146,401,blue8
177,401,blue8
178,400,blue8
209,400,blue8
210,399,blue8
362,399,blue8
363,398,blue8
378,398,blue8
379,397,blue8
406,397,blue8
406,382,blue8
404,382,blue8
403,381,blue8
164,351,blue9
163,352,blue9
121,352,blue9
120,353,blue9
82,353,blue9
81,354,blue9
79,354,blue9
79,358,blue9
80,359,blue9
80,361,blue9
79,362,blue9
79,367,blue9
80,368,blue9
153,368,blue9
154,367,blue9
218,367,blue9
219,366,blue9
303,366,blue9
304,365,blue9
304,358,blue9
303,357,blue9
303,351,blue9
399,312,blue10
398,313,blue10
355,313,blue10
354,314,blue10
342,314,blue10
341,315,blue10
180,315,blue10
179,316,blue10
151,316,blue10
150,317,blue10
96,317,blue10
95,318,blue10
86,318,blue10
85,319,blue10
82,319,blue10
82,325,blue10
81,326,blue10
81,327,blue10
80,328,blue10
80,332,blue10
81,332,blue10
82,333,blue10
108,333,blue10
109,332,blue10
143,332,blue10
144,331,blue10
178,331,blue10
179,330,blue10
274,330,blue10
275,331,blue10
280,331,blue10
281,330,blue10
343,330,blue10
344,329,blue10
412,329,blue10
413,328,blue10
421,328,blue10
421,321,blue10
423,319,blue10
425,319,blue10
425,312,blue10
375,279,blue11
374,280,blue11
301,280,blue11
300,281,blue11
173,281,blue11
172,282,blue11
139,282,blue11
138,283,blue11
137,283,blue11
137,288,blue11
136,289,blue11
136,297,blue11
271,297,blue11
272,296,blue11
339,296,blue11
340,295,blue11
397,295,blue11
398,294,blue11
411,294,blue11
412,293,blue11
413,293,blue11
413,280,blue11
400,280,blue11
399,279,blue11
268,246,blue12
267,247,blue12
191,247,blue12
190,248,blue12
153,248,blue12
152,249,blue12
128,249,blue12
127,250,blue12
93,250,blue12
92,251,blue12
85,251,blue12
85,256,blue12
84,257,blue12
84,258,blue12
82,260,blue12
82,264,blue12
83,264,blue12
84,265,blue12
130,265,blue12
131,264,blue12
168,264,blue12
169,263,blue12
189,263,blue12
190,262,blue12
237,262,blue12
238,261,blue12
273,261,blue12
274,260,blue12
283,260,blue12
284,259,blue12
286,259,blue12
286,253,blue12
285,252,blue12
285,246,blue12
409,211,blue13
408,212,blue13
167,212,blue13
166,213,blue13
157,213,blue13
156,214,blue13
143,214,blue13
142,215,blue13
86,215,blue13
85,216,blue13
84,216,blue13
84,218,blue13
83,219,blue13
83,229,blue13
84,230,blue13
140,230,blue13
141,229,blue13
161,229,blue13
162,228,blue13
175,228,blue13
176,227,blue13
340,227,blue13
341,228,blue13
347,228,blue13
348,227,blue13
417,227,blue13
417,211,blue13
235,179,blue14
234,180,blue14
149,180,blue14
148,181,blue14
137,181,blue14
137,185,blue14
138,186,blue14
138,189,blue14
136,191,blue14
136,196,blue14
163,196,blue14
164,195,blue14
349,195,blue14
350,196,blue14
354,196,blue14
355,195,blue14
394,195,blue14
395,194,blue14
413,194,blue14
414,193,blue14
417,193,blue14
417,181,blue14
409,181,blue14
408,180,blue14
317,180,blue14
316,179,blue14
159,145,blue15
158,146,blue15
138,146,blue15
137,147,blue15
86,147,blue15
86,151,blue15
85,152,blue15
85,154,blue15
84,155,blue15
84,161,blue15
148,161,blue15
149,160,blue15
229,160,blue15
230,161,blue15
380,161,blue15
381,160,blue15
381,154,blue15
380,153,blue15
380,147,blue15
360,147,blue15
359,146,blue15
345,146,blue15
344,145,blue15
301,145,blue15
300,146,blue15
209,146,blue15
208,145,blue15
,,
,,
112,582,purple0
111,583,purple0
108,583,purple0
107,584,purple0
71,584,purple0
70,585,purple0
70,619,purple0
71,620,purple0
95,620,purple0
96,621,purple0
100,621,purple0
101,620,purple0
119,620,purple0
119,613,purple0
120,612,purple0
120,583,purple0
119,582,purple0
83,479,purple1
82,480,purple1
77,480,purple1
77,493,purple1
76,494,purple1
76,504,purple1
75,505,purple1
75,515,purple1
76,516,purple1
115,516,purple1
116,515,purple1
120,515,purple1
120,511,purple1
121,510,purple1
121,506,purple1
120,505,purple1
120,491,purple1
121,490,purple1
121,481,purple1
120,480,purple1
120,479,purple1
80,374,purple2
80,377,purple2
79,378,purple2
79,391,purple2
78,392,purple2
78,405,purple2
79,406,purple2
79,408,purple2
103,408,purple2
104,407,purple2
126,407,purple2
126,388,purple2
127,387,purple2
127,376,purple2
125,374,purple2
121,269,purple3
120,270,purple3
83,270,purple3
83,271,purple3
82,272,purple3
82,305,purple3
107,305,purple3
108,304,purple3
131,304,purple3
132,303,purple3
132,289,purple3
133,288,purple3
133,269,purple3
107,166,purple4
106,167,purple4
101,167,purple4
100,168,purple4
83,168,purple4
83,170,purple4
82,171,purple4
82,179,purple4
83,180,purple4
83,185,purple4
84,186,purple4
84,190,purple4
83,191,purple4
83,198,purple4
82,199,purple4
82,203,purple4
128,203,purple4
129,202,purple4
130,202,purple4
130,201,purple4
132,199,purple4
133,199,purple4
133,166,purple4
,,
