X,Y,Color
34,524,red0
34,532,red0
33,533,red0
33,539,red0
32,540,red0
32,541,red0
31,542,red0
31,576,red0
30,577,red0
30,621,red0
31,621,red0
32,622,red0
32,641,red0
33,642,red0
33,703,red0
32,704,red0
32,757,red0
33,758,red0
33,768,red0
32,769,red0
32,791,red0
30,793,red0
30,835,red0
31,836,red0
31,875,red0
33,875,red0
34,876,red0
80,876,red0
81,877,red0
109,877,red0
110,876,red0
151,876,red0
152,877,red0
163,877,red0
164,878,red0
189,878,red0
190,879,red0
198,879,red0
199,880,red0
216,880,red0
217,881,red0
234,881,red0
235,882,red0
260,882,red0
261,881,red0
261,753,red0
262,752,red0
263,752,red0
263,727,red0
261,727,red0
260,726,red0
260,706,red0
261,705,red0
263,705,red0
263,681,red0
255,681,red0
254,680,red0
229,680,red0
228,679,red0
196,679,red0
195,678,red0
195,677,red0
194,677,red0
193,676,red0
184,676,red0
183,675,red0
183,565,red0
184,564,red0
184,531,red0
183,530,red0
161,530,red0
160,529,red0
153,529,red0
152,528,red0
148,528,red0
147,527,red0
96,527,red0
95,526,red0
77,526,red0
76,525,red0
65,525,red0
64,524,red0
36,12,red1
36,52,red1
35,53,red1
35,117,red1
36,118,red1
36,145,red1
35,146,red1
35,220,red1
34,221,red1
34,247,red1
35,248,red1
60,248,red1
61,249,red1
92,249,red1
93,250,red1
120,250,red1
121,251,red1
142,251,red1
143,252,red1
184,252,red1
184,233,red1
185,232,red1
185,127,red1
186,126,red1
186,110,red1
187,109,red1
188,109,red1
189,108,red1
210,108,red1
211,109,red1
235,109,red1
236,110,red1
295,110,red1
296,111,red1
335,111,red1
336,112,red1
380,112,red1
381,113,red1
397,113,red1
398,114,red1
417,114,red1
418,115,red1
456,115,red1
457,116,red1
501,116,red1
502,117,red1
543,117,red1
543,55,red1
542,54,red1
542,23,red1
541,22,red1
518,22,red1
517,21,red1
503,21,red1
502,20,red1
486,20,red1
485,19,red1
439,19,red1
438,18,red1
403,18,red1
402,17,red1
212,17,red1
211,16,red1
193,16,red1
192,15,red1
168,15,red1
167,14,red1
100,14,red1
99,13,red1
79,13,red1
78,12,red1
,,
223,475,blue0
222,476,blue0
199,476,blue0
198,477,blue0
198,478,blue0
196,480,blue0
196,489,blue0
210,489,blue0
211,490,blue0
254,490,blue0
255,491,blue0
279,491,blue0
280,492,blue0
292,492,blue0
293,493,blue0
317,493,blue0
318,494,blue0
350,494,blue0
351,495,blue0
393,495,blue0
394,496,blue0
493,496,blue0
494,497,blue0
519,497,blue0
520,498,blue0
529,498,blue0
530,497,blue0
531,497,blue0
531,493,blue0
529,491,blue0
529,484,blue0
522,484,blue0
521,483,blue0
501,483,blue0
500,482,blue0
481,482,blue0
480,481,blue0
390,481,blue0
389,480,blue0
334,480,blue0
333,479,blue0
295,479,blue0
294,478,blue0
282,478,blue0
281,477,blue0
273,477,blue0
272,476,blue0
254,476,blue0
253,475,blue0
196,443,blue1
196,456,blue1
200,456,blue1
201,457,blue1
224,457,blue1
225,458,blue1
252,458,blue1
253,459,blue1
271,459,blue1
272,460,blue1
