X,Y,Color
439,593,red0
439,637,red0
438,638,red0
438,690,red0
437,691,red0
437,694,red0
436,695,red0
434,695,red0
433,696,red0
431,696,red0
431,697,red0
429,699,red0
404,699,red0
403,700,red0
383,700,red0
383,778,red0
384,779,red0
384,798,red0
385,799,red0
385,817,red0
386,818,red0
386,864,red0
387,865,red0
387,880,red0
388,881,red0
388,906,red0
465,906,red0
466,905,red0
610,905,red0
610,877,red0
609,876,red0
609,871,red0
608,870,red0
608,863,red0
607,862,red0
607,850,red0
606,849,red0
606,835,red0
605,834,red0
605,748,red0
604,747,red0
604,595,red0
583,595,red0
582,594,red0
487,594,red0
486,593,red0
86,0,red1
86,28,red1
85,29,red1
85,66,red1
86,67,red1
86,115,red1
87,116,red1
132,116,red1
133,117,red1
209,117,red1
210,118,red1
236,118,red1
237,119,red1
280,119,red1
281,118,red1
316,118,red1
317,119,red1
384,119,red1
385,120,red1
416,120,red1
417,121,red1
431,121,red1
432,122,red1
436,122,red1
437,123,red1
437,145,red1
438,146,red1
438,199,red1
439,200,red1
439,242,red1
438,243,red1
438,275,red1
439,275,red1
440,276,red1
440,277,red1
565,277,red1
566,276,red1
603,276,red1
603,244,red1
604,243,red1
604,209,red1
605,208,red1
605,147,red1
604,146,red1
604,39,red1
605,38,red1
605,7,red1
580,7,red1
579,8,red1
553,8,red1
552,9,red1
527,9,red1
526,8,red1
425,8,red1
424,7,red1
410,7,red1
409,6,red1
322,6,red1
321,5,red1
303,5,red1
302,4,red1
302,0,red1
,,
383,661,blue0
382,662,blue0
342,662,blue0
341,663,blue0
237,663,blue0
236,664,blue0
154,664,blue0
153,665,blue0
125,665,blue0
124,666,blue0
93,666,blue0
93,679,blue0
94,680,blue0
115,680,blue0
116,679,blue0
229,679,blue0
230,678,blue0
346,678,blue0
347,677,blue0
379,677,blue0
380,676,blue0
428,676,blue0
429,675,blue0
431,675,blue0
431,662,blue0
430,662,blue0
429,661,blue0
378,626,blue1
377,627,blue1
342,627,blue1
341,628,blue1
267,628,blue1
266,629,blue1
96,629,blue1
95,630,blue1
95,636,blue1
94,637,blue1
94,643,blue1
95,644,blue1
164,644,blue1
165,645,blue1
200,645,blue1
201,644,blue1
259,644,blue1
260,643,blue1
345,643,blue1
346,642,blue1
388,642,blue1
389,641,blue1
427,641,blue1
427,627,blue1
426,626,blue1
368,591,blue2
367,592,blue2
293,592,blue2
292,593,blue2
258,593,blue2
257,594,blue2
170,594,blue2
169,593,blue2
155,593,blue2
154,594,blue2
128,594,blue2
127,595,blue2
104,595,blue2
103,596,blue2
92,596,blue2
92,605,blue2
93,606,blue2
93,609,blue2
151,609,blue2
152,610,blue2
229,610,blue2
230,609,blue2
254,609,blue2
255,608,blue2
273,608,blue2
274,607,blue2
284,607,blue2
285,606,blue2
370,606,blue2
371,605,blue2
425,605,blue2
426,604,blue2
427,604,blue2
427,595,blue2
426,594,blue2
426,592,blue2
425,591,blue2
326,555,blue3
325,556,blue3
211,556,blue3
210,557,blue3
147,557,blue3
146,558,blue3
104,558,blue3
103,559,blue3
99,559,blue3
98,560,blue3
92,560,blue3
91,561,blue3
91,569,blue3
92,570,blue3
92,573,blue3
154,573,blue3
155,572,blue3
203,572,blue3
204,571,blue3
374,571,blue3
375,572,blue3
383,572,blue3
384,573,blue3
402,573,blue3
403,572,blue3
417,572,blue3
418,571,blue3
418,566,blue3
417,565,blue3
417,560,blue3
412,560,blue3
411,559,blue3
411,558,blue3
395,558,blue3
394,557,blue3
388,557,blue3
386,555,blue3
406,519,blue4
405,520,blue4
272,520,blue4
271,521,blue4
236,521,blue4
235,522,blue4
211,522,blue4
210,523,blue4
194,523,blue4
193,524,blue4
91,524,blue4
90,525,blue4
90,531,blue4
89,532,blue4
89,537,blue4
90,538,blue4
90,539,blue4
139,539,blue4
140,540,blue4
169,540,blue4
170,539,blue4
188,539,blue4
189,538,blue4
225,538,blue4
226,537,blue4
235,537,blue4
236,536,blue4
268,536,blue4
269,535,blue4
401,535,blue4
402,534,blue4
418,534,blue4
418,533,blue4
419,532,blue4
422,532,blue4
422,531,blue4
423,530,blue4
423,525,blue4
416,525,blue4
415,524,blue4
415,523,blue4
414,522,blue4
