X,Y,Color
440,547,red0
440,620,red0
439,621,red0
437,621,red0
437,622,red0
436,623,red0
436,653,red0
437,654,red0
437,664,red0
439,666,red0
439,669,red0
440,670,red0
440,685,red0
439,686,red0
439,687,red0
438,688,red0
438,689,red0
437,690,red0
437,692,red0
435,694,red0
434,694,red0
432,696,red0
431,696,red0
431,697,red0
428,700,red0
428,701,red0
427,702,red0
424,702,red0
423,703,red0
408,703,red0
407,704,red0
389,704,red0
388,705,red0
383,705,red0
382,706,red0
381,706,red0
381,732,red0
382,733,red0
382,757,red0
383,758,red0
383,887,red0
411,887,red0
412,888,red0
432,888,red0
433,889,red0
445,889,red0
446,890,red0
462,890,red0
463,891,red0
466,891,red0
467,892,red0
467,893,red0
469,893,red0
470,894,red0
496,894,red0
497,893,red0
572,893,red0
573,892,red0
574,892,red0
574,860,red0
573,859,red0
573,827,red0
572,826,red0
572,780,red0
571,779,red0
571,675,red0
570,674,red0
570,634,red0
569,633,red0
569,605,red0
568,604,red0
568,581,red0
567,580,red0
567,553,red0
566,552,red0
566,549,red0
565,549,red0
564,548,red0
520,548,red0
519,547,red0
84,39,red1
84,40,red1
83,41,red1
83,81,red1
84,82,red1
84,91,red1
83,92,red1
83,119,red1
84,120,red1
84,124,red1
87,124,red1
88,125,red1
133,125,red1
134,126,red1
181,126,red1
182,127,red1
210,127,red1
211,128,red1
239,128,red1
240,129,red1
263,129,red1
264,130,red1
301,130,red1
302,131,red1
339,131,red1
340,132,red1
363,132,red1
364,133,red1
396,133,red1
397,134,red1
432,134,red1
433,135,red1
434,135,red1
435,136,red1
435,158,red1
436,159,red1
436,183,red1
437,184,red1
437,193,red1
438,194,red1
438,259,red1
439,260,red1
439,272,red1
440,273,red1
481,273,red1
482,274,red1
502,274,red1
503,275,red1
563,275,red1
563,50,red1
447,50,red1
446,49,red1
403,49,red1
402,48,red1
344,48,red1
343,47,red1
322,47,red1
321,46,red1
309,46,red1
308,45,red1
273,45,red1
272,44,red1
246,44,red1
245,43,red1
225,43,red1
224,42,red1
190,42,red1
189,41,red1
159,41,red1
158,40,red1
118,40,red1
117,39,red1
,,
96,666,blue0
95,667,blue0
88,667,blue0
88,670,blue0
86,672,blue0
86,680,blue0
87,680,blue0
88,681,blue0
111,681,blue0
112,682,blue0
128,682,blue0
129,683,blue0
179,683,blue0
180,684,blue0
211,684,blue0
212,685,blue0
297,685,blue0
298,686,blue0
315,686,blue0
316,687,blue0
349,687,blue0
350,688,blue0
423,688,blue0
423,684,blue0
422,683,blue0
422,677,blue0
421,676,blue0
421,674,blue0
420,673,blue0
419,673,blue0
418,672,blue0
368,672,blue0
367,671,blue0
271,671,blue0
270,670,blue0
260,670,blue0
259,669,blue0
195,669,blue0
194,668,blue0
162,668,blue0
161,667,blue0
138,667,blue0
137,666,blue0
192,631,blue1
191,632,blue1
183,632,blue1
182,633,blue1
181,633,blue1
179,635,blue1
178,635,blue1
177,636,blue1
177,642,blue1
178,642,blue1
180,644,blue1
186,644,blue1
187,645,blue1
194,645,blue1
195,646,blue1
219,646,blue1
220,647,blue1
236,647,blue1
237,648,blue1
262,648,blue1
263,649,blue1
320,649,blue1
321,650,blue1
382,650,blue1
383,651,blue1
412,651,blue1
413,652,blue1
423,652,blue1
424,651,blue1
430,651,blue1
431,650,blue1
431,647,blue1
432,646,blue1
432,638,blue1
431,638,blue1
430,637,blue1
420,637,blue1
419,636,blue1
371,636,blue1
370,635,blue1
333,635,blue1
332,634,blue1
239,634,blue1
238,633,blue1
216,633,blue1
215,632,blue1
210,632,blue1
209,631,blue1
182,597,blue2
182,599,blue2
181,600,blue2
180,600,blue2
180,603,blue2
179,604,blue2
179,609,blue2
180,609,blue2
181,610,blue2
182,610,blue2
183,611,blue2
183,614,blue2
244,614,blue2
245,615,blue2
285,615,blue2
286,616,blue2
317,616,blue2
318,617,blue2
364,617,blue2
365,618,blue2
405,618,blue2
406,617,blue2
410,617,blue2
410,613,blue2
409,612,blue2
409,608,blue2
408,607,blue2
408,604,blue2
400,604,blue2
399,603,blue2
387,603,blue2
386,602,blue2
338,602,blue2
337,601,blue2
283,601,blue2
282,600,blue2
227,600,blue2
226,599,blue2
193,599,blue2
192,598,blue2
191,598,blue2
190,597,blue2
147,560,blue3
147,561,blue3
146,562,blue3
146,574,blue3
147,575,blue3
188,575,blue3
189,576,blue3
215,576,blue3
216,577,blue3
251,577,blue3
252,578,blue3
272,578,blue3
273,579,blue3
292,579,blue3
293,580,blue3
318,580,blue3
319,581,blue3
354,581,blue3
355,580,blue3
362,580,blue3
363,579,blue3
365,579,blue3
366,578,blue3
367,578,blue3
367,573,blue3
366,572,blue3
366,566,blue3
364,566,blue3
363,565,blue3
299,565,blue3
298,564,blue3
288,564,blue3
287,563,blue3
270,563,blue3
269,562,blue3
217,562,blue3
216,561,blue3
183,561,blue3
182,560,blue3
88,523,blue4
88,530,blue4
87,531,blue4
87,536,blue4
88,536,blue4
89,537,blue4
113,537,blue4
114,538,blue4
125,538,blue4
126,539,blue4
143,539,blue4
144,540,blue4
202,540,blue4
203,541,blue4
266,541,blue4
267,542,blue4
295,542,blue4
296,543,blue4
324,543,blue4
325,542,blue4
328,542,blue4
328,536,blue4
327,536,blue4
326,535,blue4
326,534,blue4
325,534,blue4
324,533,blue4
324,528,blue4
302,528,blue4
301,527,blue4
259,527,blue4
258,526,blue4
222,526,blue4
221,525,blue4
157,525,blue4
156,524,blue4
133,524,blue4
132,523,blue4
143,489,blue5
143,490,blue5
142,491,blue5
142,504,blue5
177,504,blue5
178,505,blue5
219,505,blue5
220,506,blue5
232,506,blue5
233,507,blue5
248,507,blue5
249,508,blue5
354,508,blue5
355,509,blue5
380,509,blue5
381,510,blue5
409,510,blue5
410,509,blue5
411,509,blue5
412,508,blue5
413,508,blue5
414,507,blue5
415,507,blue5
415,494,blue5
358,494,blue5
357,493,blue5
289,493,blue5
288,492,blue5
221,492,blue5
220,491,blue5
202,491,blue5
201,490,blue5
170,490,blue5
169,489,blue5
88,452,blue6
87,453,blue6
87,457,blue6
88,458,blue6
88,460,blue6
87,461,blue6
87,466,blue6
95,466,blue6
96,467,blue6
127,467,blue6
128,468,blue6
149,468,blue6
150,469,blue6
174,469,blue6
175,470,blue6
206,470,blue6
207,471,blue6
239,471,blue6
240,472,blue6
307,472,blue6
308,473,blue6
357,473,blue6
358,474,blue6
411,474,blue6
412,473,blue6
412,468,blue6
411,467,blue6
411,459,blue6
371,459,blue6
370,458,blue6
324,458,blue6
323,457,blue6
235,457,blue6
234,456,blue6
200,456,blue6
199,455,blue6
166,455,blue6
165,454,blue6
162,454,blue6
161,453,blue6
127,453,blue6
126,452,blue6
85,420,blue7
85,435,blue7
98,435,blue7
99,436,blue7
183,436,blue7
184,437,blue7
216,437,blue7
217,438,blue7
249,438,blue7
250,439,blue7
372,439,blue7
373,440,blue7
387,440,blue7
388,441,blue7
421,441,blue7
422,440,blue7
426,440,blue7
426,428,blue7
425,427,blue7
425,426,blue7
414,426,blue7
413,425,blue7
378,425,blue7
377,424,blue7
241,424,blue7
240,423,blue7
208,423,blue7
207,422,blue7
186,422,blue7
185,421,blue7
164,421,blue7
163,420,blue7
156,384,blue8
155,385,blue8
138,385,blue8
138,393,blue8
137,394,blue8
136,394,blue8
136,398,blue8
138,398,blue8
140,400,blue8
192,400,blue8
193,401,blue8
252,401,blue8
253,402,blue8
271,402,blue8
272,403,blue8
291,403,blue8
292,404,blue8
308,404,blue8
309,405,blue8
411,405,blue8
412,406,blue8
435,406,blue8
435,405,blue8
437,403,blue8
440,403,blue8
440,401,blue8
441,400,blue8
441,393,blue8
439,391,blue8
391,391,blue8
390,390,blue8
312,390,blue8
311,389,blue8
290,389,blue8
289,388,blue8
269,388,blue8
268,387,blue8
263,387,blue8
262,386,blue8
193,386,blue8
192,385,blue8
161,385,blue8
160,384,blue8
110,351,blue9
109,352,blue9
87,352,blue9
87,355,blue9
