X,Y,Color
447,508,red0
447,529,red0
444,532,red0
444,535,red0
442,537,red0
440,537,red0
440,561,red0
441,562,red0
441,563,red0
443,563,red0
444,564,red0
444,572,red0
443,573,red0
443,574,red0
442,575,red0
440,575,red0
440,576,red0
441,577,red0
441,582,red0
440,583,red0
440,612,red0
441,613,red0
441,626,red0
444,626,red0
445,627,red0
445,637,red0
444,638,red0
444,669,red0
443,670,red0
440,670,red0
439,671,red0
407,671,red0
406,672,red0
406,731,red0
405,732,red0
405,767,red0
406,768,red0
406,794,red0
405,795,red0
405,846,red0
442,846,red0
443,845,red0
483,845,red0
484,844,red0
559,844,red0
559,729,red0
560,728,red0
560,681,red0
561,680,red0
561,635,red0
562,634,red0
562,551,red0
563,550,red0
563,508,red0
510,508,red0
509,509,red0
500,509,red0
499,508,red0
510,26,red1
509,27,red1
497,27,red1
496,28,red1
464,28,red1
463,29,red1
387,29,red1
386,30,red1
338,30,red1
337,31,red1
266,31,red1
265,32,red1
246,32,red1
245,33,red1
219,33,red1
218,32,red1
158,32,red1
157,33,red1
134,33,red1
133,34,red1
101,34,red1
100,35,red1
100,78,red1
101,79,red1
101,94,red1
102,95,red1
102,97,red1
103,98,red1
103,103,red1
105,105,red1
105,111,red1
163,111,red1
164,110,red1
256,110,red1
257,109,red1
338,109,red1
339,108,red1
445,108,red1
447,110,red1
447,111,red1
448,112,red1
449,112,red1
450,113,red1
450,138,red1
451,139,red1
451,140,red1
452,140,red1
453,141,red1
453,147,red1
454,148,red1
454,218,red1
453,219,red1
453,268,red1
485,268,red1
486,267,red1
516,267,red1
517,266,red1
569,266,red1
570,265,red1
570,189,red1
571,188,red1
571,109,red1
572,108,red1
572,71,red1
573,70,red1
573,27,red1
572,26,red1
,,
368,644,blue0
366,646,blue0
259,646,blue0
258,647,blue0
98,647,blue0
98,661,blue0
129,661,blue0
130,662,blue0
231,662,blue0
232,661,blue0
411,661,blue0
412,660,blue0
437,660,blue0
438,659,blue0
439,659,blue0
439,652,blue0
437,652,blue0
436,651,blue0
436,646,blue0
423,646,blue0
422,645,blue0
395,645,blue0
394,644,blue0
364,611,blue1
363,612,blue1
340,612,blue1
339,613,blue1
154,613,blue1
153,614,blue1
153,628,blue1
207,628,blue1
208,627,blue1
348,627,blue1
349,626,blue1
440,626,blue1
440,613,blue1
438,613,blue1
437,612,blue1
399,612,blue1
398,611,blue1
219,580,blue2
218,581,blue2
139,581,blue2
138,582,blue2
100,582,blue2
100,588,blue2
99,589,blue2
99,594,blue2
100,595,blue2
107,595,blue2
108,596,blue2
189,596,blue2
190,597,blue2
194,597,blue2
195,596,blue2
212,596,blue2
213,595,blue2
257,595,blue2
258,594,blue2
263,594,blue2
264,593,blue2
269,593,blue2
269,580,blue2
315,541,blue3
314,542,blue3
254,542,blue3
253,543,blue3
178,543,blue3
177,544,blue3
102,544,blue3
101,545,blue3
101,558,blue3
144,558,blue3
145,559,blue3
177,559,blue3
178,558,blue3
227,558,blue3
228,557,blue3
367,557,blue3
368,556,blue3
428,556,blue3
429,555,blue3
438,555,blue3
438,541,blue3
283,506,blue4
282,507,blue4
255,507,blue4
254,508,blue4
247,508,blue4
246,509,blue4
162,509,blue4
162,510,blue4
161,511,blue4
161,524,blue4
248,524,blue4
249,523,blue4
262,523,blue4
263,522,blue4
275,522,blue4
276,521,blue4
427,521,blue4
428,520,blue4
445,520,blue4
445,516,blue4
444,515,blue4
444,508,blue4
442,508,blue4
441,507,blue4
414,507,blue4
413,506,blue4
116,472,blue5
115,473,blue5
102,473,blue5
102,477,blue5
103,478,blue5
103,487,blue5
127,487,blue5
128,486,blue5
172,486,blue5
172,484,blue5
173,483,blue5
177,483,blue5
177,478,blue5
174,478,blue5
173,477,blue5
172,477,blue5
171,476,blue5
162,476,blue5
161,475,blue5
143,475,blue5
142,474,blue5
139,474,blue5
138,473,blue5
123,473,blue5
122,472,blue5
433,435,blue6
432,436,blue6
412,436,blue6
411,437,blue6
315,437,blue6
314,438,blue6
291,438,blue6
290,439,blue6
230,439,blue6
229,440,blue6
120,440,blue6
119,441,blue6
102,441,blue6
102,443,blue6
100,445,blue6
100,453,blue6
101,454,blue6
103,454,blue6
104,455,blue6
125,455,blue6
126,454,blue6
254,454,blue6
255,453,blue6
342,453,blue6
343,452,blue6
374,452,blue6
375,451,blue6
425,451,blue6
426,450,blue6
443,450,blue6
444,449,blue6
449,449,blue6
449,445,blue6
445,445,blue6
444,444,blue6
444,443,blue6
442,443,blue6
441,442,blue6
441,436,blue6
440,435,blue6
397,403,blue7
396,404,blue7
354,404,blue7
353,405,blue7
320,405,blue7
319,406,blue7
287,406,blue7
286,407,blue7
214,407,blue7
213,408,blue7
151,408,blue7
150,409,blue7
150,417,blue7
151,418,blue7
151,422,blue7
256,422,blue7
257,421,blue7
310,421,blue7
311,420,blue7
347,420,blue7
348,419,blue7
377,419,blue7
378,418,blue7
444,418,blue7
445,417,blue7
447,417,blue7
450,414,blue7
450,409,blue7
452,407,blue7
452,403,blue7
365,367,blue8
364,368,blue8
328,368,blue8
327,369,blue8
306,369,blue8
305,370,blue8
296,370,blue8
295,371,blue8
271,371,blue8
270,372,blue8
204,372,blue8
203,373,blue8
133,373,blue8
132,374,blue8
119,374,blue8
118,375,blue8
108,375,blue8
107,376,blue8
104,376,blue8
104,380,blue8
101,383,blue8
100,383,blue8
100,387,blue8
113,387,blue8
114,388,blue8
146,388,blue8
147,387,blue8
232,387,blue8
233,386,blue8
284,386,blue8
285,385,blue8
294,385,blue8
295,384,blue8
326,384,blue8
327,383,blue8
349,383,blue8
350,382,blue8
447,382,blue8
448,381,blue8
452,381,blue8
453,380,blue8
453,369,blue8
451,367,blue8
434,329,blue9
433,330,blue9
414,330,blue9
413,331,blue9
331,331,blue9
330,332,blue9
301,332,blue9
300,333,blue9
259,333,blue9
258,334,blue9
210,334,blue9
209,335,blue9
180,335,blue9
180,341,blue9
179,342,blue9
178,342,blue9
178,348,blue9
180,348,blue9
181,349,blue9
208,349,blue9
209,350,blue9
228,350,blue9
229,349,blue9
259,349,blue9
260,348,blue9
297,348,blue9
298,347,blue9
319,347,blue9
320,346,blue9
404,346,blue9
405,345,blue9
419,345,blue9
420,344,blue9
436,344,blue9
437,343,blue9
438,343,blue9
438,335,blue9
439,334,blue9
439,330,blue9
438,329,blue9
391,297,blue10
390,298,blue10
372,298,blue10
371,299,blue10
357,299,blue10
356,300,blue10
279,300,blue10
278,301,blue10
270,301,blue10
269,302,blue10
201,302,blue10
200,303,blue10
183,303,blue10
182,304,blue10
182,313,blue10
183,314,blue10
183,317,blue10
187,317,blue10
188,318,blue10
207,318,blue10
208,317,blue10
246,317,blue10
247,316,blue10
277,316,blue10
278,315,blue10
348,315,blue10
349,314,blue10
361,314,blue10
362,313,blue10
377,313,blue10
378,312,blue10
428,312,blue10
429,311,blue10
432,311,blue10
432,306,blue10
430,306,blue10
429,305,blue10
429,303,blue10
430,302,blue10
437,302,blue10
437,297,blue10
349,261,blue11
348,262,blue11
303,262,blue11
302,263,blue11
285,263,blue11
284,264,blue11
239,264,blue11
238,265,blue11
167,265,blue11
166,266,blue11
156,266,blue11
155,267,blue11
155,273,blue11
154,274,blue11
154,280,blue11
156,280,blue11
157,281,blue11
177,281,blue11
178,280,blue11
230,280,blue11
231,279,blue11
268,279,blue11
269,278,blue11
300,278,blue11
301,277,blue11
358,277,blue11
359,276,blue11
378,276,blue11
379,275,blue11
382,275,blue11
383,274,blue11
384,274,blue11
384,268,blue11
383,267,blue11
383,264,blue11
382,263,blue11
380,263,blue11
378,261,blue11
109,234,blue12
108,235,blue12
106,235,blue12
105,236,blue12
104,236,blue12
104,240,blue12
103,241,blue12
103,247,blue12
104,247,blue12
105,248,blue12
109,248,blue12
110,249,blue12
181,249,blue12
182,248,blue12
190,248,blue12
191,247,blue12
193,247,blue12
194,246,blue12
194,241,blue12
193,240,blue12
193,239,blue12
191,239,blue12
190,238,blue12
