X,Y,Color
,,
545,655,blue0
544,656,blue0
543,656,blue0
542,657,blue0
542,659,blue0
541,660,blue0
540,660,blue0
539,661,blue0
462,661,blue0
461,662,blue0
453,662,blue0
452,663,blue0
319,663,blue0
318,664,blue0
282,664,blue0
281,665,blue0
280,665,blue0
279,666,blue0
279,669,blue0
278,670,blue0
278,677,blue0
279,677,blue0
280,678,blue0
341,678,blue0
342,679,blue0
365,679,blue0
366,678,blue0
461,678,blue0
462,677,blue0
530,677,blue0
531,676,blue0
532,676,blue0
532,673,blue0
533,672,blue0
534,672,blue0
534,671,blue0
535,670,blue0
535,669,blue0
537,667,blue0
538,667,blue0
538,666,blue0
539,665,blue0
552,665,blue0
553,664,blue0
554,664,blue0
554,655,blue0
468,626,blue1
467,627,blue1
447,627,blue1
446,628,blue1
431,628,blue1
430,629,blue1
313,629,blue1
312,630,blue1
285,630,blue1
284,631,blue1
279,631,blue1
278,632,blue1
270,632,blue1
269,633,blue1
269,640,blue1
270,641,blue1
270,642,blue1
271,642,blue1
272,643,blue1
287,643,blue1
288,644,blue1
335,644,blue1
336,645,blue1
380,645,blue1
381,644,blue1
407,644,blue1
408,643,blue1
449,643,blue1
450,642,blue1
521,642,blue1
522,641,blue1
543,641,blue1
544,640,blue1
544,634,blue1
543,633,blue1
542,633,blue1
541,632,blue1
541,627,blue1
523,627,blue1
522,626,blue1
236,597,blue2
235,598,blue2
193,598,blue2
192,599,blue2
191,599,blue2
191,603,blue2
190,604,blue2
190,610,blue2
191,611,blue2
191,612,blue2
196,612,blue2
197,613,blue2
205,613,blue2
206,612,blue2
324,612,blue2
325,611,blue2
360,611,blue2
361,610,blue2
362,610,blue2
362,609,blue2
363,608,blue2
363,604,blue2
362,603,blue2
362,597,blue2
426,559,blue3
425,560,blue3
346,560,blue3
345,561,blue3
242,561,blue3
241,562,blue3
224,562,blue3
223,563,blue3
199,563,blue3
198,564,blue3
192,564,blue3
191,565,blue3
191,576,blue3
192,576,blue3
193,577,blue3
210,577,blue3
211,576,blue3
296,576,blue3
297,575,blue3
327,575,blue3
328,574,blue3
417,574,blue3
418,575,blue3
422,575,blue3
423,574,blue3
428,574,blue3
429,573,blue3
503,573,blue3
504,574,blue3
536,574,blue3
537,573,blue3
540,573,blue3
540,566,blue3
539,566,blue3
538,565,blue3
538,563,blue3
537,562,blue3
537,560,blue3
526,560,blue3
525,559,blue3
462,523,blue4
461,524,blue4
320,524,blue4
319,525,blue4
300,525,blue4
299,526,blue4
225,526,blue4
224,525,blue4
200,525,blue4
199,526,blue4
198,526,blue4
196,528,blue4
188,528,blue4
187,529,blue4
186,529,blue4
186,536,blue4
188,538,blue4
188,540,blue4
189,540,blue4
190,541,blue4
258,541,blue4
259,540,blue4
281,540,blue4
282,539,blue4
336,539,blue4
337,538,blue4
484,538,blue4
485,537,blue4
535,537,blue4
536,536,blue4
537,536,blue4
537,524,blue4
471,524,blue4
470,523,blue4
352,489,blue5
351,490,blue5
290,490,blue5
289,491,blue5
238,491,blue5
237,492,blue5
192,492,blue5
191,493,blue5
190,493,blue5
190,498,blue5
189,499,blue5
189,505,blue5
190,506,blue5
205,506,blue5
206,505,blue5
333,505,blue5
334,504,blue5
429,504,blue5
430,503,blue5
464,503,blue5
465,502,blue5
501,502,blue5
501,498,blue5
500,497,blue5
496,497,blue5
495,496,blue5
495,489,blue5
271,454,blue6
271,457,blue6
270,458,blue6
198,458,blue6
197,459,blue6
195,459,blue6
194,460,blue6
192,460,blue6
191,461,blue6
190,461,blue6
190,462,blue6
189,463,blue6
189,471,blue6
193,471,blue6
194,472,blue6
380,472,blue6
381,471,blue6
418,471,blue6
419,470,blue6
534,470,blue6
534,458,blue6
527,458,blue6
526,457,blue6
298,457,blue6
296,455,blue6
276,455,blue6
275,454,blue6
406,423,blue7
405,424,blue7
332,424,blue7
331,425,blue7
200,425,blue7
199,426,blue7
194,426,blue7
194,427,blue7
193,428,blue7
192,428,blue7
192,430,blue7
189,433,blue7
189,439,blue7
190,439,blue7
191,440,blue7
211,440,blue7
212,441,blue7
216,441,blue7
217,440,blue7
280,440,blue7
281,439,blue7
385,439,blue7
386,438,blue7
466,438,blue7
467,439,blue7
476,439,blue7
477,438,blue7
531,438,blue7
532,437,blue7
542,437,blue7
542,430,blue7
541,429,blue7
541,424,blue7
469,424,blue7
468,423,blue7
427,385,blue8
426,386,blue8
376,386,blue8
375,387,blue8
197,387,blue8
196,388,blue8
192,388,blue8
192,390,blue8
191,391,blue8
190,391,blue8
189,392,blue8
188,392,blue8
188,401,blue8
189,401,blue8
190,402,blue8
404,402,blue8
405,401,blue8
462,401,blue8
463,400,blue8
473,400,blue8
474,399,blue8
475,399,blue8
475,395,blue8
474,394,blue8
