X,Y,Color
530,548,red0
529,549,red0
510,549,red0
509,550,red0
448,550,red0
447,551,red0
440,551,red0
439,552,red0
431,552,red0
431,559,red0
432,560,red0
432,564,red0
431,565,red0
431,570,red0
430,571,red0
430,593,red0
431,594,red0
431,600,red0
430,601,red0
430,604,red0
434,604,red0
435,605,red0
435,629,red0
436,630,red0
436,651,red0
437,652,red0
437,673,red0
436,674,red0
436,681,red0
435,682,red0
432,682,red0
431,683,red0
429,683,red0
428,684,red0
424,684,red0
423,685,red0
423,686,red0
422,687,red0
405,687,red0
404,688,red0
401,688,red0
401,735,red0
402,736,red0
402,785,red0
403,786,red0
403,830,red0
404,831,red0
404,876,red0
444,876,red0
445,875,red0
483,875,red0
484,874,red0
510,874,red0
511,873,red0
571,873,red0
571,845,red0
570,844,red0
570,681,red0
569,680,red0
569,660,red0
570,659,red0
570,625,red0
569,624,red0
569,548,red0
528,39,red1
527,40,red1
498,40,red1
497,41,red1
416,41,red1
415,40,red1
369,40,red1
368,41,red1
364,41,red1
363,42,red1
242,42,red1
241,41,red1
155,41,red1
154,42,red1
110,42,red1
109,43,red1
97,43,red1
97,128,red1
100,131,red1
101,131,red1
102,132,red1
104,132,red1
105,133,red1
146,133,red1
146,132,red1
147,131,red1
155,131,red1
156,130,red1
170,130,red1
171,129,red1
199,129,red1
200,128,red1
262,128,red1
263,127,red1
325,127,red1
326,126,red1
349,126,red1
350,127,red1
387,127,red1
388,128,red1
424,128,red1
425,129,red1
425,139,red1
427,139,red1
428,140,red1
428,142,red1
431,145,red1
431,150,red1
429,152,red1
429,161,red1
430,162,red1
430,166,red1
431,167,red1
431,186,red1
432,187,red1
432,191,red1
431,192,red1
431,196,red1
432,197,red1
435,197,red1
436,198,red1
437,198,red1
439,200,red1
439,213,red1
440,214,red1
440,222,red1
439,223,red1
439,242,red1
438,243,red1
438,272,red1
439,273,red1
439,283,red1
440,284,red1
441,284,red1
442,285,red1
445,285,red1
446,286,red1
490,286,red1
491,285,red1
573,285,red1
574,284,red1
574,205,red1
573,204,red1
573,100,red1
572,99,red1
572,85,red1
573,84,red1
573,69,red1
574,68,red1
574,41,red1
573,40,red1
573,39,red1
,,
186,658,blue0
185,659,blue0
184,659,blue0
184,663,blue0
183,664,blue0
183,669,blue0
186,672,blue0
187,672,blue0
188,673,blue0
219,673,blue0
220,674,blue0
426,674,blue0
427,673,blue0
427,662,blue0
426,661,blue0
426,659,blue0
385,659,blue0
384,658,blue0
357,658,blue0
356,659,blue0
200,659,blue0
199,658,blue0
350,625,blue1
349,626,blue1
324,626,blue1
323,627,blue1
183,627,blue1
183,639,blue1
184,640,blue1
232,640,blue1
233,641,blue1
304,641,blue1
305,642,blue1
330,642,blue1
331,641,blue1
352,641,blue1
353,640,blue1
423,640,blue1
425,638,blue1
427,638,blue1
427,632,blue1
425,632,blue1
424,631,blue1
424,625,blue1
153,590,blue2
153,601,blue2
154,602,blue2
154,604,blue2
155,605,blue2
182,605,blue2
183,606,blue2
232,606,blue2
233,607,blue2
317,607,blue2
318,608,blue2
348,608,blue2
350,606,blue2
351,606,blue2
353,604,blue2
355,604,blue2
355,593,blue2
354,592,blue2
191,592,blue2
190,591,blue2
167,591,blue2
166,590,blue2
138,555,blue3
137,556,blue3
96,556,blue3
95,557,blue3
94,557,blue3
94,558,blue3
92,560,blue3
91,560,blue3
91,570,blue3
126,570,blue3
127,571,blue3
169,571,blue3
170,572,blue3
306,572,blue3
307,573,blue3
313,573,blue3
314,572,blue3
372,572,blue3
373,571,blue3
377,571,blue3
378,570,blue3
379,570,blue3
380,569,blue3
380,557,blue3
378,557,blue3
377,556,blue3
169,556,blue3
168,555,blue3
207,519,blue4
206,520,blue4
93,520,blue4
93,534,blue4
94,535,blue4
198,535,blue4
199,534,blue4
321,534,blue4
322,535,blue4
439,535,blue4
439,521,blue4
420,521,blue4
419,520,blue4
403,520,blue4
402,519,blue4
154,483,blue5
153,484,blue5
152,484,blue5
152,497,blue5
153,498,blue5
201,498,blue5
202,499,blue5
339,499,blue5
340,498,blue5
422,498,blue5
423,497,blue5
425,497,blue5
425,493,blue5
422,490,blue5
422,483,blue5
348,483,blue5
347,484,blue5
336,484,blue5
335,485,blue5
250,485,blue5
249,484,blue5
180,484,blue5
179,483,blue5
134,449,blue6
133,450,blue6
107,450,blue6
106,451,blue6
98,451,blue6
97,452,blue6
94,452,blue6
93,453,blue6
92,453,blue6
91,454,blue6
91,462,blue6
103,462,blue6
104,463,blue6
126,463,blue6
127,464,blue6
194,464,blue6
195,465,blue6
276,465,blue6
277,466,blue6
415,466,blue6
416,467,blue6
420,467,blue6
421,466,blue6
422,466,blue6
422,465,blue6
423,464,blue6
424,464,blue6
425,463,blue6
427,463,blue6
427,451,blue6
376,451,blue6
375,452,blue6
274,452,blue6
273,451,blue6
230,451,blue6
229,450,blue6
182,450,blue6
181,449,blue6
161,416,blue7
160,417,blue7
155,417,blue7
155,424,blue7
154,425,blue7
154,430,blue7
155,431,blue7
176,431,blue7
177,432,blue7
303,432,blue7
304,433,blue7
432,433,blue7
433,432,blue7
437,432,blue7
437,426,blue7
436,425,blue7
436,418,blue7
407,418,blue7
406,417,blue7
348,417,blue7
347,418,blue7
261,418,blue7
260,417,blue7
171,417,blue7
170,416,blue7
97,382,blue8
96,383,blue8
94,383,blue8
94,387,blue8
93,388,blue8
92,388,blue8
92,391,blue8
91,392,blue8
91,396,blue8
96,396,blue8
97,397,blue8
226,397,blue8
227,398,blue8
320,398,blue8
321,397,blue8
341,397,blue8
342,396,blue8
347,396,blue8
348,395,blue8
350,395,blue8
351,394,blue8
351,392,blue8
352,391,blue8
352,386,blue8
350,386,blue8
349,385,blue8
349,382,blue8
326,382,blue8
325,383,blue8
237,383,blue8
236,382,blue8
271,346,blue9
270,347,blue9
163,347,blue9
162,348,blue9
153,348,blue9
153,350,blue9
152,351,blue9
152,358,blue9
153,359,blue9
153,362,blue9
232,362,blue9
233,363,blue9
255,363,blue9
256,362,blue9
381,362,blue9
382,363,blue9
401,363,blue9
402,362,blue9
404,362,blue9
405,361,blue9
409,361,blue9
409,349,blue9
408,348,blue9
407,348,blue9
406,347,blue9
300,347,blue9
299,346,blue9
211,312,blue10
210,313,blue10
176,313,blue10
175,314,blue10
150,314,blue10
149,315,blue10
98,315,blue10
97,316,blue10
96,316,blue10
96,322,blue10
95,323,blue10
95,328,blue10
96,329,blue10
118,329,blue10
119,330,blue10
136,330,blue10
137,329,blue10
163,329,blue10
164,328,blue10
256,328,blue10
256,314,blue10
255,313,blue10
216,313,blue10
215,312,blue10
272,277,blue11
271,278,blue11
210,278,blue11
209,279,blue11
193,279,blue11
192,280,blue11
97,280,blue11
96,281,blue11
96,288,blue11
97,289,blue11
97,294,blue11
122,294,blue11
123,295,blue11
146,295,blue11
147,294,blue11
209,294,blue11
210,293,blue11
372,293,blue11
373,292,blue11
416,292,blue11
417,291,blue11
432,291,blue11
432,289,blue11
433,288,blue11
436,288,blue11
438,286,blue11
438,277,blue11
301,243,blue12
300,244,blue12
280,244,blue12
279,245,blue12
224,245,blue12
223,246,blue12
160,246,blue12
160,250,blue12
161,251,blue12
161,253,blue12
160,254,blue12
160,260,blue12
280,260,blue12
281,259,blue12
434,259,blue12
434,254,blue12
435,253,blue12
435,244,blue12
309,244,blue12
308,243,blue12
278,212,blue13
277,213,blue13
231,213,blue13
230,214,blue13
202,214,blue13
201,215,blue13
123,215,blue13
122,214,blue13
99,214,blue13
97,216,blue13
97,220,blue13
96,221,blue13
96,228,blue13
97,229,blue13
157,229,blue13
158,230,blue13
189,230,blue13
190,229,blue13
203,229,blue13
204,228,blue13
279,228,blue13
280,227,blue13
415,227,blue13
415,225,blue13
416,224,blue13
417,224,blue13
417,218,blue13
418,217,blue13
422,217,blue13
422,213,blue13
420,213,blue13
419,212,blue13
292,177,blue14
291,178,blue14
184,178,blue14
183,179,blue14
160,179,blue14
160,194,blue14
257,194,blue14
258,193,blue14
273,193,blue14
274,192,blue14
374,192,blue14
375,191,blue14
431,191,blue14
431,187,blue14
429,187,blue14
427,185,blue14
427,183,blue14
428,182,blue14
429,182,blue14
429,177,blue14
170,143,blue15
169,144,blue15
108,144,blue15
107,145,blue15
100,145,blue15
100,147,blue15
99,148,blue15
98,148,blue15
98,157,blue15
99,157,blue15
100,158,blue15
157,158,blue15
158,157,blue15
195,157,blue15
195,151,blue15
194,150,blue15
193,150,blue15
192,149,blue15
192,143,blue15
,,
90,607,light_blue0
89,608,light_blue0
89,613,light_blue0
90,614,light_blue0
97,614,light_blue0
98,615,light_blue0
98,620,light_blue0
97,621,light_blue0
97,627,light_blue0
98,628,light_blue0
98,643,light_blue0
97,644,light_blue0
97,669,light_blue0
95,671,light_blue0
91,671,light_blue0
91,675,light_blue0
93,677,light_blue0
97,677,light_blue0
98,678,light_blue0
138,678,light_blue0
139,679,light_blue0
178,679,light_blue0
179,678,light_blue0
179,632,light_blue0
180,631,light_blue0
180,617,light_blue0
179,616,light_blue0
179,614,light_blue0
178,613,light_blue0
176,613,light_blue0
175,612,light_blue0
174,612,light_blue0
173,611,light_blue0
118,611,light_blue0
117,610,light_blue0
115,610,light_blue0
114,609,light_blue0
100,609,light_blue0
99,608,light_blue0
95,608,light_blue0
94,607,light_blue0
,,
114,576,purple0
113,577,purple0
110,577,purple0
110,578,purple0
109,579,purple0
96,579,purple0
95,580,purple0
93,580,purple0
93,582,purple0
92,583,purple0
92,593,purple0
91,594,purple0
90,594,purple0
90,605,purple0
91,606,purple0
94,606,purple0
95,607,purple0
105,607,purple0
106,608,purple0
114,608,purple0
115,609,purple0
117,609,purple0
118,610,purple0
151,610,purple0
151,604,purple0
150,603,purple0
150,580,purple0
149,579,purple0
149,577,purple0
138,577,purple0
137,576,purple0
97,468,purple1
95,470,purple1
94,470,purple1
94,503,purple1
95,504,purple1
108,504,purple1
109,505,purple1
130,505,purple1
131,504,purple1
149,504,purple1
149,483,purple1
148,482,purple1
148,478,purple1
149,477,purple1
149,471,purple1
148,471,purple1
147,470,purple1
144,470,purple1
143,469,purple1
128,469,purple1
127,468,purple1
121,402,purple2
120,403,purple2
114,403,purple2
113,404,purple2
93,404,purple2
92,405,purple2
92,408,purple2
91,409,purple2
91,422,purple2
90,423,purple2
90,437,purple2
92,437,purple2
93,438,purple2
95,438,purple2
96,439,purple2
98,439,purple2
99,440,purple2
128,440,purple2
129,439,purple2
135,439,purple2
136,438,purple2
137,438,purple2
138,437,purple2
144,437,purple2
144,435,purple2
145,434,purple2
149,434,purple2
149,432,purple2
150,431,purple2
151,431,purple2
151,422,purple2
152,421,purple2
152,412,purple2
151,411,purple2
151,410,purple2
150,410,purple2
149,409,purple2
149,407,purple2
147,407,purple2
145,405,purple2
145,403,purple2
132,403,purple2
131,402,purple2
103,333,purple3
102,334,purple3
97,334,purple3
94,337,purple3
94,352,purple3
93,353,purple3
93,368,purple3
103,368,purple3
104,369,purple3
149,369,purple3
149,335,purple3
148,334,purple3
121,334,purple3
120,333,purple3
102,234,purple4
102,236,purple4
101,237,purple4
99,237,purple4
99,238,purple4
98,239,purple4
98,246,purple4
97,247,purple4
97,263,purple4
98,264,purple4
98,265,purple4
99,266,purple4
99,268,purple4
103,268,purple4
104,269,purple4
131,269,purple4
132,268,purple4
154,268,purple4
154,262,purple4
155,261,purple4
157,261,purple4
157,245,purple4
156,245,purple4
155,244,purple4
155,234,purple4
138,234,purple4
137,235,purple4
108,235,purple4
107,234,purple4
108,162,purple5
107,163,purple5
103,163,purple5
102,164,purple5
101,164,purple5
100,165,purple5
100,168,purple5
99,169,purple5
99,197,purple5
