X,Y,Color
84,550,red0
83,551,red0
31,551,red0
30,552,red0
30,593,red0
29,594,red0
29,630,red0
28,631,red0
28,635,red0
27,636,red0
27,641,red0
26,642,red0
26,705,red0
25,706,red0
25,738,red0
24,739,red0
24,769,red0
23,770,red0
23,774,red0
22,775,red0
22,781,red0
21,782,red0
21,795,red0
20,796,red0
20,829,red0
21,830,red0
21,853,red0
22,854,red0
22,914,red0
23,915,red0
23,916,red0
24,917,red0
24,919,red0
25,920,red0
55,920,red0
56,919,red0
78,919,red0
78,918,red0
79,917,red0
103,917,red0
104,916,red0
134,916,red0
135,915,red0
174,915,red0
174,914,red0
175,913,red0
205,913,red0
206,912,red0
207,912,red0
207,876,red0
208,875,red0
208,800,red0
209,799,red0
209,770,red0
210,769,red0
210,754,red0
211,753,red0
211,748,red0
212,747,red0
212,703,red0
211,702,red0
209,702,red0
208,701,red0
198,701,red0
197,700,red0
191,700,red0
190,699,red0
190,691,red0
189,690,red0
185,690,red0
184,689,red0
184,674,red0
183,673,red0
176,673,red0
175,672,red0
175,660,red0
176,659,red0
176,630,red0
177,629,red0
177,599,red0
178,598,red0
178,550,red0
490,35,red1
489,36,red1
448,36,red1
447,37,red1
373,37,red1
372,38,red1
368,38,red1
367,39,red1
340,39,red1
339,40,red1
312,40,red1
311,41,red1
285,41,red1
284,42,red1
272,42,red1
271,43,red1
261,43,red1
260,44,red1
238,44,red1
237,45,red1
209,45,red1
208,46,red1
180,46,red1
179,47,red1
161,47,red1
160,46,red1
109,46,red1
108,45,red1
39,45,red1
39,52,red1
38,53,red1
38,64,red1
37,65,red1
37,119,red1
36,120,red1
36,175,red1
37,176,red1
37,216,red1
36,217,red1
36,219,red1
35,220,red1
35,225,red1
34,226,red1
34,272,red1
35,272,red1
36,273,red1
36,274,red1
92,274,red1
93,275,red1
145,275,red1
146,274,red1
161,274,red1
162,273,red1
181,273,red1
182,272,red1
182,270,red1
183,269,red1
183,254,red1
184,253,red1
184,170,red1
185,169,red1
185,161,red1
186,160,red1
186,139,red1
188,137,red1
188,136,red1
189,135,red1
190,135,red1
191,134,red1
224,134,red1
225,133,red1
267,133,red1
268,132,red1
296,132,red1
297,133,red1
361,133,red1
362,132,red1
429,132,red1
