X,Y,Color
434,544,red0
434,567,red0
433,568,red0
433,601,red0
434,602,red0
434,632,red0
435,633,red0
435,680,red0
434,681,red0
431,681,red0
427,685,red0
427,690,red0
425,692,red0
425,693,red0
424,694,red0
408,694,red0
407,695,red0
382,695,red0
381,696,red0
375,696,red0
375,720,red0
376,721,red0
376,835,red0
377,836,red0
377,875,red0
379,877,red0
518,877,red0
519,876,red0
542,876,red0
543,875,red0
561,875,red0
561,874,red0
562,873,red0
562,819,red0
563,818,red0
563,703,red0
562,702,red0
562,677,red0
561,676,red0
561,625,red0
560,624,red0
560,577,red0
559,576,red0
559,546,red0
558,545,red0
474,545,red0
473,544,red0
469,39,red1
468,40,red1
426,40,red1
425,41,red1
378,41,red1
377,42,red1
276,42,red1
275,43,red1
207,43,red1
206,44,red1
134,44,red1
133,45,red1
71,45,red1
70,46,red1
65,46,red1
64,47,red1
64,74,red1
65,75,red1
65,128,red1
66,129,red1
66,130,red1
67,131,red1
67,132,red1
68,133,red1
68,134,red1
70,134,red1
71,135,red1
109,135,red1
110,134,red1
141,134,red1
142,133,red1
167,133,red1
168,132,red1
204,132,red1
205,131,red1
312,131,red1
313,130,red1
422,130,red1
423,131,red1
423,132,red1
424,133,red1
424,143,red1
425,144,red1
425,145,red1
427,145,red1
428,146,red1
428,215,red1
429,216,red1
429,265,red1
430,266,red1
430,269,red1
431,270,red1
458,270,red1
458,269,red1
459,268,red1
466,268,red1
467,267,red1
542,267,red1
543,266,red1
556,266,red1
556,228,red1
555,227,red1
555,186,red1
554,185,red1
554,96,red1
553,95,red1
553,39,red1
,,
405,662,blue0
404,663,blue0
376,663,blue0
375,664,blue0
360,664,blue0
359,665,blue0
350,665,blue0
349,666,blue0
207,666,blue0
206,667,blue0
129,667,blue0
128,666,blue0
111,666,blue0
110,665,blue0
78,665,blue0
77,666,blue0
74,666,blue0
73,667,blue0
73,675,blue0
72,676,blue0
72,680,blue0
73,680,blue0
74,681,blue0
169,681,blue0
170,682,blue0
190,682,blue0
191,681,blue0
338,681,blue0
339,680,blue0
365,680,blue0
366,679,blue0
381,679,blue0
382,678,blue0
426,678,blue0
427,677,blue0
427,664,blue0
425,662,blue0
371,628,blue1
370,629,blue1
337,629,blue1
336,630,blue1
312,630,blue1
311,631,blue1
272,631,blue1
271,632,blue1
254,632,blue1
253,633,blue1
155,633,blue1
154,632,blue1
120,632,blue1
119,633,blue1
119,646,blue1
124,646,blue1
125,647,blue1
153,647,blue1
154,648,blue1
218,648,blue1
219,647,blue1
287,647,blue1
288,646,blue1
316,646,blue1
317,645,blue1
365,645,blue1
366,644,blue1
380,644,blue1
381,643,blue1
383,643,blue1
384,642,blue1
422,642,blue1
422,632,blue1
421,632,blue1
420,631,blue1
420,629,blue1
416,629,blue1
415,628,blue1
91,596,blue2
90,597,blue2
77,597,blue2
77,599,blue2
76,600,blue2
76,610,blue2
87,610,blue2
88,611,blue2
125,611,blue2
126,612,blue2
230,612,blue2
231,611,blue2
233,611,blue2
234,610,blue2
236,610,blue2
237,609,blue2
237,604,blue2
236,604,blue2
235,603,blue2
234,603,blue2
233,602,blue2
232,602,blue2
231,601,blue2
231,597,blue2
114,597,blue2
113,596,blue2
90,562,blue3
89,563,blue3
72,563,blue3
71,564,blue3
70,564,blue3
70,570,blue3
71,571,blue3
71,573,blue3
72,574,blue3
72,577,blue3
74,577,blue3
75,578,blue3
117,578,blue3
118,579,blue3
278,579,blue3
279,578,blue3
310,578,blue3
311,577,blue3
417,577,blue3
418,576,blue3
420,576,blue3
420,562,blue3
291,562,blue3
290,563,blue3
275,563,blue3
274,564,blue3
173,564,blue3
172,563,blue3
95,563,blue3
94,562,blue3
225,528,blue4
224,529,blue4
155,529,blue4
154,530,blue4
122,530,blue4
122,537,blue4
121,538,blue4
121,542,blue4
122,543,blue4
122,544,blue4
144,544,blue4
145,545,blue4
162,545,blue4
163,544,blue4
207,544,blue4
208,543,blue4
331,543,blue4
332,542,blue4
409,542,blue4
409,528,blue4
77,496,blue5
75,498,blue5
75,499,blue5
74,500,blue5
74,501,blue5
73,502,blue5
72,502,blue5
70,504,blue5
70,508,blue5
71,509,blue5
83,509,blue5
84,510,blue5
119,510,blue5
120,511,blue5
151,511,blue5
152,512,blue5
212,512,blue5
213,511,blue5
226,511,blue5
227,510,blue5
257,510,blue5
258,509,blue5
263,509,blue5
264,508,blue5
264,501,blue5
263,500,blue5
260,500,blue5
259,499,blue5
259,496,blue5
220,496,blue5
219,497,blue5
131,497,blue5
130,496,blue5
380,460,blue6
379,461,blue6
350,461,blue6
349,462,blue6
254,462,blue6
253,461,blue6
131,461,blue6
131,476,blue6
136,476,blue6
137,477,blue6
340,477,blue6
341,476,blue6
409,476,blue6
410,475,blue6
418,475,blue6
419,474,blue6
419,473,blue6
420,472,blue6
420,466,blue6
419,465,blue6
419,460,blue6
73,424,blue7
72,425,blue7
72,430,blue7
71,431,blue7
71,435,blue7
72,436,blue7
72,439,blue7
135,439,blue7
136,440,blue7
143,440,blue7
144,439,blue7
153,439,blue7
153,432,blue7
155,430,blue7
155,426,blue7
154,426,blue7
153,425,blue7
122,425,blue7
121,424,blue7
312,387,blue8
311,388,blue8
157,388,blue8
156,389,blue8
156,402,blue8
157,402,blue8
158,403,blue8
236,403,blue8
237,404,blue8
289,404,blue8
290,403,blue8
408,403,blue8
409,402,blue8
414,402,blue8
414,398,blue8
413,397,blue8
413,395,blue8
414,394,blue8
414,389,blue8
405,389,blue8
404,388,blue8
318,388,blue8
317,387,blue8
268,354,blue9
267,355,blue9
184,355,blue9
183,356,blue9
178,356,blue9
177,357,blue9
152,357,blue9
151,358,blue9
150,358,blue9
150,370,blue9
151,370,blue9
152,371,blue9
189,371,blue9
190,370,blue9
296,370,blue9
297,369,blue9
417,369,blue9
418,368,blue9
419,368,blue9
419,355,blue9
381,355,blue9
380,354,blue9
235,320,blue10
234,321,blue10
124,321,blue10
123,322,blue10
122,322,blue10
122,336,blue10
210,336,blue10
211,335,blue10
287,335,blue10
288,336,blue10
307,336,blue10
308,335,blue10
333,335,blue10
334,334,blue10
335,334,blue10
336,333,blue10
336,332,blue10
337,331,blue10
338,331,blue10
338,326,blue10
336,324,blue10
336,320,blue10
198,285,blue11
197,286,blue11
149,286,blue11
148,287,blue11
92,287,blue11
91,288,blue11
71,288,blue11
68,291,blue11
68,301,blue11
69,302,blue11
93,302,blue11
94,303,blue11
113,303,blue11
114,302,blue11
145,302,blue11
146,301,blue11
307,301,blue11
308,300,blue11
317,300,blue11
317,297,blue11
318,296,blue11
318,295,blue11
319,294,blue11
319,288,blue11
318,287,blue11
278,287,blue11
277,286,blue11
214,286,blue11
213,285,blue11
271,250,blue12
270,251,blue12
109,251,blue12
108,252,blue12
70,252,blue12
69,253,blue12
69,258,blue12
68,259,blue12
68,266,blue12
96,266,blue12
97,267,blue12
174,267,blue12
175,266,blue12
324,266,blue12
325,265,blue12
406,265,blue12
407,264,blue12
407,252,blue12
406,251,blue12
323,251,blue12
322,250,blue12
290,214,blue13
289,215,blue13
176,215,blue13
175,216,blue13
141,216,blue13
140,217,blue13
88,217,blue13
87,218,blue13
78,218,blue13
77,219,blue13
68,219,blue13
68,223,blue13
67,224,blue13
67,232,blue13
134,232,blue13
135,231,blue13
146,231,blue13
147,230,blue13
379,230,blue13
380,229,blue13
412,229,blue13
413,228,blue13
418,228,blue13
418,224,blue13
419,223,blue13
419,215,blue13
418,214,blue13
407,214,blue13
406,215,blue13
297,215,blue13
296,214,blue13
300,180,blue14
299,181,blue14
185,181,blue14
184,182,blue14
150,182,blue14
149,183,blue14
123,183,blue14
122,184,blue14
121,184,blue14
121,197,blue14
122,198,blue14
136,198,blue14
137,197,blue14
161,197,blue14
162,196,blue14
416,196,blue14
417,195,blue14
417,184,blue14
416,183,blue14
406,183,blue14
405,182,blue14
388,182,blue14
387,181,blue14
326,181,blue14
325,180,blue14
306,150,blue15
305,151,blue15
274,151,blue15
273,152,blue15
163,152,blue15
162,153,blue15
72,153,blue15
71,154,blue15
69,154,blue15
69,159,blue15
68,160,blue15
68,166,blue15
69,167,blue15
83,167,blue15
84,168,blue15
136,168,blue15
137,167,blue15
255,167,blue15
256,166,blue15
284,166,blue15
285,165,blue15
360,165,blue15
361,164,blue15
365,164,blue15
367,162,blue15
371,162,blue15
372,161,blue15
372,157,blue15
371,156,blue15
369,156,blue15
367,154,blue15
367,151,blue15
366,150,blue15
,,
126,341,light_blue0
125,342,light_blue0
69,342,light_blue0
69,348,light_blue0
70,349,light_blue0
70,385,light_blue0
69,386,light_blue0
69,410,light_blue0
70,411,light_blue0
146,411,light_blue0
146,407,light_blue0
147,406,light_blue0
147,383,light_blue0
146,382,light_blue0
146,356,light_blue0
147,355,light_blue0
147,353,light_blue0
149,351,light_blue0
150,351,light_blue0
150,347,light_blue0
148,347,light_blue0
147,346,light_blue0
147,343,light_blue0
146,342,light_blue0
143,342,light_blue0
142,341,light_blue0
,,
79,617,purple0
78,618,purple0
77,618,purple0
77,620,purple0
76,621,purple0
76,623,purple0
75,624,purple0
75,638,purple0
74,639,purple0
74,651,purple0
76,651,purple0
77,652,purple0
115,652,purple0
115,647,purple0
116,646,purple0
116,618,purple0
107,618,purple0
106,617,purple0
79,513,purple1
78,514,purple1
70,514,purple1
70,518,purple1
69,519,purple1
69,548,purple1
70,549,purple1
70,553,purple1
74,553,purple1
75,552,purple1
101,552,purple1
102,551,purple1
106,551,purple1
107,550,purple1
115,550,purple1
117,548,purple1
117,545,purple1
118,544,purple1
119,544,purple1
119,518,purple1
118,517,purple1
118,516,purple1
117,516,purple1
116,515,purple1
115,515,purple1
114,514,purple1
85,514,purple1
84,513,purple1
85,444,purple2
84,445,purple2
76,445,purple2
75,446,purple2
74,446,purple2
74,447,purple2
73,448,purple2
72,448,purple2
72,474,purple2
73,475,purple2
73,481,purple2
74,481,purple2
75,482,purple2
103,482,purple2
104,481,purple2
127,481,purple2
127,480,purple2
128,479,purple2
128,448,purple2
127,447,purple2
127,446,purple2
126,445,purple2
109,445,purple2
108,444,purple2
75,308,purple3
74,309,purple3
73,309,purple3
71,311,purple3
70,311,purple3
70,330,purple3
71,331,purple3
71,337,purple3
72,338,purple3
72,341,purple3
119,341,purple3
119,311,purple3
117,311,purple3
116,310,purple3
116,308,purple3
89,171,purple4
88,172,purple4
69,172,purple4
69,173,purple4
68,174,purple4
66,174,purple4
65,175,purple4
64,175,purple4
64,205,purple4
67,205,purple4
68,206,purple4
111,206,purple4
112,205,purple4
116,205,purple4
116,203,purple4
118,201,purple4
118,182,purple4
120,180,purple4
120,176,purple4
115,176,purple4
114,175,purple4
113,175,purple4
112,174,purple4
112,173,purple4
102,173,purple4
101,172,purple4
94,172,purple4
93,171,purple4
,,
