X,Y,Color
462,606,red0
462,682,red0
461,683,red0
461,684,red0
459,686,red0
456,686,red0
454,688,red0
439,688,red0
438,689,red0
413,689,red0
412,690,red0
409,690,red0
409,701,red0
408,702,red0
408,788,red0
407,789,red0
407,810,red0
406,811,red0
406,833,red0
405,834,red0
405,842,red0
404,843,red0
404,844,red0
403,845,red0
403,886,red0
404,887,red0
404,922,red0
405,922,red0
406,923,red0
418,923,red0
419,924,red0
444,924,red0
445,923,red0
461,923,red0
462,924,red0
481,924,red0
482,925,red0
506,925,red0
507,926,red0
560,926,red0
562,928,red0
620,928,red0
620,925,red0
621,924,red0
621,833,red0
620,832,red0
620,799,red0
621,798,red0
621,746,red0
620,745,red0
620,698,red0
621,697,red0
621,685,red0
622,684,red0
622,683,red0
623,682,red0
623,606,red0
556,606,red0
555,607,red0
524,607,red0
523,606,red0
148,9,red1
147,10,red1
97,10,red1
96,11,red1
96,41,red1
97,42,red1
97,71,red1
96,72,red1
96,120,red1
97,121,red1
97,123,red1
177,123,red1
178,124,red1
219,124,red1
220,125,red1
221,125,red1
222,126,red1
227,126,red1
228,127,red1
254,127,red1
255,126,red1
262,126,red1
264,124,red1
352,124,red1
353,125,red1
454,125,red1
456,127,red1
456,178,red1
457,179,red1
457,214,red1
458,215,red1
458,274,red1
617,274,red1
617,235,red1
616,234,red1
616,93,red1
615,92,red1
615,42,red1
616,41,red1
616,14,red1
615,14,red1
614,13,red1
595,13,red1
594,12,red1
568,12,red1
567,13,red1
560,13,red1
559,14,red1
556,14,red1
555,15,red1
517,15,red1
516,14,red1
448,14,red1
447,13,red1
410,13,red1
409,12,red1
331,12,red1
330,11,red1
313,11,red1
312,10,red1
294,10,red1
293,9,red1
249,9,red1
248,10,red1
193,10,red1
192,9,red1
,,
98,663,blue0
98,677,blue0
101,677,blue0
102,678,blue0
163,678,blue0
164,679,blue0
204,679,blue0
205,680,blue0
226,680,blue0
227,681,blue0
231,681,blue0
232,682,blue0
259,682,blue0
260,681,blue0
373,681,blue0
374,682,blue0
442,682,blue0
443,681,blue0
449,681,blue0
449,680,blue0
450,679,blue0
450,672,blue0
449,671,blue0
449,669,blue0
448,669,blue0
447,668,blue0
411,668,blue0
410,667,blue0
271,667,blue0
270,666,blue0
222,666,blue0
221,665,blue0
183,665,blue0
182,664,blue0
146,664,blue0
145,663,blue0
98,629,blue1
98,631,blue1
