X,Y,Color
119,437,red0
118,438,red0
110,438,red0
110,490,red0
109,491,red0
109,511,red0
108,512,red0
108,549,red0
107,550,red0
107,573,red0
106,574,red0
106,630,red0
105,631,red0
105,659,red0
104,660,red0
104,683,red0
103,684,red0
103,747,red0
102,748,red0
102,771,red0
101,772,red0
101,819,red0
102,820,red0
102,847,red0
103,848,red0
129,848,red0
130,849,red0
152,849,red0
153,850,red0
169,850,red0
170,851,red0
227,851,red0
228,852,red0
263,852,red0
264,853,red0
363,853,red0
364,854,red0
395,854,red0
396,855,red0
409,855,red0
410,856,red0
436,856,red0
437,855,red0
445,855,red0
446,854,red0
465,854,red0
466,855,red0
485,855,red0
486,856,red0
527,856,red0
528,857,red0
583,857,red0
583,833,red0
584,832,red0
584,736,red0
585,735,red0
585,694,red0
586,693,red0
586,636,red0
587,635,red0
587,513,red0
586,512,red0
540,512,red0
539,513,red0
516,513,red0
515,514,red0
504,514,red0
503,515,red0
469,515,red0
469,517,red0
468,518,red0
468,582,red0
467,583,red0
467,624,red0
466,625,red0
466,655,red0
465,656,red0
464,656,red0
464,667,red0
460,671,red0
450,671,red0
449,670,red0
449,629,red0
450,628,red0
450,573,red0
451,572,red0
451,545,red0
452,544,red0
452,509,red0
453,508,red0
453,437,red0
322,437,red0
321,438,red0
157,438,red0
156,437,red0
504,38,red1
503,39,red1
440,39,red1
439,40,red1
348,40,red1
347,41,red1
237,41,red1
236,42,red1
173,42,red1
172,43,red1
150,43,red1
149,44,red1
115,44,red1
114,45,red1
113,45,red1
113,46,red1
112,47,red1
112,112,red1
114,114,red1
368,114,red1
369,115,red1
464,115,red1
465,116,red1
470,116,red1
471,117,red1
471,145,red1
472,146,red1
472,163,red1
473,164,red1
473,176,red1
472,177,red1
472,218,red1
471,219,red1
470,219,red1
470,260,red1
532,260,red1
533,259,red1
586,259,red1
587,258,red1
587,255,red1
588,254,red1
588,209,red1
589,208,red1
589,64,red1
590,63,red1
590,38,red1
,,
111,410,blue0
111,424,blue0
128,424,blue0
129,425,blue0
167,425,blue0
168,426,blue0
177,426,blue0
178,427,blue0
238,427,blue0
239,426,blue0
251,426,blue0
252,425,blue0
253,425,blue0
253,421,blue0
248,421,blue0
247,420,blue0
247,418,blue0
248,417,blue0
256,417,blue0
256,412,blue0
158,412,blue0
157,411,blue0
125,411,blue0
124,410,blue0
172,376,blue1
171,377,blue1
171,391,blue1
179,391,blue1
180,392,blue1
343,392,blue1
344,391,blue1
443,391,blue1
444,390,blue1
447,390,blue1
447,377,blue1
408,377,blue1
407,376,blue1
367,376,blue1
366,377,blue1
295,377,blue1
294,378,blue1
220,378,blue1
219,377,blue1
203,377,blue1
202,376,blue1
115,340,blue2
114,341,blue2
113,341,blue2
112,342,blue2
112,354,blue2
134,354,blue2
135,355,blue2
188,355,blue2
189,356,blue2
214,356,blue2
215,357,blue2
227,357,blue2
228,358,blue2
234,358,blue2
235,357,blue2
281,357,blue2
282,356,blue2
435,356,blue2
436,357,blue2
457,357,blue2
460,354,blue2
