X,Y,Color
154,545,red0
153,546,red0
94,546,red0
93,547,red0
79,547,red0
78,548,red0
51,548,red0
49,550,red0
49,574,red0
50,575,red0
50,585,red0
51,586,red0
51,639,red0
52,640,red0
52,694,red0
53,695,red0
53,729,red0
52,730,red0
52,740,red0
51,741,red0
51,745,red0
50,746,red0
50,748,red0
49,749,red0
46,749,red0
45,750,red0
45,778,red0
46,779,red0
46,792,red0
47,793,red0
47,818,red0
48,819,red0
48,870,red0
85,870,red0
86,869,red0
124,869,red0
125,868,red0
168,868,red0
169,869,red0
169,870,red0
197,870,red0
200,867,red0
236,867,red0
237,866,red0
237,774,red0
236,773,red0
236,760,red0
237,759,red0
237,681,red0
222,681,red0
221,680,red0
206,680,red0
205,679,red0
205,678,red0
204,678,red0
203,677,red0
202,677,red0
201,676,red0
198,676,red0
197,675,red0
197,661,red0
195,659,red0
195,658,red0
194,657,red0
194,653,red0
193,652,red0
193,649,red0
192,648,red0
192,646,red0
191,645,red0
191,644,red0
189,644,red0
188,643,red0
188,637,red0
187,636,red0
187,607,red0
186,606,red0
186,586,red0
185,585,red0
185,566,red0
184,565,red0
184,545,red0
322,40,red1
321,41,red1
307,41,red1
306,42,red1
264,42,red1
263,43,red1
248,43,red1
247,44,red1
56,44,red1
56,80,red1
57,81,red1
57,96,red1
56,97,red1
56,115,red1
55,116,red1
54,116,red1
54,131,red1
52,133,red1
52,145,red1
51,146,red1
51,233,red1
52,234,red1
52,235,red1
54,235,red1
56,237,red1
56,279,red1
100,279,red1
101,278,red1
179,278,red1
180,277,red1
181,277,red1
181,276,red1
182,275,red1
182,175,red1
181,174,red1
181,154,red1
182,153,red1
185,153,red1
185,142,red1
186,141,red1
186,134,red1
187,133,red1
191,133,red1
191,131,red1
192,130,red1
193,130,red1
193,129,red1
194,128,red1
197,128,red1
198,127,red1
334,127,red1
335,126,red1
407,126,red1
408,127,red1
411,127,red1
412,128,red1
452,128,red1
453,127,red1
537,127,red1
537,42,red1
511,42,red1
510,41,red1
402,41,red1
401,42,red1
348,42,red1
346,40,red1
,,
375,659,blue0
374,660,blue0
297,660,blue0
296,661,blue0
256,661,blue0
256,675,blue0
336,675,blue0
337,676,blue0
345,676,blue0
346,675,blue0
464,675,blue0
465,674,blue0
547,674,blue0
547,672,blue0
548,671,blue0
548,669,blue0
549,668,blue0
549,664,blue0
548,663,blue0
548,661,blue0
547,660,blue0
531,660,blue0
530,659,blue0
480,623,blue1
479,624,blue1
434,624,blue1
433,625,blue1
391,625,blue1
390,626,blue1
197,626,blue1
196,627,blue1
196,631,blue1
195,632,blue1
195,633,blue1
194,634,blue1
194,639,blue1
195,640,blue1
233,640,blue1
234,641,blue1
382,641,blue1
383,640,blue1
392,640,blue1
393,639,blue1
466,639,blue1
467,638,blue1
539,638,blue1
540,637,blue1
544,637,blue1
545,636,blue1
547,636,blue1
549,634,blue1
551,634,blue1
551,623,blue1
418,591,blue2
417,592,blue2
391,592,blue2
390,593,blue2
278,593,blue2
277,592,blue2
263,592,blue2
262,593,blue2
250,593,blue2
249,594,blue2
247,594,blue2
247,602,blue2
248,603,blue2
248,607,blue2
280,607,blue2
281,608,blue2
307,608,blue2
308,609,blue2
329,609,blue2
330,608,blue2
396,608,blue2
397,607,blue2
405,607,blue2
406,606,blue2
498,606,blue2
499,605,blue2
521,605,blue2
522,604,blue2
523,604,blue2
523,597,blue2
524,596,blue2
525,596,blue2
525,592,blue2
524,591,blue2
196,556,blue3
195,557,blue3
195,571,blue3
218,571,blue3
219,572,blue3
321,572,blue3
322,571,blue3
323,571,blue3
323,566,blue3
322,566,blue3
321,565,blue3
321,563,blue3
320,563,blue3
319,562,blue3
319,557,blue3
210,557,blue3
209,556,blue3
197,521,blue4
196,522,blue4
195,522,blue4
195,526,blue4
196,527,blue4
196,534,blue4
205,534,blue4
206,535,blue4
239,535,blue4
240,536,blue4
287,536,blue4
288,537,blue4
306,537,blue4
307,536,blue4
527,536,blue4
528,535,blue4
537,535,blue4
537,530,blue4
536,529,blue4
536,521,blue4
363,521,blue4
362,522,blue4
262,522,blue4
261,521,blue4
509,484,blue5
508,485,blue5
439,485,blue5
438,486,blue5
249,486,blue5
249,500,blue5
265,500,blue5
266,501,blue5
307,501,blue5
308,502,blue5
416,502,blue5
417,501,blue5
438,501,blue5
439,500,blue5
511,500,blue5
512,499,blue5
523,499,blue5
524,498,blue5
529,498,blue5
529,493,blue5
528,492,blue5
526,492,blue5
525,491,blue5
525,487,blue5
524,486,blue5
520,486,blue5
519,485,blue5
516,485,blue5
515,484,blue5
319,451,blue6
318,452,blue6
207,452,blue6
206,453,blue6
193,453,blue6
193,465,blue6
197,465,blue6
198,466,blue6
229,466,blue6
230,467,blue6
296,467,blue6
297,466,blue6
339,466,blue6
340,465,blue6
345,465,blue6
345,458,blue6
344,457,blue6
343,457,blue6
342,456,blue6
342,451,blue6
194,418,blue7
194,422,blue7
193,423,blue7
193,431,blue7
194,431,blue7
196,433,blue7
213,433,blue7
214,434,blue7
380,434,blue7
381,435,blue7
459,435,blue7
460,434,blue7
526,434,blue7
527,433,blue7
540,433,blue7
541,432,blue7
541,425,blue7
540,424,blue7
540,419,blue7
538,419,blue7
537,418,blue7
530,418,blue7
529,419,blue7
344,419,blue7
343,418,blue7
251,383,blue8
251,397,blue8
299,397,blue8
300,398,blue8
417,398,blue8
418,399,blue8
449,399,blue8
450,398,blue8
549,398,blue8
549,385,blue8
548,384,blue8
538,384,blue8
537,383,blue8
286,348,blue9
285,349,blue9
194,349,blue9
194,351,blue9
193,352,blue9
193,362,blue9
195,362,blue9
196,363,blue9
229,363,blue9
230,364,blue9
422,364,blue9
423,363,blue9
427,363,blue9
427,354,blue9
426,353,blue9
426,350,blue9
408,350,blue9
407,349,blue9
292,349,blue9
291,348,blue9
486,314,blue10
485,315,blue10
278,315,blue10
277,316,blue10
276,316,blue10
276,319,blue10
275,320,blue10
275,327,blue10
276,328,blue10
280,328,blue10
281,329,blue10
291,329,blue10
292,330,blue10
331,330,blue10
332,331,blue10
413,331,blue10
414,330,blue10
447,330,blue10
448,329,blue10
507,329,blue10
508,328,blue10
539,328,blue10
540,327,blue10
540,323,blue10
539,322,blue10
539,315,blue10
538,315,blue10
537,314,blue10
436,278,blue11
435,279,blue11
364,279,blue11
363,280,blue11
277,280,blue11
276,281,blue11
275,281,blue11
273,283,blue11
