X,Y,Color
453,529,red0
453,584,red0
452,585,red0
451,585,red0
451,615,red0
452,616,red0
452,644,red0
453,645,red0
453,652,red0
454,653,red0
454,678,red0
453,679,red0
452,679,red0
452,684,red0
451,685,red0
448,685,red0
447,686,red0
446,686,red0
445,687,red0
428,687,red0
427,688,red0
381,688,red0
380,689,red0
370,689,red0
368,691,red0
367,691,red0
366,692,red0
366,817,red0
365,818,red0
365,856,red0
364,857,red0
364,883,red0
365,884,red0
416,884,red0
417,885,red0
490,885,red0
491,886,red0
540,886,red0
541,887,red0
579,887,red0
580,888,red0
605,888,red0
605,817,red0
606,816,red0
606,812,red0
608,810,red0
608,782,red0
607,781,red0
607,772,red0
606,771,red0
606,762,red0
605,761,red0
605,743,red0
604,743,red0
603,742,red0
603,707,red0
604,706,red0
604,677,red0
605,676,red0
605,633,red0
604,632,red0
604,605,red0
605,604,red0
605,532,red0
604,531,red0
604,530,red0
570,530,red0
569,531,red0
557,531,red0
556,530,red0
488,530,red0
487,529,red0
276,17,red1
275,18,red1
262,18,red1
261,19,red1
158,19,red1
157,20,red1
99,20,red1
99,45,red1
100,46,red1
100,51,red1
101,52,red1
101,66,red1
102,67,red1
102,87,red1
103,88,red1
103,113,red1
104,114,red1
258,114,red1
259,113,red1
451,113,red1
453,115,red1
453,122,red1
454,122,red1
455,123,red1
455,153,red1
454,154,red1
453,154,red1
452,155,red1
452,163,red1
451,164,red1
451,197,red1
452,198,red1
452,199,red1
453,200,red1
453,221,red1
454,222,red1
454,260,red1
455,260,red1
456,261,red1
465,261,red1
466,262,red1
499,262,red1
500,263,red1
500,264,red1
503,264,red1
504,265,red1
535,265,red1
536,266,red1
578,266,red1
579,265,red1
580,265,red1
580,264,red1
581,263,red1
586,263,red1
587,262,red1
603,262,red1
603,259,red1
604,258,red1
604,231,red1
605,230,red1
605,208,red1
606,207,red1
606,185,red1
607,184,red1
607,179,red1
608,178,red1
608,135,red1
609,134,red1
609,115,red1
610,114,red1
610,57,red1
611,56,red1
611,18,red1
571,18,red1
570,17,red1
470,17,red1
469,18,red1
445,18,red1
444,17,red1
,,
270,655,blue0
269,656,blue0
118,656,blue0
117,657,blue0
108,657,blue0
107,658,blue0
99,658,blue0
99,672,blue0
117,672,blue0
118,671,blue0
242,671,blue0
243,670,blue0
342,670,blue0
343,671,blue0
351,671,blue0
352,672,blue0
380,672,blue0
381,671,blue0
423,671,blue0
424,670,blue0
431,670,blue0
432,669,blue0
435,669,blue0
436,668,blue0
436,667,blue0
437,666,blue0
437,665,blue0
438,664,blue0
438,657,blue0
432,657,blue0
431,656,blue0
428,656,blue0
427,655,blue0
423,655,blue0
422,656,blue0
342,656,blue0
341,655,blue0
158,619,blue1
158,621,blue1
157,622,blue1
157,633,blue1
227,633,blue1
228,634,blue1
330,634,blue1
331,635,blue1
392,635,blue1
393,636,blue1
401,636,blue1
402,637,blue1
413,637,blue1
414,638,blue1
424,638,blue1
425,637,blue1
438,637,blue1
439,636,blue1
442,636,blue1
442,628,blue1
441,627,blue1
441,622,blue1
440,621,blue1
377,621,blue1
376,620,blue1
316,620,blue1
315,619,blue1
100,588,blue2
99,589,blue2
99,592,blue2
98,593,blue2
98,599,blue2
99,600,blue2
101,600,blue2
102,601,blue2
112,601,blue2
113,602,blue2
146,602,blue2
147,603,blue2
153,603,blue2
154,604,blue2
309,604,blue2
310,605,blue2
334,605,blue2
335,604,blue2
346,604,blue2
346,603,blue2
347,602,blue2
353,602,blue2
353,596,blue2
354,595,blue2
355,595,blue2
356,594,blue2
356,590,blue2
346,590,blue2
345,589,blue2
142,589,blue2
141,588,blue2
129,552,blue3
128,553,blue3
101,553,blue3
100,554,blue3
100,559,blue3
99,560,blue3
99,567,blue3
167,567,blue3
168,568,blue3
197,568,blue3
198,569,blue3
399,569,blue3
400,570,blue3
426,570,blue3
426,569,blue3
427,568,blue3
429,568,blue3
430,567,blue3
435,567,blue3
437,565,blue3
437,560,blue3
435,558,blue3
435,556,blue3
430,556,blue3
429,555,blue3
268,555,blue3
267,554,blue3
185,554,blue3
184,553,blue3
145,553,blue3
144,552,blue3
176,518,blue4
175,519,blue4
153,519,blue4
153,535,blue4
164,535,blue4
165,534,blue4
197,534,blue4
198,533,blue4
287,533,blue4
288,534,blue4
334,534,blue4
335,535,blue4
424,535,blue4
425,536,blue4
437,536,blue4
438,535,blue4
438,528,blue4
439,527,blue4
439,522,blue4
438,522,blue4
437,521,blue4
430,521,blue4
429,520,blue4
297,520,blue4
296,519,blue4
226,519,blue4
225,518,blue4
269,480,blue5
268,481,blue5
113,481,blue5
112,482,blue5
102,482,blue5
101,483,blue5
99,483,blue5
98,484,blue5
98,494,blue5
99,495,blue5
118,495,blue5
119,496,blue5
317,496,blue5
318,495,blue5
319,495,blue5
321,493,blue5
321,488,blue5
322,487,blue5
323,487,blue5
324,486,blue5
324,482,blue5
320,482,blue5
319,481,blue5
278,481,blue5
277,480,blue5
181,447,blue6
180,448,blue6
175,448,blue6
175,456,blue6
176,457,blue6
176,458,blue6
177,459,blue6
177,460,blue6
178,461,blue6
188,461,blue6
189,462,blue6
352,462,blue6
353,463,blue6
363,463,blue6
364,464,blue6
408,464,blue6
409,465,blue6
443,465,blue6
444,464,blue6
444,462,blue6
445,461,blue6
445,457,blue6
444,456,blue6
444,455,blue6
443,454,blue6
443,452,blue6
442,452,blue6
441,451,blue6
414,451,blue6
413,450,blue6
392,450,blue6
391,449,blue6
363,449,blue6
362,448,blue6
322,448,blue6
321,447,blue6
178,413,blue7
177,414,blue7
176,414,blue7
176,424,blue7
177,425,blue7
177,429,blue7
295,429,blue7
296,430,blue7
411,430,blue7
412,431,blue7
428,431,blue7
429,432,blue7
439,432,blue7
440,431,blue7
444,431,blue7
444,418,blue7
440,418,blue7
439,417,blue7
397,417,blue7
396,416,blue7
373,416,blue7
372,415,blue7
208,415,blue7
207,414,blue7
185,414,blue7
184,413,blue7
156,377,blue8
154,379,blue8
154,390,blue8
155,391,blue8
155,392,blue8
162,392,blue8
163,393,blue8
287,393,blue8
288,392,blue8
295,392,blue8
296,391,blue8
