X,Y,Color
528,498,red0
527,499,red0
485,499,red0
484,500,red0
474,500,red0
473,501,red0
473,507,red0
472,508,red0
472,518,red0
471,519,red0
471,522,red0
470,523,red0
470,525,red0
469,526,red0
469,530,red0
468,531,red0
468,557,red0
469,558,red0
469,559,red0
470,560,red0
470,567,red0
472,567,red0
473,568,red0
473,603,red0
472,604,red0
472,649,red0
473,650,red0
473,665,red0
472,666,red0
472,670,red0
471,671,red0
466,671,red0
466,676,red0
465,677,red0
437,677,red0
437,678,red0
436,679,red0
435,679,red0
435,730,red0
436,731,red0
436,739,red0
435,740,red0
435,769,red0
434,770,red0
434,847,red0
435,848,red0
435,849,red0
596,849,red0
597,848,red0
598,848,red0
599,847,red0
599,740,red0
598,739,red0
598,702,red0
597,701,red0
597,499,red0
563,499,red0
562,498,red0
552,36,red1
551,37,red1
524,37,red1
523,38,red1
433,38,red1
432,39,red1
364,39,red1
363,40,red1
312,40,red1
311,41,red1
270,41,red1
269,42,red1
160,42,red1
159,43,red1
125,43,red1
124,44,red1
123,44,red1
122,45,red1
122,76,red1
123,77,red1
123,120,red1
124,121,red1
125,121,red1
126,122,red1
163,122,red1
164,121,red1
218,121,red1
219,120,red1
306,120,red1
307,119,red1
350,119,red1
352,121,red1
385,121,red1
386,120,red1
390,120,red1
391,119,red1
447,119,red1
448,120,red1
453,120,red1
455,122,red1
470,122,red1
471,123,red1
471,124,red1
472,125,red1
472,160,red1
471,161,red1
470,161,red1
470,218,red1
471,218,red1
473,220,red1
473,232,red1
474,233,red1
474,234,red1
475,235,red1
475,236,red1
476,237,red1
476,241,red1
475,242,red1
474,242,red1
474,252,red1
475,253,red1
475,266,red1
476,267,red1
508,267,red1
509,266,red1
529,266,red1
530,265,red1
600,265,red1
600,224,red1
599,223,red1
599,185,red1
600,184,red1
600,134,red1
601,133,red1
601,68,red1
602,67,red1
602,38,red1
601,37,red1
601,36,red1
,,
120,648,blue0
119,649,blue0
119,661,blue0
121,663,blue0
186,663,blue0
187,664,blue0
198,664,blue0
199,663,blue0
215,663,blue0
216,662,blue0
218,662,blue0
218,657,blue0
217,657,blue0
215,655,blue0
215,649,blue0
161,649,blue0
160,648,blue0
120,615,blue1
120,628,blue1
121,629,blue1
209,629,blue1
210,630,blue1
457,630,blue1
458,629,blue1
463,629,blue1
463,615,blue1
176,580,blue2
176,585,blue2
175,586,blue2
175,595,blue2
179,595,blue2
180,596,blue2
227,596,blue2
228,597,blue2
449,597,blue2
450,598,blue2
461,598,blue2
461,585,blue2
460,584,blue2
448,584,blue2
447,583,blue2
390,583,blue2
389,582,blue2
217,582,blue2
216,581,blue2
203,581,blue2
202,580,blue2
344,546,blue3
343,547,blue3
219,547,blue3
218,548,blue3
132,548,blue3
131,549,blue3
122,549,blue3
121,550,blue3
120,550,blue3
120,555,blue3
119,556,blue3
119,561,blue3
120,562,blue3
437,562,blue3
438,563,blue3
458,563,blue3
459,562,blue3
463,562,blue3
463,559,blue3
464,558,blue3
464,553,blue3
463,552,blue3
463,548,blue3
407,548,blue3
406,547,blue3
358,547,blue3
357,546,blue3
205,509,blue4
204,510,blue4
204,514,blue4
205,515,blue4
205,524,blue4
222,524,blue4
223,525,blue4
242,525,blue4
243,526,blue4
466,526,blue4
467,525,blue4
467,521,blue4
465,521,blue4
464,520,blue4
464,514,blue4
463,513,blue4
463,512,blue4
462,511,blue4
233,511,blue4
232,510,blue4
217,510,blue4
216,509,blue4
207,476,blue5
207,477,blue5
206,478,blue5
206,491,blue5
322,491,blue5
323,492,blue5
351,492,blue5
352,491,blue5
472,491,blue5
473,490,blue5
473,486,blue5
474,485,blue5
475,485,blue5
475,477,blue5
442,477,blue5
441,476,blue5
358,476,blue5
357,477,blue5
270,477,blue5
269,476,blue5
186,441,blue6
185,442,blue6
180,442,blue6
180,449,blue6
179,450,blue6
179,456,blue6
284,456,blue6
285,457,blue6
370,457,blue6
371,456,blue6
376,456,blue6
377,455,blue6
378,455,blue6
378,451,blue6
379,450,blue6
379,442,blue6
200,442,blue6
199,441,blue6
155,408,blue7
154,409,blue7
128,409,blue7
127,410,blue7
126,410,blue7
125,411,blue7
124,411,blue7
124,417,blue7
126,419,blue7
126,422,blue7
129,422,blue7
130,423,blue7
240,423,blue7
241,422,blue7
248,422,blue7
249,421,blue7
249,408,blue7
124,373,blue8
124,387,blue8
133,387,blue8
134,388,blue8
299,388,blue8
300,389,blue8
386,389,blue8
387,388,blue8
395,388,blue8
396,387,blue8
467,387,blue8
467,377,blue8
466,376,blue8
466,374,blue8
459,374,blue8
458,373,blue8
393,373,blue8
392,374,blue8
282,374,blue8
281,373,blue8
176,338,blue9
175,339,blue9
175,351,blue9
176,352,blue9
176,353,blue9
241,353,blue9
242,354,blue9
466,354,blue9
467,353,blue9
472,353,blue9
473,352,blue9
473,340,blue9
454,340,blue9
453,339,blue9
226,339,blue9
225,338,blue9
134,304,blue10
133,305,blue10
122,305,blue10
122,318,blue10
123,318,blue10
124,319,blue10
193,319,blue10
194,320,blue10
323,320,blue10
324,321,blue10
347,321,blue10
348,320,blue10
354,320,blue10
355,319,blue10
393,319,blue10
394,318,blue10
394,317,blue10
395,316,blue10
398,316,blue10
399,315,blue10
399,313,blue10
400,312,blue10
400,307,blue10
397,307,blue10
396,306,blue10
393,306,blue10
392,305,blue10
163,305,blue10
162,304,blue10
177,269,blue11
177,282,blue11
178,283,blue11
226,283,blue11
227,284,blue11
277,284,blue11
278,285,blue11
459,285,blue11
459,283,blue11
460,282,blue11
460,277,blue11
458,275,blue11
458,271,blue11
452,271,blue11
451,270,blue11
403,270,blue11
402,269,blue11
352,269,blue11
351,270,blue11
260,270,blue11
259,269,blue11
377,234,blue12
376,235,blue12
140,235,blue12
139,236,blue12
127,236,blue12
127,238,blue12
125,240,blue12
123,240,blue12
123,248,blue12
134,248,blue12
135,249,blue12
158,249,blue12
159,250,blue12
376,250,blue12
377,249,blue12
384,249,blue12
385,248,blue12
391,248,blue12
391,241,blue12
392,240,blue12
392,235,blue12
389,235,blue12
388,234,blue12
177,203,blue13
177,206,blue13
176,207,blue13
176,216,blue13
184,216,blue13
185,217,blue13
210,217,blue13
211,218,blue13
269,218,blue13
270,219,blue13
325,219,blue13
326,218,blue13
468,218,blue13
468,214,blue13
467,213,blue13
467,211,blue13
468,210,blue13
468,203,blue13
347,203,blue13
346,204,blue13
232,204,blue13
231,203,blue13
143,169,blue14
142,170,blue14
128,170,blue14
128,175,blue14
126,177,blue14
126,183,blue14
189,183,blue14
190,184,blue14
198,184,blue14
199,183,blue14
209,183,blue14
209,177,blue14
208,177,blue14
207,176,blue14
207,169,blue14
369,135,blue15
368,136,blue15
347,136,blue15
346,137,blue15
178,137,blue15
177,138,blue15
124,138,blue15
124,152,blue15
125,152,blue15
126,153,blue15
141,153,blue15
142,152,blue15
254,152,blue15
255,153,blue15
278,153,blue15
279,152,blue15
299,152,blue15
300,151,blue15
346,151,blue15
347,150,blue15
429,150,blue15
430,151,blue15
458,151,blue15
458,146,blue15
