X,Y,Color
568,563,red0
567,564,red0
538,564,red0
537,565,red0
453,565,red0
453,568,red0
452,569,red0
452,617,red0
453,618,red0
453,687,red0
452,688,red0
436,688,red0
435,689,red0
396,689,red0
395,690,red0
395,719,red0
394,720,red0
394,751,red0
393,752,red0
393,899,red0
442,899,red0
443,898,red0
495,898,red0
496,899,red0
526,899,red0
527,898,red0
534,898,red0
535,897,red0
537,897,red0
538,896,red0
557,896,red0
558,895,red0
573,895,red0
574,896,red0
585,896,red0
586,897,red0
611,897,red0
611,868,red0
612,867,red0
612,865,red0
613,864,red0
613,863,red0
614,862,red0
614,808,red0
613,807,red0
613,802,red0
612,801,red0
612,771,red0
613,770,red0
613,683,red0
612,682,red0
612,640,red0
611,639,red0
611,564,red0
610,563,red0
85,34,red1
85,93,red1
84,94,red1
84,126,red1
102,126,red1
103,127,red1
134,127,red1
135,126,red1
172,126,red1
173,127,red1
280,127,red1
281,126,red1
297,126,red1
298,125,red1
335,125,red1
336,126,red1
364,126,red1
365,127,red1
384,127,red1
385,128,red1
428,128,red1
429,127,red1
438,127,red1
439,128,red1
440,128,red1
441,129,red1
441,132,red1
442,133,red1
442,139,red1
443,140,red1
443,143,red1
445,145,red1
445,146,red1
446,147,red1
446,150,red1
447,150,red1
448,151,red1
448,163,red1
449,164,red1
449,195,red1
450,196,red1
450,259,red1
451,260,red1
451,263,red1
533,263,red1
534,262,red1
608,262,red1
608,209,red1
607,208,red1
607,198,red1
608,197,red1
608,172,red1
607,171,red1
607,168,red1
606,167,red1
606,162,red1
605,161,red1
605,147,red1
604,146,red1
604,98,red1
603,97,red1
603,36,red1
602,35,red1
506,35,red1
505,36,red1
412,36,red1
411,37,red1
398,37,red1
397,36,red1
359,36,red1
358,35,red1
325,35,red1
324,36,red1
308,36,red1
307,35,red1
212,35,red1
211,34,red1
178,34,red1
177,35,red1
154,35,red1
153,36,red1
137,36,red1
136,35,red1
111,35,red1
110,34,red1
,,
142,661,blue0
141,662,blue0
94,662,blue0
93,663,blue0
85,663,blue0
84,664,blue0
84,669,blue0
83,670,blue0
83,674,blue0
84,675,blue0
84,676,blue0
85,677,blue0
85,678,blue0
221,678,blue0
222,677,blue0
441,677,blue0
442,676,blue0
442,672,blue0
441,671,blue0
441,670,blue0
440,669,blue0
440,663,blue0
439,663,blue0
438,662,blue0
418,662,blue0
417,661,blue0
231,661,blue0
230,662,blue0
151,662,blue0
150,661,blue0
151,623,blue1
150,624,blue1
144,624,blue1
143,625,blue1
143,636,blue1
147,636,blue1
148,637,blue1
154,637,blue1
155,638,blue1
201,638,blue1
202,639,blue1
221,639,blue1
222,638,blue1
305,638,blue1
306,639,blue1
347,639,blue1
