X,Y,Color
36,555,red0
35,556,red0
35,606,red0
36,607,red0
36,636,red0
37,637,red0
37,671,red0
38,672,red0
38,680,red0
39,681,red0
39,706,red0
40,707,red0
40,725,red0
41,726,red0
41,745,red0
42,746,red0
42,753,red0
43,754,red0
43,775,red0
44,776,red0
44,823,red0
45,824,red0
45,924,red0
46,924,red0
47,925,red0
104,925,red0
105,924,red0
110,924,red0
111,923,red0
198,923,red0
199,922,red0
217,922,red0
218,921,red0
241,921,red0
242,920,red0
243,920,red0
243,884,red0
242,883,red0
242,839,red0
241,838,red0
241,802,red0
240,801,red0
240,755,red0
241,754,red0
241,752,red0
242,751,red0
242,719,red0
241,718,red0
241,708,red0
240,707,red0
240,706,red0
238,704,red0
188,704,red0
187,703,red0
187,694,red0
186,693,red0
186,672,red0
185,671,red0
185,638,red0
184,637,red0
184,606,red0
183,605,red0
183,557,red0
182,556,red0
181,556,red0
180,555,red0
135,555,red0
134,556,red0
121,556,red0
120,555,red0
110,29,red1
109,30,red1
68,30,red1
67,31,red1
36,31,red1
35,32,red1
35,33,red1
34,34,red1
34,61,red1
35,62,red1
35,108,red1
36,109,red1
36,146,red1
37,147,red1
37,182,red1
38,183,red1
38,230,red1
37,231,red1
37,236,red1
36,237,red1
36,262,red1
111,262,red1
112,263,red1
129,263,red1
130,264,red1
180,264,red1
181,263,red1
181,228,red1
180,227,red1
180,195,red1
179,194,red1
179,158,red1
180,157,red1
180,141,red1
183,138,red1
200,138,red1
201,137,red1
287,137,red1
288,136,red1
309,136,red1
310,137,red1
358,137,red1
360,135,red1
476,135,red1
477,134,red1
499,134,red1
500,135,red1
532,135,red1
533,134,red1
534,134,red1
534,97,red1
533,96,red1
533,57,red1
532,56,red1
532,30,red1
506,30,red1
505,29,red1
470,29,red1
469,30,red1
435,30,red1
434,29,red1
397,29,red1
396,30,red1
235,30,red1
234,29,red1
,,
197,642,blue0
197,643,blue0
196,644,blue0
196,657,blue0
345,657,blue0
346,658,blue0
412,658,blue0
413,657,blue0
414,657,blue0
415,656,blue0
415,643,blue0
367,643,blue0
366,642,blue0
342,642,blue0
341,643,blue0
266,643,blue0
265,642,blue0
210,608,blue1
209,609,blue1
202,609,blue1
201,610,blue1
198,610,blue1
198,614,blue1
199,615,blue1
201,615,blue1
202,616,blue1
208,616,blue1
209,617,blue1
209,622,blue1
223,622,blue1
224,623,blue1
255,623,blue1
256,624,blue1
402,624,blue1
403,625,blue1
410,625,blue1
411,624,blue1
484,624,blue1
485,623,blue1
538,623,blue1
539,622,blue1
541,622,blue1
541,609,blue1
540,609,blue1
539,608,blue1
466,608,blue1
465,609,blue1
350,609,blue1
349,608,blue1
196,571,blue2
195,572,blue2
194,572,blue2
194,585,blue2
215,585,blue2
216,586,blue2
248,586,blue2
249,587,blue2
348,587,blue2
349,588,blue2
359,588,blue2
360,587,blue2
528,587,blue2
529,588,blue2
537,588,blue2
538,587,blue2
538,583,blue2
537,582,blue2
536,582,blue2
535,581,blue2
527,581,blue2
526,580,blue2
526,575,blue2
523,575,blue2
522,574,blue2
522,573,blue2
516,573,blue2
515,572,blue2
494,572,blue2
493,571,blue2
429,571,blue2
428,572,blue2
404,572,blue2
403,573,blue2
314,573,blue2
313,572,blue2
233,572,blue2
232,571,blue2
434,536,blue3
433,537,blue3
197,537,blue3
196,538,blue3
196,551,blue3
197,552,blue3
221,552,blue3
222,553,blue3
327,553,blue3
328,552,blue3
411,552,blue3
412,551,blue3
544,551,blue3
544,550,blue3
545,549,blue3
545,544,blue3
544,544,blue3
543,543,blue3
543,537,blue3
533,537,blue3
532,536,blue3
214,501,blue4
213,502,blue4
196,502,blue4
195,503,blue4
195,516,blue4
196,517,blue4
229,517,blue4
230,516,blue4
309,516,blue4
310,517,blue4
455,517,blue4
456,516,blue4
540,516,blue4
541,515,blue4
545,515,blue4
545,502,blue4
542,502,blue4
541,501,blue4
497,501,blue4
496,502,blue4
413,502,blue4
412,501,blue4
276,467,blue5
276,478,blue5
277,479,blue5
277,481,blue5
315,481,blue5
316,482,blue5
366,482,blue5
367,483,blue5
397,483,blue5
398,482,blue5
478,482,blue5
479,483,blue5
517,483,blue5
518,482,blue5
522,482,blue5
522,469,blue5
521,469,blue5
520,468,blue5
353,468,blue5
352,467,blue5
276,434,blue6
276,448,blue6
286,448,blue6
287,449,blue6
315,449,blue6
316,450,blue6
497,450,blue6
498,449,blue6
520,449,blue6
521,448,blue6
546,448,blue6
546,444,blue6
545,443,blue6
545,434,blue6
491,434,blue6
490,435,blue6
426,435,blue6
425,436,blue6
321,436,blue6
320,435,blue6
309,435,blue6
308,434,blue6
452,398,blue7
451,399,blue7
402,399,blue7
401,400,blue7
278,400,blue7
277,399,blue7
194,399,blue7
194,402,blue7
193,403,blue7
193,413,blue7
196,413,blue7
197,414,blue7
321,414,blue7
322,415,blue7
396,415,blue7
397,414,blue7
447,414,blue7
448,413,blue7
524,413,blue7
525,412,blue7
528,412,blue7
529,411,blue7
529,405,blue7
527,403,blue7
527,400,blue7
516,400,blue7
515,399,blue7
515,398,blue7
268,363,blue8
267,364,blue8
194,364,blue8
193,365,blue8
193,377,blue8
198,377,blue8
199,378,blue8
210,378,blue8
211,379,blue8
215,379,blue8
216,378,blue8
307,378,blue8
308,379,blue8
373,379,blue8
374,378,blue8
499,378,blue8
500,379,blue8
547,379,blue8
547,372,blue8
545,370,blue8
545,368,blue8
544,367,blue8
542,367,blue8
541,366,blue8
537,366,blue8
536,365,blue8
532,365,blue8
531,364,blue8
304,364,blue8
303,363,blue8
192,328,blue9
192,340,blue9
193,341,blue9
193,342,blue9
194,343,blue9
246,343,blue9
247,344,blue9
324,344,blue9
325,345,blue9
338,345,blue9
339,346,blue9
438,346,blue9
439,347,blue9
469,347,blue9
470,346,blue9
513,346,blue9
514,345,blue9
514,344,blue9
515,343,blue9
515,336,blue9
516,335,blue9
528,335,blue9
529,334,blue9
530,334,blue9
531,333,blue9
534,333,blue9
534,329,blue9
533,328,blue9
527,328,blue9
526,329,blue9
523,329,blue9
522,330,blue9
308,330,blue9
307,329,blue9
274,329,blue9
273,328,blue9
192,293,blue10
192,306,blue10
194,308,blue10
225,308,blue10
226,309,blue10
348,309,blue10
349,310,blue10
458,310,blue10
459,309,blue10
531,309,blue10
532,308,blue10
536,308,blue10
536,299,blue10
535,298,blue10
535,296,blue10
534,295,blue10
534,294,blue10
524,294,blue10
523,293,blue10
482,293,blue10
481,294,blue10
450,294,blue10
449,295,blue10
341,295,blue10
340,294,blue10
239,294,blue10
238,293,blue10
439,258,blue11
438,259,blue11
272,259,blue11
272,272,blue11
273,273,blue11
337,273,blue11
338,274,blue11
476,274,blue11
477,273,blue11
533,273,blue11
533,262,blue11
532,261,blue11
532,259,blue11
524,259,blue11
523,258,blue11
509,224,blue12
508,225,blue12
481,225,blue12
480,226,blue12
389,226,blue12
388,227,blue12
278,227,blue12
277,228,blue12
276,228,blue12
275,229,blue12
272,229,blue12
271,230,blue12
271,240,blue12
272,241,blue12
272,242,blue12
353,242,blue12
354,241,blue12
470,241,blue12
471,240,blue12
500,240,blue12
501,239,blue12
521,239,blue12
522,238,blue12
522,231,blue12
520,229,blue12
520,228,blue12
519,227,blue12
519,224,blue12
415,190,blue13
414,191,blue13
359,191,blue13
358,192,blue13
240,192,blue13
239,191,blue13
211,191,blue13
210,192,blue13
190,192,blue13
190,193,blue13
189,194,blue13
189,204,blue13
190,205,blue13
210,205,blue13
211,206,blue13
377,206,blue13
378,205,blue13
452,205,blue13
453,204,blue13
487,204,blue13
487,203,blue13
488,202,blue13
489,202,blue13
489,198,blue13
481,198,blue13
480,197,blue13
480,194,blue13
477,194,blue13
476,193,blue13
476,191,blue13
475,190,blue13
190,155,blue14
189,156,blue14
189,168,blue14
190,169,blue14
212,169,blue14
213,170,blue14
237,170,blue14
238,171,blue14
244,171,blue14
245,172,blue14
259,172,blue14
260,173,blue14
332,173,blue14
333,174,blue14
345,174,blue14
346,173,blue14
372,173,blue14
373,172,blue14
427,172,blue14
428,171,blue14
479,171,blue14
480,170,blue14
520,170,blue14
521,169,blue14
523,169,blue14
524,168,blue14
528,168,blue14
528,163,blue14
523,163,blue14
522,162,blue14
517,162,blue14
515,160,blue14
515,155,blue14
452,155,blue14
451,156,blue14
440,156,blue14
439,157,blue14
398,157,blue14
397,158,blue14
259,158,blue14
258,157,blue14
246,157,blue14
245,156,blue14
241,156,blue14
240,155,blue14
,,
193,420,light_blue0
193,421,light_blue0
192,422,light_blue0
192,426,light_blue0
191,427,light_blue0
191,457,light_blue0
190,458,light_blue0
190,478,light_blue0
191,479,light_blue0
191,486,light_blue0
192,487,light_blue0
205,487,light_blue0
206,488,light_blue0
267,488,light_blue0
268,487,light_blue0
271,487,light_blue0
273,485,light_blue0
273,420,light_blue0
194,210,light_blue1
193,211,light_blue1
192,211,light_blue1
191,212,light_blue1
190,212,light_blue1
190,255,light_blue1
189,256,light_blue1
189,260,light_blue1
190,261,light_blue1
190,276,light_blue1
191,277,light_blue1
196,277,light_blue1
197,278,light_blue1
215,278,light_blue1
216,279,light_blue1
245,279,light_blue1
246,280,light_blue1
261,280,light_blue1
262,279,light_blue1
266,279,light_blue1
266,278,light_blue1
267,277,light_blue1
267,274,light_blue1
268,273,light_blue1
268,270,light_blue1
269,269,light_blue1
269,265,light_blue1
268,264,light_blue1
268,217,light_blue1
267,217,light_blue1
266,216,light_blue1
266,213,light_blue1
265,212,light_blue1
265,211,light_blue1
256,211,light_blue1
255,210,light_blue1
,,
,,
