X,Y,Color
153,584,red0
152,585,red0
137,585,red0
136,586,red0
120,586,red0
119,587,red0
109,587,red0
108,588,red0
92,588,red0
91,589,red0
51,589,red0
50,590,red0
49,590,red0
49,695,red0
50,696,red0
50,712,red0
49,713,red0
49,732,red0
48,733,red0
48,757,red0
49,758,red0
49,828,red0
48,829,red0
48,860,red0
47,861,red0
47,920,red0
48,921,red0
87,921,red0
88,922,red0
153,922,red0
154,921,red0
265,921,red0
265,848,red0
264,847,red0
264,785,red0
265,784,red0
265,706,red0
266,705,red0
267,705,red0
267,703,red0
268,702,red0
268,690,red0
269,689,red0
274,689,red0
274,675,red0
239,675,red0
237,673,red0
211,673,red0
210,672,red0
210,584,red0
45,10,red1
45,11,red1
44,12,red1
44,43,red1
45,44,red1
45,105,red1
44,106,red1
44,206,red1
45,207,red1
45,263,red1
47,265,red1
47,266,red1
104,266,red1
105,265,red1
210,265,red1
211,264,red1
211,233,red1
210,232,red1
210,208,red1
211,207,red1
211,182,red1
210,181,red1
210,178,red1
209,177,red1
209,150,red1
210,149,red1
210,130,red1
211,129,red1
214,129,red1
215,128,red1
215,127,red1
216,126,red1
261,126,red1
262,125,red1
327,125,red1
328,126,red1
407,126,red1
408,127,red1
483,127,red1
484,126,red1
519,126,red1
520,127,red1
565,127,red1
565,96,red1
564,95,red1
564,73,red1
563,72,red1
563,52,red1
562,51,red1
562,14,red1
441,14,red1
440,13,red1
402,13,red1
401,12,red1
113,12,red1
112,11,red1
97,11,red1
96,10,red1
,,
542,664,blue0
541,665,blue0
338,665,blue0
337,666,blue0
331,666,blue0
330,667,blue0
326,667,blue0
326,673,blue0
327,673,blue0
328,674,blue0
328,679,blue0
390,679,blue0
391,680,blue0
512,680,blue0
513,679,blue0
572,679,blue0
573,678,blue0
577,678,blue0
577,676,blue0
578,675,blue0
578,671,blue0
577,671,blue0
576,670,blue0
576,667,blue0
575,666,blue0
575,665,blue0
571,665,blue0
570,664,blue0
541,631,blue1
540,632,blue1
462,632,blue1
461,633,blue1
355,633,blue1
354,632,blue1
340,632,blue1
339,633,blue1
326,633,blue1
325,634,blue1
324,634,blue1
324,636,blue1
322,638,blue1
322,644,blue1
323,645,blue1
323,646,blue1
324,646,blue1
325,647,blue1
360,647,blue1
361,648,blue1
369,648,blue1
370,647,blue1
397,647,blue1
398,646,blue1
469,646,blue1
470,645,blue1
561,645,blue1
562,644,blue1
568,644,blue1
569,643,blue1
572,643,blue1
572,638,blue1
573,637,blue1
576,637,blue1
576,632,blue1
573,632,blue1
572,631,blue1
229,594,blue2
228,595,blue2
227,595,blue2
226,596,blue2
226,601,blue2
224,603,blue2
223,603,blue2
223,608,blue2
224,608,blue2
225,609,blue2
227,609,blue2
228,610,blue2
338,610,blue2
339,611,blue2
388,611,blue2
389,612,blue2
555,612,blue2
555,611,blue2
556,610,blue2
557,610,blue2
557,598,blue2
550,598,blue2
549,597,blue2
416,597,blue2
415,596,blue2
319,596,blue2
318,595,blue2
238,595,blue2
237,594,blue2
227,559,blue3
226,560,blue3
222,560,blue3
222,566,blue3
221,567,blue3
221,572,blue3
222,573,blue3
223,573,blue3
224,574,blue3
