X,Y,Color
11,536,red0
11,598,red0
10,599,red0
10,643,red0
9,644,red0
9,701,red0
8,702,red0
8,736,red0
7,737,red0
7,770,red0
6,771,red0
6,790,red0
5,791,red0
5,820,red0
4,821,red0
0,821,red0
0,861,red0
4,861,red0
5,862,red0
5,870,red0
6,871,red0
6,872,red0
8,874,red0
54,874,red0
55,875,red0
138,875,red0
139,876,red0
152,876,red0
153,877,red0
194,877,red0
195,876,red0
196,876,red0
196,852,red0
195,851,red0
195,835,red0
194,834,red0
194,763,red0
193,762,red0
193,754,red0
194,753,red0
194,687,red0
166,687,red0
165,686,red0
164,686,red0
163,685,red0
163,661,red0
164,660,red0
164,628,red0
165,627,red0
165,585,red0
166,584,red0
166,539,red0
97,539,red0
96,538,red0
64,538,red0
63,537,red0
43,537,red0
42,536,red0
491,17,red1
490,18,red1
456,18,red1
455,19,red1
412,19,red1
411,20,red1
398,20,red1
397,19,red1
387,19,red1
386,18,red1
340,18,red1
339,19,red1
320,19,red1
319,18,red1
292,18,red1
291,19,red1
178,19,red1
177,20,red1
56,20,red1
55,19,red1
17,19,red1
16,20,red1
16,22,red1
14,24,red1
14,82,red1
13,83,red1
13,123,red1
12,124,red1
12,227,red1
14,229,red1
67,229,red1
68,230,red1
106,230,red1
107,231,red1
169,231,red1
169,170,red1
170,169,red1
170,136,red1
171,135,red1
171,120,red1
172,119,red1
174,119,red1
175,118,red1
175,117,red1
176,116,red1
207,116,red1
208,117,red1
231,117,red1
232,118,red1
255,118,red1
256,119,red1
277,119,red1
278,120,red1
323,120,red1
324,121,red1
410,121,red1
411,120,red1
463,120,red1
464,119,red1
483,119,red1
484,120,red1
528,120,red1
529,119,red1
529,94,red1
528,93,red1
528,67,red1
527,66,red1
527,56,red1
528,55,red1
528,19,red1
526,17,red1
,,
275,656,blue0
274,657,blue0
267,657,blue0
267,671,blue0
378,671,blue0
379,672,blue0
525,672,blue0
526,671,blue0
528,671,blue0
528,660,blue0
527,659,blue0
527,658,blue0
515,658,blue0
514,657,blue0
315,657,blue0
314,656,blue0
326,622,blue1
325,623,blue1
303,623,blue1
302,624,blue1
274,624,blue1
273,625,blue1
270,625,blue1
269,626,blue1
268,626,blue1
268,637,blue1
269,637,blue1
270,638,blue1
395,638,blue1
396,637,blue1
493,637,blue1
494,638,blue1
504,638,blue1
505,639,blue1
514,639,blue1
515,638,blue1
523,638,blue1
523,630,blue1
524,629,blue1
524,625,blue1
523,624,blue1
482,624,blue1
481,623,blue1
363,623,blue1
362,622,blue1
336,590,blue2
335,591,blue2
235,591,blue2
235,606,blue2
261,606,blue2
262,605,blue2
398,605,blue2
399,606,blue2
427,606,blue2
428,605,blue2
456,605,blue2
457,604,blue2
458,604,blue2
458,601,blue2
459,600,blue2
465,600,blue2
465,595,blue2
464,595,blue2
463,594,blue2
452,594,blue2
451,593,blue2
451,591,blue2
431,591,blue2
430,590,blue2
181,557,blue3
180,558,blue3
177,558,blue3
177,559,blue3
176,560,blue3
176,570,blue3
177,571,blue3
177,572,blue3
231,572,blue3
232,573,blue3
333,573,blue3
334,572,blue3
359,572,blue3
360,571,blue3
362,571,blue3
363,570,blue3
366,570,blue3
367,569,blue3
367,562,blue3
361,562,blue3
360,561,blue3
356,561,blue3
355,560,blue3
343,560,blue3
342,559,blue3
320,559,blue3
319,558,blue3
218,558,blue3
217,557,blue3
493,521,blue4
492,522,blue4
406,522,blue4
405,523,blue4
311,523,blue4
310,522,blue4
179,522,blue4
178,523,blue4
178,529,blue4
177,530,blue4
177,536,blue4
180,536,blue4
181,537,blue4
332,537,blue4
333,538,blue4
379,538,blue4
380,537,blue4
468,537,blue4
469,536,blue4
528,536,blue4
529,535,blue4
530,535,blue4
531,534,blue4
531,526,blue4
532,525,blue4
532,521,blue4
251,486,blue5
250,487,blue5
244,487,blue5
244,501,blue5
529,501,blue5
529,499,blue5
530,498,blue5
530,494,blue5
529,494,blue5
528,493,blue5
528,488,blue5
519,488,blue5
518,487,blue5
488,487,blue5
487,486,blue5
366,451,blue6
365,452,blue6
337,452,blue6
336,453,blue6
205,453,blue6
204,452,blue6
195,452,blue6
194,453,blue6
182,453,blue6
182,459,blue6
181,460,blue6
181,465,blue6
182,465,blue6
183,466,blue6
192,466,blue6
193,467,blue6
231,467,blue6
232,468,blue6
232,469,blue6
249,469,blue6
250,468,blue6
331,468,blue6
332,467,blue6
339,467,blue6
340,466,blue6
426,466,blue6
427,465,blue6
430,465,blue6
430,459,blue6
429,459,blue6
428,458,blue6
428,451,blue6
328,417,blue7
327,418,blue7
245,418,blue7
244,419,blue7
243,419,blue7
243,426,blue7
242,427,blue7
242,432,blue7
243,433,blue7
316,433,blue7
317,434,blue7
327,434,blue7
328,433,blue7
471,433,blue7
472,434,blue7
532,434,blue7
532,433,blue7
533,432,blue7
534,432,blue7
534,428,blue7
533,427,blue7
533,419,blue7
522,419,blue7
521,418,blue7
380,418,blue7
379,417,blue7
182,383,blue8
181,384,blue8
181,390,blue8
180,391,blue8
180,397,blue8
193,397,blue8
194,398,blue8
247,398,blue8
248,397,blue8
253,397,blue8
254,396,blue8
255,396,blue8
256,395,blue8
256,386,blue8
255,386,blue8
254,385,blue8
254,384,blue8
253,383,blue8
438,347,blue9
437,348,blue9
236,348,blue9
235,349,blue9
210,349,blue9
209,350,blue9
181,350,blue9
180,351,blue9
180,364,blue9
181,365,blue9
194,365,blue9
195,364,blue9
256,364,blue9
257,363,blue9
531,363,blue9
531,355,blue9
530,355,blue9
528,353,blue9
528,350,blue9
527,350,blue9
526,349,blue9
506,349,blue9
505,348,blue9
490,348,blue9
489,347,blue9
462,313,blue10
461,314,blue10
415,314,blue10
414,315,blue10
284,315,blue10
283,314,blue10
243,314,blue10
243,328,blue10
244,329,blue10
283,329,blue10
284,330,blue10
417,330,blue10
418,329,blue10
462,329,blue10
463,328,blue10
520,328,blue10
520,326,blue10
522,324,blue10
523,324,blue10
523,322,blue10
524,321,blue10
524,320,blue10
525,319,blue10
526,319,blue10
527,318,blue10
527,314,blue10
520,314,blue10
519,313,blue10
183,280,blue11
182,281,blue11
182,283,blue11
181,284,blue11
