X,Y,Color
118,542,red0
117,543,red0
58,543,red0
57,544,red0
26,544,red0
25,545,red0
24,545,red0
24,570,red0
25,571,red0
25,617,red0
26,618,red0
26,667,red0
27,668,red0
27,689,red0
26,690,red0
26,697,red0
25,698,red0
25,701,red0
24,702,red0
24,735,red0
25,736,red0
25,762,red0
26,763,red0
26,772,red0
27,773,red0
27,850,red0
26,851,red0
26,889,red0
27,890,red0
65,890,red0
66,891,red0
108,891,red0
109,892,red0
130,892,red0
131,893,red0
167,893,red0
168,894,red0
178,894,red0
179,895,red0
187,895,red0
188,896,red0
216,896,red0
217,895,red0
219,895,red0
220,894,red0
221,894,red0
221,744,red0
222,743,red0
222,685,red0
185,685,red0
183,683,red0
182,683,red0
181,682,red0
181,681,red0
180,680,red0
180,659,red0
179,658,red0
179,657,red0
178,657,red0
177,656,red0
177,639,red0
176,638,red0
176,597,red0
177,596,red0
177,551,red0
176,550,red0
176,542,red0
502,28,red1
501,29,red1
412,29,red1
411,30,red1
393,30,red1
392,29,red1
328,29,red1
327,30,red1
232,30,red1
231,31,red1
136,31,red1
135,32,red1
92,32,red1
91,33,red1
59,33,red1
58,34,red1
20,34,red1
20,117,red1
21,118,red1
21,147,red1
20,148,red1
20,269,red1
52,269,red1
53,268,red1
54,268,red1
54,267,red1
55,266,red1
56,266,red1
57,265,red1
79,265,red1
80,266,red1
171,266,red1
172,265,red1
173,265,red1
173,263,red1
174,262,red1
174,202,red1
173,201,red1
173,132,red1
174,131,red1
174,114,red1
175,113,red1
283,113,red1
284,114,red1
355,114,red1
356,115,red1
530,115,red1
531,114,red1
532,114,red1
532,74,red1
533,73,red1
533,29,red1
532,28,red1
,,
363,645,blue0
362,646,blue0
201,646,blue0
200,647,blue0
190,647,blue0
189,648,blue0
189,651,blue0
188,652,blue0
188,655,blue0
187,656,blue0
187,660,blue0
190,660,blue0
191,661,blue0
297,661,blue0
298,660,blue0
390,660,blue0
391,659,blue0
489,659,blue0
490,658,blue0
493,658,blue0
493,653,blue0
492,653,blue0
491,652,blue0
491,646,blue0
490,645,blue0
542,607,blue1
541,608,blue1
540,608,blue1
539,609,blue1
539,610,blue1
538,611,blue1
536,611,blue1
535,612,blue1
522,612,blue1
521,613,blue1
434,613,blue1
433,612,blue1
396,612,blue1
395,611,blue1
260,611,blue1
259,612,blue1
204,612,blue1
203,613,blue1
188,613,blue1
187,614,blue1
187,625,blue1
188,626,blue1
277,626,blue1
278,625,blue1
413,625,blue1
414,626,blue1
528,626,blue1
529,625,blue1
530,625,blue1
531,624,blue1
531,616,blue1
532,615,blue1
540,615,blue1
540,614,blue1
541,613,blue1
543,613,blue1
543,607,blue1
318,578,blue2
317,579,blue2
244,579,blue2
243,580,blue2
190,580,blue2
190,581,blue2
188,583,blue2
188,594,blue2
273,594,blue2
274,593,blue2
408,593,blue2
409,594,blue2
511,594,blue2
512,595,blue2
532,595,blue2
532,582,blue2
531,581,blue2
528,581,blue2
527,580,blue2
475,580,blue2
474,579,blue2
327,579,blue2
326,578,blue2
300,544,blue3
299,545,blue3
202,545,blue3
201,546,blue3
190,546,blue3
189,547,blue3
189,558,blue3
190,559,blue3
531,559,blue3
532,558,blue3
533,558,blue3
533,554,blue3
532,553,blue3
532,551,blue3
533,550,blue3
533,546,blue3
530,546,blue3
529,545,blue3
307,545,blue3
306,544,blue3
250,507,blue4
249,508,blue4
209,508,blue4
208,509,blue4
190,509,blue4
188,511,blue4
188,522,blue4
189,523,blue4
320,523,blue4
321,524,blue4
445,524,blue4
446,525,blue4
486,525,blue4
487,526,blue4
536,526,blue4
537,525,blue4
537,515,blue4
536,514,blue4
536,513,blue4
512,513,blue4
511,512,blue4
464,512,blue4
463,511,blue4
389,511,blue4
388,510,blue4
375,510,blue4
374,509,blue4
270,509,blue4
269,508,blue4
256,508,blue4
255,507,blue4
384,475,blue5
383,476,blue5
