X,Y,Color
389.0,896.0,red
606.0,890.0,red
390.0,694.0,red
605.0,570.0,red
605.0,262.0,red
451.0,571.0,red
455.0,262.0,red
91.0,117.0,red
609.0,12.0,red
91.0,16.0,red
451.0,116.0,red
450.0,689.0,red
461.0,898.0,red
477.0,897.0,red
487.0,896.0,red
510.0,895.0,red
524.0,894.0,red
537.0,893.0,red
386.0,797.0,red
386.0,766.0,red
608.0,739.0,red
607.0,723.0,red
606.0,692.0,red
605.0,669.0,red
605.0,623.0,red
451.0,617.0,red
606.0,603.0,red
501.0,569.0,red
525.0,568.0,red
549.0,264.0,red
491.0,264.0,red
453.0,233.0,red
453.0,216.0,red
453.0,189.0,red
453.0,167.0,red
608.0,144.0,red
149.0,119.0,red
204.0,118.0,red
253.0,117.0,red
284.0,116.0,red
413.0,115.0,red
383.0,115.0,red
296.0,115.0,red
356.0,114.0,red
313.0,114.0,red
609.0,94.0,red
88.0,77.0,red
610.0,72.0,red
611.0,41.0,red
162.0,15.0,red
132.0,15.0,red
277.0,14.0,red
214.0,14.0,red
115.0,14.0,red
486.0,12.0,red
440.0,12.0,red
386.0,12.0,red
505.0,11.0,red
577.0,10.0,red
555.0,10.0,red
529.0,10.0,red
147.0,381.0,blue
229.0,669.0,blue
88.0,657.0,blue
225.0,656.0,blue
196.0,559.0,blue
229.0,459.0,blue
437.0,426.0,blue
425.0,271.0,blue
443.0,203.0,blue
90.0,205.0,blue
440.0,623.0,blue
435.0,586.0,blue
87.0,559.0,blue
187.0,547.0,blue
425.0,528.0,blue
423.0,514.0,blue
87.0,513.0,blue
142.0,495.0,blue
438.0,480.0,blue
88.0,446.0,blue
431.0,390.0,blue
423.0,377.0,blue
319.0,358.0,blue
88.0,347.0,blue
317.0,346.0,blue
443.0,310.0,blue
437.0,275.0,blue
154.0,274.0,blue
227.0,253.0,blue
91.0,241.0,blue
225.0,239.0,blue
443.0,216.0,blue
148.0,185.0,blue
424.0,183.0,blue
423.0,171.0,blue
90.0,155.0,blue
233.0,153.0,blue
91.0,143.0,blue
232.0,139.0,blue
219.0,446.0,blue
429.0,284.0,blue
85.0,622.0,blue
88.0,548.0,blue
87.0,526.0,blue
143.0,481.0,blue
148.0,416.0,blue
154.0,287.0,blue
92.0,219.0,blue
148.0,172.0,blue
438.0,635.0,blue
87.0,634.0,blue
148.0,597.0,blue
88.0,457.0,blue
150.0,426.0,blue
436.0,409.0,blue
148.0,392.0,blue
92.0,313.0,blue
94.0,253.0,blue
435.0,492.0,blue
434.0,598.0,blue
148.0,586.0,blue
441.0,322.0,blue
91.0,324.0,blue
90.0,669.0,blue
142.0,140.0,blue
103.0,670.0,blue
100.0,656.0,blue
212.0,655.0,blue
130.0,655.0,blue
112.0,655.0,blue
412.0,637.0,blue
292.0,637.0,blue
107.0,637.0,blue
430.0,622.0,blue
278.0,622.0,blue
169.0,622.0,blue
387.0,621.0,blue
302.0,621.0,blue
100.0,621.0,blue
400.0,600.0,blue
238.0,600.0,blue
222.0,600.0,blue
400.0,585.0,blue
378.0,584.0,blue
307.0,584.0,blue
200.0,584.0,blue
126.0,561.0,blue
99.0,560.0,blue
402.0,529.0,blue
355.0,529.0,blue
249.0,529.0,blue
185.0,528.0,blue
320.0,513.0,blue
178.0,512.0,blue
109.0,512.0,blue
295.0,496.0,blue
162.0,496.0,blue
315.0,495.0,blue
296.0,480.0,blue
391.0,479.0,blue
85.0,433.0,light_blue
142.0,370.0,light_blue
86.0,363.0,light_blue
142.0,432.0,light_blue
84.0,391.0,light_blue
133.0,364.0,light_blue
102.0,435.0,light_blue
143.0,414.0,light_blue
83.0,406.0,light_blue
143.0,403.0,light_blue
144.0,382.0,light_blue
84.0,376.0,light_blue
89.0,499.0,purple
91.0,295.0,purple
142.0,162.0,purple
141.0,605.0,purple
137.0,498.0,purple
148.0,293.0,purple
91.0,163.0,purple
151.0,261.0,purple
90.0,194.0,purple
138.0,465.0,purple
142.0,190.0,purple
86.0,566.0,purple
90.0,607.0,purple
115.0,608.0,purple
90.0,264.0,purple
142.0,567.0,purple
87.0,466.0,purple
122.0,564.0,purple
116.0,298.0,purple
121.0,194.0,purple
101.0,160.0,purple
