X,Y,Color
238.0,901.0,red
243.0,695.0,red
193.0,690.0,red
195.0,561.0,red
31.0,560.0,red
200.0,267.0,red
35.0,19.0,red
567.0,21.0,red
564.0,129.0,red
21.0,898.0,red
33.0,265.0,red
205.0,128.0,red
115.0,270.0,red
141.0,272.0,red
194.0,624.0,red
200.0,903.0,red
165.0,902.0,red
155.0,901.0,red
143.0,900.0,red
46.0,900.0,red
19.0,867.0,red
20.0,843.0,red
241.0,826.0,red
21.0,816.0,red
22.0,801.0,red
242.0,795.0,red
23.0,782.0,red
243.0,772.0,red
24.0,765.0,red
25.0,754.0,red
244.0,749.0,red
26.0,733.0,red
245.0,730.0,red
209.0,692.0,red
192.0,678.0,red
27.0,656.0,red
197.0,609.0,red
28.0,602.0,red
145.0,558.0,red
104.0,269.0,red
91.0,268.0,red
75.0,267.0,red
54.0,266.0,red
202.0,239.0,red
31.0,236.0,red
202.0,186.0,red
31.0,186.0,red
203.0,171.0,red
30.0,133.0,red
530.0,131.0,red
495.0,130.0,red
402.0,129.0,red
381.0,128.0,red
364.0,128.0,red
308.0,128.0,red
266.0,127.0,red
568.0,83.0,red
31.0,73.0,red
569.0,65.0,red
510.0,18.0,red
341.0,18.0,red
244.0,18.0,red
198.0,17.0,red
214.0,220.0,blue
205.0,665.0,blue
207.0,644.0,blue
489.0,540.0,blue
567.0,394.0,blue
328.0,336.0,blue
573.0,302.0,blue
563.0,152.0,blue
562.0,645.0,blue
549.0,609.0,blue
562.0,577.0,blue
268.0,577.0,blue
268.0,562.0,blue
211.0,539.0,blue
491.0,526.0,blue
211.0,526.0,blue
567.0,509.0,blue
212.0,507.0,blue
212.0,493.0,blue
569.0,492.0,blue
553.0,474.0,blue
271.0,474.0,blue
435.0,441.0,blue
567.0,407.0,blue
279.0,370.0,blue
325.0,322.0,blue
280.0,268.0,blue
213.0,233.0,blue
554.0,198.0,blue
554.0,184.0,blue
215.0,183.0,blue
278.0,166.0,blue
278.0,152.0,blue
216.0,288.0,blue
208.0,634.0,blue
202.0,608.0,blue
569.0,361.0,blue
214.0,336.0,blue
218.0,322.0,blue
213.0,299.0,blue
570.0,254.0,blue
280.0,254.0,blue
205.0,675.0,blue
560.0,633.0,blue
546.0,597.0,blue
208.0,597.0,blue
560.0,565.0,blue
273.0,462.0,blue
433.0,429.0,blue
211.0,403.0,blue
567.0,371.0,blue
281.0,359.0,blue
571.0,291.0,blue
568.0,264.0,blue
296.0,223.0,blue
215.0,195.0,blue
564.0,163.0,blue
328.0,677.0,blue
295.0,233.0,blue
329.0,666.0,blue
211.0,393.0,blue
216.0,437.0,blue
217.0,427.0,blue
538.0,460.0,blue
239.0,286.0,blue
549.0,493.0,blue
225.0,678.0,blue
315.0,663.0,blue
245.0,663.0,blue
404.0,645.0,blue
297.0,645.0,blue
530.0,630.0,blue
471.0,629.0,blue
298.0,629.0,blue
307.0,611.0,blue
288.0,611.0,blue
497.0,610.0,blue
222.0,610.0,blue
528.0,577.0,blue
415.0,577.0,blue
548.0,561.0,blue
318.0,561.0,blue
404.0,542.0,blue
378.0,542.0,blue
315.0,541.0,blue
270.0,525.0,blue
554.0,510.0,blue
477.0,509.0,blue
244.0,508.0,blue
469.0,493.0,blue
349.0,493.0,blue
444.0,475.0,blue
384.0,442.0,blue
306.0,441.0,blue
273.0,440.0,blue
328.0,426.0,blue
312.0,425.0,blue
269.0,424.0,blue
557.0,408.0,blue
384.0,408.0,blue
213.0,580.0,purple
263.0,549.0,purple
216.0,477.0,purple
266.0,447.0,purple
218.0,371.0,purple
218.0,344.0,purple
275.0,270.0,purple
275.0,242.0,purple
273.0,141.0,purple
220.0,141.0,purple
269.0,169.0,purple
213.0,549.0,purple
274.0,374.0,purple
219.0,169.0,purple
274.0,344.0,purple
265.0,582.0,purple
266.0,480.0,purple
234.0,239.0,purple
219.0,271.0,purple
218.0,248.0,purple
217.0,447.0,purple
243.0,171.0,purple
224.0,583.0,purple
245.0,480.0,purple
214.0,466.0,purple
252.0,444.0,purple
247.0,377.0,purple
228.0,376.0,purple
216.0,361.0,purple
277.0,355.0,purple
217.0,158.0,purple
251.0,138.0,purple
