X,Y,Color
167.0,258.0,red
172.0,129.0,red
535.0,123.0,red
168.0,545.0,red
219.0,906.0,red
18.0,544.0,red
223.0,701.0,red
14.0,42.0,red
17.0,899.0,red
17.0,253.0,red
535.0,43.0,red
172.0,696.0,red
152.0,908.0,red
138.0,907.0,red
99.0,906.0,red
67.0,905.0,red
31.0,904.0,red
222.0,848.0,red
16.0,837.0,red
223.0,835.0,red
16.0,825.0,red
225.0,817.0,red
15.0,723.0,red
170.0,652.0,red
170.0,631.0,red
170.0,601.0,red
15.0,576.0,red
124.0,543.0,red
62.0,542.0,red
133.0,260.0,red
118.0,259.0,red
105.0,258.0,red
92.0,257.0,red
39.0,256.0,red
170.0,207.0,red
14.0,200.0,red
170.0,177.0,red
13.0,154.0,red
170.0,143.0,red
13.0,127.0,red
344.0,126.0,red
287.0,126.0,red
13.0,59.0,red
453.0,40.0,red
280.0,40.0,red
43.0,40.0,red
431.0,39.0,red
336.0,39.0,red
527.0,333.0,blue
518.0,577.0,blue
512.0,562.0,blue
523.0,541.0,blue
536.0,466.0,blue
186.0,463.0,blue
184.0,338.0,blue
506.0,299.0,blue
182.0,185.0,blue
184.0,643.0,blue
524.0,643.0,blue
189.0,612.0,blue
528.0,609.0,blue
182.0,572.0,blue
189.0,562.0,blue
188.0,542.0,blue
190.0,528.0,blue
537.0,506.0,blue
192.0,496.0,blue
185.0,476.0,blue
531.0,442.0,blue
196.0,442.0,blue
184.0,430.0,blue
500.0,401.0,blue
500.0,390.0,blue
526.0,369.0,blue
184.0,357.0,blue
184.0,286.0,blue
180.0,263.0,blue
537.0,249.0,blue
525.0,231.0,blue
181.0,200.0,blue
419.0,181.0,blue
539.0,162.0,blue
183.0,150.0,blue
539.0,148.0,blue
185.0,322.0,blue
521.0,628.0,blue
191.0,508.0,blue
532.0,429.0,blue
183.0,370.0,blue
536.0,322.0,blue
220.0,231.0,blue
221.0,220.0,blue
424.0,195.0,blue
182.0,162.0,blue
518.0,676.0,blue
518.0,664.0,blue
194.0,599.0,blue
189.0,403.0,blue
523.0,356.0,blue
184.0,299.0,blue
505.0,287.0,blue
523.0,218.0,blue
534.0,261.0,blue
183.0,251.0,blue
522.0,528.0,blue
535.0,495.0,blue
189.0,634.0,blue
192.0,677.0,blue
192.0,667.0,blue
524.0,597.0,blue
276.0,526.0,blue
294.0,356.0,blue
525.0,474.0,blue
195.0,320.0,blue
446.0,679.0,blue
285.0,663.0,blue
481.0,662.0,blue
285.0,645.0,blue
243.0,645.0,blue
499.0,644.0,blue
384.0,644.0,blue
465.0,628.0,blue
324.0,613.0,blue
209.0,613.0,blue
430.0,612.0,blue
473.0,611.0,blue
336.0,597.0,blue
244.0,597.0,blue
438.0,596.0,blue
497.0,595.0,blue
468.0,595.0,blue
319.0,580.0,blue
300.0,580.0,blue
418.0,579.0,blue
241.0,579.0,blue
208.0,578.0,blue
330.0,563.0,blue
250.0,563.0,blue
417.0,562.0,blue
226.0,562.0,blue
377.0,544.0,blue
315.0,544.0,blue
400.0,543.0,blue
400.0,527.0,blue
208.0,527.0,blue
418.0,526.0,blue
229.0,511.0,blue
210.0,510.0,blue
