X,Y,Color
134.0,888.0,red
214.0,655.0,red
222.0,138.0,red
77.0,884.0,red
263.0,704.0,red
223.0,700.0,red
211.0,551.0,red
91.0,265.0,red
216.0,263.0,red
563.0,125.0,red
563.0,43.0,red
262.0,862.0,red
215.0,613.0,red
257.0,884.0,red
92.0,48.0,red
85.0,552.0,red
219.0,682.0,red
214.0,584.0,red
182.0,891.0,red
147.0,891.0,red
200.0,890.0,red
225.0,889.0,red
236.0,888.0,red
75.0,859.0,red
76.0,816.0,red
264.0,798.0,red
77.0,775.0,red
265.0,749.0,red
78.0,708.0,red
80.0,680.0,red
81.0,647.0,red
81.0,611.0,red
81.0,571.0,red
183.0,549.0,red
155.0,267.0,red
175.0,266.0,red
219.0,217.0,red
89.0,169.0,red
220.0,149.0,red
234.0,133.0,red
317.0,132.0,red
351.0,131.0,red
372.0,130.0,red
409.0,129.0,red
476.0,128.0,red
89.0,98.0,red
147.0,45.0,red
173.0,44.0,red
367.0,43.0,red
452.0,42.0,red
505.0,41.0,red
554.0,539.0,blue
555.0,528.0,blue
569.0,470.0,blue
440.0,368.0,blue
547.0,266.0,blue
224.0,509.0,blue
227.0,239.0,blue
554.0,679.0,blue
221.0,649.0,blue
554.0,644.0,blue
553.0,628.0,blue
273.0,616.0,blue
274.0,601.0,blue
559.0,594.0,blue
221.0,582.0,blue
224.0,477.0,blue
569.0,456.0,blue
226.0,441.0,blue
566.0,437.0,blue
566.0,422.0,blue
279.0,405.0,blue
561.0,400.0,blue
555.0,386.0,blue
228.0,369.0,blue
227.0,337.0,blue
561.0,332.0,blue
561.0,318.0,blue
282.0,304.0,blue
555.0,299.0,blue
229.0,256.0,blue
542.0,254.0,blue
575.0,233.0,blue
227.0,226.0,blue
575.0,218.0,blue
285.0,205.0,blue
547.0,200.0,blue
286.0,190.0,blue
550.0,186.0,blue
229.0,171.0,blue
229.0,157.0,blue
408.0,154.0,blue
483.0,504.0,blue
228.0,269.0,blue
543.0,564.0,blue
482.0,491.0,blue
230.0,324.0,blue
284.0,288.0,blue
270.0,670.0,blue
223.0,636.0,blue
557.0,605.0,blue
545.0,575.0,blue
225.0,496.0,blue
437.0,356.0,blue
408.0,168.0,blue
247.0,322.0,blue
276.0,544.0,blue
277.0,533.0,blue
282.0,392.0,blue
230.0,359.0,blue
557.0,284.0,blue
241.0,164.0,blue
272.0,682.0,blue
548.0,666.0,blue
223.0,569.0,blue
227.0,429.0,blue
226.0,464.0,blue
348.0,685.0,blue
400.0,684.0,blue
442.0,683.0,blue
488.0,682.0,blue
529.0,681.0,blue
442.0,667.0,blue
479.0,666.0,blue
515.0,665.0,blue
535.0,664.0,blue
290.0,649.0,blue
385.0,648.0,blue
404.0,647.0,blue
479.0,646.0,blue
265.0,634.0,blue
300.0,632.0,blue
416.0,631.0,blue
490.0,630.0,blue
508.0,629.0,blue
542.0,628.0,blue
331.0,616.0,blue
375.0,615.0,blue
414.0,614.0,blue
431.0,613.0,blue
449.0,612.0,blue
510.0,611.0,blue
544.0,609.0,blue
309.0,600.0,blue
366.0,599.0,blue
411.0,598.0,blue
428.0,597.0,blue
438.0,596.0,blue
511.0,595.0,blue
522.0,594.0,blue
338.0,581.0,blue
255.0,174.0,purple
267.0,591.0,purple
225.0,589.0,purple
270.0,517.0,purple
230.0,209.0,purple
280.0,206.0,purple
280.0,178.0,purple
265.0,689.0,purple
266.0,656.0,purple
226.0,656.0,purple
266.0,619.0,purple
268.0,550.0,purple
271.0,410.0,purple
227.0,379.0,purple
230.0,277.0,purple
223.0,516.0,purple
224.0,411.0,purple
229.0,176.0,purple
223.0,623.0,purple
276.0,379.0,purple
228.0,310.0,purple
276.0,308.0,purple
222.0,552.0,purple
280.0,277.0,purple
240.0,554.0,purple
245.0,313.0,purple
265.0,174.0,purple
226.0,691.0,purple
224.0,680.0,purple
255.0,624.0,purple
267.0,676.0,purple
225.0,669.0,purple
222.0,610.0,purple
270.0,605.0,purple
254.0,586.0,purple
242.0,586.0,purple
272.0,539.0,purple
248.0,412.0,purple
277.0,396.0,purple
