X,Y,Color
390.0,904.0,red
608.0,903.0,red
385.0,702.0,red
602.0,597.0,red
441.0,595.0,red
601.0,274.0,red
435.0,124.0,red
603.0,9.0,red
304.0,3.0,red
88.0,114.0,red
435.0,693.0,red
440.0,277.0,red
466.0,906.0,red
387.0,881.0,red
610.0,876.0,red
386.0,865.0,red
608.0,862.0,red
607.0,849.0,red
606.0,834.0,red
385.0,818.0,red
384.0,799.0,red
383.0,779.0,red
605.0,747.0,red
403.0,699.0,red
438.0,637.0,red
583.0,594.0,red
487.0,593.0,red
566.0,277.0,red
604.0,244.0,red
438.0,242.0,red
605.0,209.0,red
438.0,200.0,red
605.0,146.0,red
437.0,146.0,red
416.0,121.0,red
384.0,120.0,red
316.0,119.0,red
281.0,119.0,red
236.0,119.0,red
209.0,118.0,red
132.0,117.0,red
85.0,67.0,red
605.0,39.0,red
85.0,28.0,red
552.0,8.0,red
527.0,8.0,red
579.0,7.0,red
425.0,7.0,red
410.0,6.0,red
322.0,5.0,red
88.0,2.0,red
431.0,675.0,blue
423.0,399.0,blue
424.0,367.0,blue
420.0,215.0,blue
98.0,181.0,blue
93.0,666.0,blue
427.0,641.0,blue
93.0,609.0,blue
92.0,596.0,blue
92.0,573.0,blue
417.0,560.0,blue
423.0,525.0,blue
91.0,504.0,blue
424.0,486.0,blue
423.0,467.0,blue
425.0,420.0,blue
90.0,401.0,blue
424.0,384.0,blue
89.0,368.0,blue
423.0,353.0,blue
90.0,317.0,blue
424.0,315.0,blue
90.0,299.0,blue
90.0,285.0,blue
433.0,264.0,blue
88.0,230.0,blue
423.0,228.0,blue
89.0,196.0,blue
426.0,181.0,blue
421.0,163.0,blue
87.0,161.0,blue
425.0,153.0,blue
434.0,282.0,blue
419.0,457.0,blue
431.0,662.0,blue
427.0,604.0,blue
90.0,539.0,blue
89.0,423.0,blue
89.0,252.0,blue
418.0,534.0,blue
404.0,454.0,blue
95.0,678.0,blue
96.0,642.0,blue
97.0,631.0,blue
425.0,628.0,blue
416.0,570.0,blue
93.0,562.0,blue
92.0,526.0,blue
93.0,491.0,blue
91.0,435.0,blue
420.0,432.0,blue
92.0,388.0,blue
91.0,355.0,blue
92.0,330.0,blue
90.0,264.0,blue
427.0,251.0,blue
90.0,217.0,blue
427.0,194.0,blue
89.0,148.0,blue
92.0,468.0,blue
92.0,458.0,blue
424.0,593.0,blue
412.0,521.0,blue
421.0,496.0,blue
420.0,326.0,blue
433.0,292.0,blue
386.0,555.0,blue
115.0,680.0,blue
229.0,679.0,blue
346.0,678.0,blue
379.0,677.0,blue
125.0,665.0,blue
154.0,664.0,blue
237.0,663.0,blue
342.0,662.0,blue
383.0,661.0,blue
200.0,645.0,blue
165.0,645.0,blue
259.0,644.0,blue
345.0,643.0,blue
388.0,642.0,blue
267.0,628.0,blue
342.0,627.0,blue
378.0,626.0,blue
229.0,610.0,blue
152.0,610.0,blue
254.0,609.0,blue
273.0,608.0,blue
284.0,607.0,blue
370.0,606.0,blue
104.0,595.0,blue
128.0,594.0,blue
258.0,593.0,blue
169.0,593.0,blue
155.0,593.0,blue
293.0,592.0,blue
368.0,591.0,blue
402.0,573.0,blue
384.0,573.0,blue
154.0,573.0,blue
