X,Y,Color
198.0,927.0,red
185.0,699.0,red
179.0,608.0,red
15.0,228.0,red
537.0,122.0,red
9.0,5.0,red
203.0,710.0,red
14.0,609.0,red
183.0,228.0,red
536.0,21.0,red
278.0,124.0,red
11.0,925.0,red
186.0,123.0,red
148.0,929.0,red
83.0,928.0,red
61.0,927.0,red
201.0,897.0,red
7.0,880.0,red
202.0,878.0,red
8.0,851.0,red
9.0,832.0,red
203.0,828.0,red
10.0,811.0,red
204.0,809.0,red
205.0,786.0,red
11.0,772.0,red
12.0,736.0,red
12.0,709.0,red
183.0,624.0,red
156.0,605.0,red
81.0,605.0,red
159.0,230.0,red
127.0,230.0,red
94.0,230.0,red
82.0,230.0,red
51.0,230.0,red
12.0,195.0,red
446.0,125.0,red
411.0,125.0,red
371.0,124.0,red
315.0,124.0,red
251.0,122.0,red
208.0,121.0,red
11.0,119.0,red
10.0,95.0,red
9.0,72.0,red
539.0,47.0,red
482.0,20.0,red
451.0,20.0,red
439.0,19.0,red
327.0,18.0,red
239.0,17.0,red
227.0,16.0,red
214.0,15.0,red
203.0,13.0,red
121.0,12.0,red
85.0,11.0,red
71.0,10.0,red
55.0,7.0,red
43.0,6.0,red
535.0,684.0,blue
545.0,651.0,blue
201.0,601.0,blue
532.0,503.0,blue
546.0,447.0,blue
540.0,379.0,blue
527.0,259.0,blue
546.0,198.0,blue
197.0,545.0,blue
198.0,478.0,blue
200.0,684.0,blue
540.0,671.0,blue
202.0,670.0,blue
547.0,616.0,blue
197.0,579.0,blue
533.0,567.0,blue
198.0,567.0,blue
531.0,549.0,blue
523.0,494.0,blue
530.0,480.0,blue
199.0,466.0,blue
545.0,434.0,blue
200.0,432.0,blue
538.0,412.0,blue
201.0,397.0,blue
201.0,376.0,blue
539.0,366.0,blue
200.0,326.0,blue
200.0,289.0,blue
541.0,239.0,blue
541.0,226.0,blue
197.0,222.0,blue
194.0,153.0,blue
538.0,302.0,blue
200.0,652.0,blue
549.0,604.0,blue
534.0,580.0,blue
532.0,516.0,blue
197.0,512.0,blue
198.0,500.0,blue
536.0,347.0,blue
195.0,166.0,blue
540.0,156.0,blue
543.0,640.0,blue
528.0,537.0,blue
202.0,443.0,blue
202.0,409.0,blue
203.0,363.0,blue
202.0,338.0,blue
536.0,335.0,blue
202.0,302.0,blue
201.0,267.0,blue
201.0,257.0,blue
198.0,198.0,blue
533.0,400.0,blue
530.0,270.0,blue
528.0,468.0,blue
198.0,188.0,blue
202.0,639.0,blue
202.0,613.0,blue
201.0,534.0,blue
197.0,235.0,blue
540.0,168.0,blue
513.0,500.0,blue
517.0,685.0,blue
272.0,685.0,blue
480.0,670.0,blue
280.0,670.0,blue
268.0,669.0,blue
218.0,669.0,blue
495.0,653.0,blue
424.0,653.0,blue
336.0,653.0,blue
521.0,637.0,blue
301.0,637.0,blue
298.0,618.0,blue
537.0,617.0,blue
262.0,617.0,blue
233.0,616.0,blue
248.0,601.0,blue
461.0,583.0,blue
431.0,583.0,blue
505.0,582.0,blue
416.0,582.0,blue
260.0,581.0,blue
502.0,567.0,blue
407.0,567.0,blue
259.0,566.0,blue
210.0,566.0,blue
499.0,550.0,blue
307.0,549.0,blue
252.0,548.0,blue
428.0,534.0,blue
362.0,534.0,blue
272.0,534.0,blue
254.0,533.0,blue
515.0,517.0,blue
498.0,516.0,blue
317.0,515.0,blue
280.0,514.0,blue
