X,Y,Color
605.0,905.0,red
397.0,905.0,red
399.0,698.0,red
606.0,591.0,red
458.0,248.0,red
608.0,245.0,red
606.0,24.0,red
447.0,661.0,red
98.0,135.0,red
439.0,690.0,red
457.0,593.0,red
99.0,34.0,red
453.0,134.0,red
444.0,681.0,red
454.0,647.0,red
565.0,907.0,red
515.0,907.0,red
607.0,880.0,red
395.0,878.0,red
607.0,847.0,red
395.0,847.0,red
395.0,820.0,red
607.0,812.0,red
396.0,808.0,red
397.0,795.0,red
397.0,728.0,red
607.0,705.0,red
607.0,673.0,red
607.0,658.0,red
608.0,630.0,red
481.0,590.0,red
511.0,589.0,red
510.0,250.0,red
537.0,249.0,red
610.0,199.0,red
455.0,195.0,red
137.0,137.0,red
161.0,136.0,red
203.0,135.0,red
263.0,134.0,red
283.0,133.0,red
328.0,132.0,red
96.0,103.0,red
97.0,81.0,red
97.0,63.0,red
609.0,49.0,red
230.0,31.0,red
259.0,30.0,red
290.0,29.0,red
317.0,27.0,red
357.0,26.0,red
404.0,25.0,red
441.0,24.0,red
494.0,23.0,red
553.0,22.0,red
364.0,579.0,blue
444.0,338.0,blue
443.0,232.0,blue
262.0,686.0,blue
97.0,671.0,blue
443.0,638.0,blue
171.0,637.0,blue
175.0,617.0,blue
173.0,604.0,blue
445.0,603.0,blue
359.0,566.0,blue
421.0,544.0,blue
420.0,531.0,blue
98.0,527.0,blue
441.0,509.0,blue
157.0,506.0,blue
441.0,495.0,blue
158.0,492.0,blue
98.0,463.0,blue
439.0,432.0,blue
441.0,404.0,blue
153.0,392.0,blue
98.0,373.0,blue
97.0,341.0,blue
157.0,305.0,blue
102.0,270.0,blue
102.0,257.0,blue
98.0,222.0,blue
149.0,203.0,blue
443.0,197.0,blue
149.0,188.0,blue
443.0,184.0,blue
97.0,171.0,blue
325.0,166.0,blue
97.0,157.0,blue
324.0,151.0,blue
99.0,327.0,blue
261.0,672.0,blue
443.0,651.0,blue
170.0,650.0,blue
277.0,474.0,blue
97.0,473.0,blue
442.0,299.0,blue
305.0,267.0,blue
187.0,619.0,blue
98.0,683.0,blue
154.0,581.0,blue
154.0,569.0,blue
98.0,539.0,blue
274.0,463.0,blue
101.0,441.0,blue
432.0,440.0,blue
101.0,431.0,blue
154.0,405.0,blue
440.0,391.0,blue
231.0,369.0,blue
102.0,362.0,blue
437.0,287.0,blue
303.0,256.0,blue
100.0,235.0,blue
441.0,220.0,blue
226.0,359.0,blue
442.0,325.0,blue
162.0,292.0,blue
444.0,616.0,blue
234.0,686.0,blue
157.0,686.0,blue
110.0,686.0,blue
245.0,671.0,blue
332.0,653.0,blue
308.0,653.0,blue
426.0,652.0,blue
182.0,652.0,blue
404.0,637.0,blue
335.0,637.0,blue
249.0,637.0,blue
219.0,636.0,blue
202.0,636.0,blue
384.0,619.0,blue
400.0,603.0,blue
215.0,583.0,blue
352.0,582.0,blue
383.0,545.0,blue
248.0,544.0,blue
182.0,543.0,blue
128.0,542.0,blue
405.0,530.0,blue
384.0,529.0,blue
249.0,528.0,blue
117.0,527.0,blue
386.0,509.0,blue
302.0,508.0,blue
273.0,508.0,blue
202.0,507.0,blue
408.0,494.0,blue
388.0,492.0,blue
309.0,492.0,blue
206.0,492.0,blue
108.0,476.0,blue
196.0,461.0,blue
165.0,635.0,light_blue
165.0,590.0,light_blue
97.0,586.0,light_blue
94.0,656.0,light_blue
167.0,623.0,light_blue
163.0,658.0,light_blue
151.0,660.0,light_blue
129.0,659.0,light_blue
112.0,658.0,light_blue
149.0,586.0,light_blue
127.0,585.0,light_blue
154.0,513.0,purple
97.0,484.0,purple
100.0,206.0,purple
144.0,178.0,purple
151.0,482.0,purple
101.0,411.0,purple
147.0,411.0,purple
147.0,380.0,purple
100.0,278.0,purple
156.0,277.0,purple
146.0,208.0,purple
98.0,581.0,purple
148.0,552.0,purple
99.0,310.0,purple
95.0,514.0,purple
100.0,378.0,purple
152.0,310.0,purple
100.0,178.0,purple
147.0,582.0,purple
98.0,552.0,purple
155.0,300.0,purple
127.0,585.0,purple
95.0,570.0,purple
125.0,549.0,purple
94.0,503.0,purple
121.0,480.0,purple
139.0,313.0,purple
109.0,313.0,purple
132.0,175.0,purple
