X,Y,Color
442.0,642.0,blue
441.0,629.0,blue
445.0,470.0,blue
446.0,423.0,blue
454.0,353.0,blue
218.0,316.0,blue
443.0,249.0,blue
448.0,230.0,blue
167.0,229.0,blue
396.0,189.0,blue
104.0,329.0,blue
100.0,671.0,blue
375.0,666.0,blue
100.0,657.0,blue
100.0,636.0,blue
100.0,604.0,blue
449.0,596.0,blue
166.0,567.0,blue
168.0,553.0,blue
360.0,537.0,blue
101.0,532.0,blue
436.0,502.0,blue
169.0,486.0,blue
107.0,468.0,blue
444.0,455.0,blue
108.0,418.0,blue
109.0,386.0,blue
453.0,385.0,blue
163.0,363.0,blue
453.0,341.0,blue
422.0,341.0,blue
223.0,330.0,blue
446.0,283.0,blue
109.0,260.0,blue
449.0,215.0,blue
167.0,215.0,blue
107.0,196.0,blue
454.0,158.0,blue
453.0,143.0,blue
109.0,143.0,blue
438.0,365.0,blue
368.0,676.0,blue
101.0,519.0,blue
108.0,454.0,blue
454.0,400.0,blue
106.0,283.0,blue
109.0,247.0,blue
100.0,624.0,blue
433.0,571.0,blue
433.0,561.0,blue
434.0,489.0,blue
444.0,435.0,blue
108.0,431.0,blue
166.0,352.0,blue
445.0,295.0,blue
444.0,261.0,blue
110.0,184.0,blue
112.0,397.0,blue
107.0,317.0,blue
355.0,526.0,blue
170.0,498.0,blue
111.0,156.0,blue
448.0,609.0,blue
102.0,594.0,blue
109.0,295.0,blue
376.0,504.0,blue
306.0,677.0,blue
291.0,676.0,blue
251.0,675.0,blue
185.0,674.0,blue
147.0,673.0,blue
290.0,660.0,blue
234.0,659.0,blue
161.0,658.0,blue
147.0,657.0,blue
316.0,642.0,blue
248.0,641.0,blue
223.0,640.0,blue
185.0,639.0,blue
138.0,638.0,blue
116.0,637.0,blue
411.0,627.0,blue
293.0,626.0,blue
253.0,625.0,blue
188.0,624.0,blue
173.0,623.0,blue
143.0,622.0,blue
427.0,611.0,blue
352.0,610.0,blue
237.0,609.0,blue
202.0,608.0,blue
151.0,607.0,blue
127.0,606.0,blue
434.0,595.0,blue
402.0,594.0,blue
319.0,593.0,blue
214.0,592.0,blue
179.0,591.0,blue
142.0,590.0,blue
129.0,589.0,blue
