X,Y,Color
602.0,900.0,red
407.0,900.0,red
405.0,690.0,red
91.0,116.0,red
91.0,30.0,red
453.0,525.0,red
598.0,29.0,red
440.0,117.0,red
603.0,522.0,red
596.0,245.0,red
448.0,687.0,red
449.0,248.0,red
445.0,903.0,red
605.0,851.0,red
404.0,817.0,red
606.0,800.0,red
403.0,791.0,red
606.0,774.0,red
606.0,748.0,red
403.0,739.0,red
607.0,710.0,red
607.0,675.0,red
606.0,598.0,red
605.0,581.0,red
449.0,574.0,red
605.0,553.0,red
449.0,541.0,red
491.0,522.0,red
564.0,521.0,red
516.0,521.0,red
575.0,520.0,red
556.0,251.0,red
465.0,251.0,red
566.0,250.0,red
584.0,249.0,red
445.0,209.0,red
445.0,192.0,red
599.0,184.0,red
444.0,166.0,red
599.0,143.0,red
443.0,131.0,red
136.0,116.0,red
401.0,115.0,red
151.0,115.0,red
367.0,114.0,red
291.0,114.0,red
217.0,114.0,red
177.0,114.0,red
600.0,95.0,red
282.0,29.0,red
231.0,29.0,red
165.0,29.0,red
298.0,28.0,red
373.0,27.0,red
445.0,235.0,red
428.0,632.0,blue
403.0,619.0,blue
434.0,600.0,blue
416.0,185.0,blue
94.0,292.0,blue
92.0,245.0,blue
433.0,666.0,blue
431.0,653.0,blue
173.0,636.0,blue
174.0,623.0,blue
423.0,622.0,blue
176.0,605.0,blue
435.0,589.0,blue
94.0,569.0,blue
334.0,560.0,blue
96.0,534.0,blue
96.0,523.0,blue
434.0,496.0,blue
95.0,466.0,blue
427.0,452.0,blue
431.0,433.0,blue
431.0,420.0,blue
95.0,398.0,blue
426.0,396.0,blue
95.0,384.0,blue
95.0,363.0,blue
95.0,350.0,blue
442.0,349.0,blue
95.0,327.0,blue
442.0,314.0,blue
95.0,314.0,blue
432.0,289.0,blue
94.0,279.0,blue
431.0,275.0,blue
93.0,258.0,blue
439.0,223.0,blue
93.0,210.0,blue
93.0,190.0,blue
407.0,173.0,blue
94.0,156.0,blue
433.0,152.0,blue
94.0,141.0,blue
428.0,464.0,blue
438.0,362.0,blue
429.0,246.0,blue
96.0,223.0,blue
93.0,671.0,blue
92.0,659.0,blue
178.0,593.0,blue
97.0,558.0,blue
435.0,523.0,blue
98.0,499.0,blue
98.0,489.0,blue
433.0,485.0,blue
96.0,431.0,blue
96.0,421.0,blue
440.0,326.0,blue
94.0,179.0,blue
426.0,386.0,blue
430.0,141.0,blue
97.0,455.0,blue
434.0,534.0,blue
439.0,213.0,blue
389.0,634.0,blue
329.0,569.0,blue
423.0,518.0,blue
178.0,501.0,blue
124.0,673.0,blue
144.0,672.0,blue
272.0,671.0,blue
330.0,670.0,blue
350.0,669.0,blue
203.0,656.0,blue
324.0,655.0,blue
343.0,654.0,blue
375.0,653.0,blue
201.0,637.0,blue
280.0,636.0,blue
206.0,622.0,blue
243.0,621.0,blue
314.0,620.0,blue
367.0,619.0,blue
272.0,605.0,blue
283.0,604.0,blue
205.0,590.0,blue
316.0,589.0,blue
425.0,588.0,blue
344.0,588.0,blue
166.0,555.0,blue
152.0,555.0,blue
286.0,536.0,blue
271.0,536.0,blue
331.0,535.0,blue
198.0,535.0,blue
120.0,535.0,blue
107.0,535.0,blue
352.0,534.0,blue
114.0,522.0,blue
322.0,521.0,blue
237.0,521.0,blue
168.0,639.0,light_blue
90.0,639.0,light_blue
171.0,577.0,light_blue
90.0,574.0,light_blue
149.0,644.0,light_blue
128.0,643.0,light_blue
171.0,629.0,light_blue
172.0,612.0,light_blue
138.0,573.0,light_blue
128.0,572.0,light_blue
100.0,572.0,light_blue
