X,Y,Color
189.0,133.0,red
227.0,686.0,red
189.0,681.0,red
61.0,535.0,red
56.0,275.0,red
272.0,133.0,red
538.0,120.0,red
536.0,45.0,red
63.0,851.0,red
188.0,533.0,red
180.0,273.0,red
54.0,48.0,red
229.0,850.0,red
181.0,140.0,red
448.0,125.0,red
188.0,576.0,red
117.0,853.0,red
200.0,852.0,red
143.0,852.0,red
60.0,828.0,red
231.0,792.0,red
60.0,786.0,red
60.0,775.0,red
230.0,747.0,red
60.0,739.0,red
199.0,683.0,red
60.0,678.0,red
187.0,640.0,red
59.0,585.0,red
83.0,532.0,red
105.0,531.0,red
97.0,277.0,red
151.0,276.0,red
182.0,246.0,red
181.0,209.0,red
180.0,185.0,red
53.0,148.0,red
321.0,126.0,red
423.0,125.0,red
360.0,125.0,red
460.0,123.0,red
52.0,120.0,red
540.0,92.0,red
195.0,47.0,red
179.0,47.0,red
288.0,46.0,red
167.0,46.0,red
361.0,45.0,red
115.0,45.0,red
377.0,44.0,red
415.0,43.0,red
313.0,630.0,blue
548.0,586.0,blue
237.0,428.0,blue
196.0,381.0,blue
535.0,379.0,blue
195.0,276.0,blue
531.0,275.0,blue
276.0,159.0,blue
249.0,665.0,blue
193.0,633.0,blue
196.0,620.0,blue
307.0,619.0,blue
195.0,601.0,blue
195.0,587.0,blue
537.0,562.0,blue
303.0,528.0,blue
196.0,527.0,blue
302.0,515.0,blue
196.0,515.0,blue
194.0,494.0,blue
541.0,492.0,blue
524.0,480.0,blue
193.0,480.0,blue
254.0,446.0,blue
233.0,415.0,blue
195.0,394.0,blue
540.0,392.0,blue
245.0,358.0,blue
245.0,344.0,blue
195.0,325.0,blue
349.0,324.0,blue
195.0,312.0,blue
194.0,290.0,blue
251.0,256.0,blue
555.0,253.0,blue
555.0,240.0,blue
192.0,227.0,blue
460.0,211.0,blue
544.0,187.0,blue
542.0,174.0,blue
543.0,154.0,blue
547.0,651.0,blue
551.0,461.0,blue
254.0,461.0,blue
251.0,243.0,blue
542.0,141.0,blue
545.0,663.0,blue
251.0,653.0,blue
250.0,562.0,blue
533.0,550.0,blue
550.0,450.0,blue
195.0,427.0,blue
196.0,417.0,blue
533.0,286.0,blue
459.0,222.0,blue
193.0,217.0,blue
281.0,179.0,blue
251.0,552.0,blue
352.0,313.0,blue
546.0,598.0,blue
537.0,345.0,blue
536.0,355.0,blue
278.0,147.0,blue
522.0,494.0,blue
466.0,140.0,blue
456.0,666.0,blue
284.0,666.0,blue
432.0,651.0,blue
320.0,651.0,blue
452.0,650.0,blue
261.0,635.0,blue
244.0,635.0,blue
279.0,634.0,blue
213.0,634.0,blue
299.0,633.0,blue
282.0,619.0,blue
273.0,601.0,blue
477.0,600.0,blue
291.0,586.0,blue
342.0,585.0,blue
483.0,584.0,blue
536.0,583.0,blue
377.0,564.0,blue
473.0,563.0,blue
354.0,549.0,blue
379.0,548.0,blue
267.0,530.0,blue
254.0,530.0,blue
224.0,529.0,blue
212.0,514.0,blue
367.0,496.0,blue
274.0,496.0,blue
502.0,495.0,blue
463.0,495.0,blue
225.0,495.0,blue
380.0,480.0,blue
239.0,480.0,blue
413.0,479.0,blue
398.0,479.0,blue
528.0,461.0,blue
273.0,140.0,light_blue
273.0,187.0,light_blue
192.0,195.0,light_blue
190.0,139.0,light_blue
209.0,200.0,light_blue
257.0,198.0,light_blue
269.0,197.0,light_blue
270.0,176.0,light_blue
270.0,164.0,light_blue
272.0,150.0,light_blue
260.0,136.0,light_blue
243.0,671.0,purple
197.0,570.0,purple
198.0,534.0,purple
240.0,364.0,purple
195.0,262.0,purple
193.0,334.0,purple
248.0,465.0,purple
246.0,536.0,purple
250.0,434.0,purple
197.0,640.0,purple
243.0,569.0,purple
193.0,364.0,purple
194.0,466.0,purple
242.0,336.0,purple
248.0,263.0,purple
247.0,239.0,purple
192.0,237.0,purple
228.0,234.0,purple
196.0,556.0,purple
198.0,672.0,purple
243.0,641.0,purple
195.0,437.0,purple
194.0,658.0,purple
216.0,573.0,purple
247.0,557.0,purple
231.0,533.0,purple
211.0,532.0,purple
224.0,367.0,purple
190.0,344.0,purple
223.0,331.0,purple
