X,Y,Color
395.0,897.0,red
609.0,895.0,red
451.0,686.0,red
606.0,260.0,red
86.0,124.0,red
87.0,36.0,red
453.0,565.0,red
451.0,263.0,red
397.0,691.0,red
609.0,565.0,red
601.0,37.0,red
446.0,150.0,red
440.0,130.0,red
537.0,897.0,red
612.0,867.0,red
527.0,899.0,red
495.0,899.0,red
443.0,899.0,red
585.0,897.0,red
573.0,896.0,red
558.0,896.0,red
614.0,807.0,red
613.0,771.0,red
393.0,751.0,red
394.0,719.0,red
435.0,688.0,red
613.0,682.0,red
612.0,639.0,red
452.0,618.0,red
537.0,564.0,red
567.0,563.0,red
534.0,263.0,red
608.0,208.0,red
608.0,198.0,red
449.0,196.0,red
608.0,171.0,red
448.0,164.0,red
606.0,161.0,red
605.0,146.0,red
442.0,140.0,red
429.0,128.0,red
384.0,128.0,red
364.0,127.0,red
281.0,127.0,red
172.0,127.0,red
135.0,127.0,red
102.0,127.0,red
335.0,126.0,red
298.0,126.0,red
604.0,97.0,red
84.0,93.0,red
411.0,36.0,red
398.0,36.0,red
505.0,35.0,red
359.0,35.0,red
324.0,35.0,red
308.0,35.0,red
153.0,35.0,red
137.0,35.0,red
212.0,34.0,red
177.0,34.0,red
111.0,34.0,red
180.0,587.0,blue
427.0,363.0,blue
411.0,258.0,blue
438.0,229.0,blue
184.0,488.0,blue
143.0,636.0,blue
441.0,624.0,blue
183.0,599.0,blue
425.0,514.0,blue
430.0,499.0,blue
84.0,471.0,blue
383.0,458.0,blue
451.0,439.0,blue
451.0,428.0,blue
82.0,403.0,blue
444.0,401.0,blue
420.0,350.0,blue
139.0,301.0,blue
440.0,299.0,blue
139.0,286.0,blue
83.0,220.0,blue
143.0,184.0,blue
437.0,163.0,blue
438.0,149.0,blue
82.0,392.0,blue
85.0,678.0,blue
440.0,663.0,blue
441.0,638.0,blue
83.0,598.0,blue
440.0,565.0,blue
443.0,549.0,blue
426.0,528.0,blue
170.0,516.0,blue
186.0,499.0,blue
84.0,426.0,blue
445.0,389.0,blue
85.0,320.0,blue
82.0,268.0,blue
434.0,194.0,blue
440.0,287.0,blue
440.0,675.0,blue
86.0,665.0,blue
145.0,626.0,blue
85.0,587.0,blue
84.0,563.0,blue
84.0,552.0,blue
170.0,526.0,blue
380.0,468.0,blue
85.0,461.0,blue
86.0,438.0,blue
85.0,367.0,blue
85.0,357.0,blue
85.0,332.0,blue
418.0,319.0,blue
85.0,232.0,blue
437.0,217.0,blue
87.0,151.0,blue
427.0,486.0,blue
86.0,162.0,blue
84.0,257.0,blue
145.0,197.0,blue
433.0,183.0,blue
415.0,333.0,blue
163.0,387.0,blue
221.0,678.0,blue
417.0,661.0,blue
231.0,661.0,blue
150.0,661.0,blue
371.0,640.0,blue
348.0,640.0,blue
306.0,639.0,blue
221.0,639.0,blue
202.0,639.0,blue
155.0,638.0,blue
325.0,623.0,blue
111.0,549.0,blue
425.0,548.0,blue
277.0,530.0,blue
238.0,530.0,blue
180.0,514.0,blue
415.0,500.0,blue
335.0,500.0,blue
222.0,485.0,blue
415.0,484.0,blue
368.0,472.0,blue
346.0,472.0,blue
191.0,472.0,blue
157.0,472.0,blue
185.0,458.0,blue
336.0,457.0,blue
326.0,457.0,blue
221.0,440.0,blue
96.0,440.0,blue
383.0,426.0,blue
216.0,426.0,blue
113.0,426.0,blue
219.0,404.0,blue
260.0,403.0,blue
362.0,402.0,blue
330.0,388.0,blue
166.0,479.0,light_blue
84.0,477.0,light_blue
163.0,533.0,light_blue
84.0,532.0,light_blue
166.0,497.0,light_blue
125.0,535.0,light_blue
82.0,518.0,light_blue
165.0,512.0,light_blue
154.0,475.0,light_blue
139.0,606.0,purple
86.0,305.0,purple
138.0,203.0,purple
84.0,203.0,purple
86.0,606.0,purple
137.0,171.0,purple
137.0,642.0,purple
84.0,170.0,purple
134.0,304.0,purple
136.0,274.0,purple
86.0,276.0,purple
85.0,641.0,purple
126.0,644.0,purple
83.0,620.0,purple
141.0,618.0,purple
103.0,603.0,purple
