X,Y,Color
254.0,894.0,red
254.0,705.0,red
47.0,608.0,red
197.0,607.0,red
195.0,270.0,red
39.0,270.0,red
203.0,139.0,red
550.0,131.0,red
51.0,895.0,red
199.0,162.0,red
549.0,32.0,red
209.0,700.0,red
35.0,35.0,red
203.0,690.0,red
222.0,897.0,red
48.0,863.0,red
48.0,836.0,red
256.0,809.0,red
256.0,733.0,red
48.0,730.0,red
47.0,698.0,red
201.0,658.0,red
46.0,642.0,red
200.0,626.0,red
75.0,605.0,red
127.0,273.0,red
68.0,273.0,red
36.0,206.0,red
35.0,144.0,red
334.0,137.0,red
357.0,136.0,red
452.0,135.0,red
472.0,134.0,red
487.0,133.0,red
551.0,97.0,red
34.0,73.0,red
143.0,32.0,red
191.0,31.0,red
484.0,30.0,red
401.0,30.0,red
309.0,30.0,red
266.0,30.0,red
229.0,30.0,red
349.0,191.0,blue
273.0,611.0,blue
559.0,689.0,blue
559.0,675.0,blue
545.0,655.0,blue
273.0,625.0,blue
555.0,621.0,blue
555.0,607.0,blue
430.0,574.0,blue
209.0,555.0,blue
559.0,552.0,blue
559.0,538.0,blue
211.0,521.0,blue
541.0,505.0,blue
273.0,474.0,blue
393.0,452.0,blue
211.0,439.0,blue
393.0,438.0,blue
555.0,413.0,blue
555.0,400.0,blue
210.0,400.0,blue
545.0,377.0,blue
536.0,340.0,blue
284.0,334.0,blue
209.0,296.0,blue
541.0,273.0,blue
275.0,261.0,blue
541.0,258.0,blue
275.0,243.0,blue
509.0,225.0,blue
349.0,205.0,blue
207.0,205.0,blue
208.0,191.0,blue
271.0,159.0,blue
520.0,295.0,blue
553.0,486.0,blue
211.0,644.0,blue
210.0,588.0,blue
273.0,489.0,blue
210.0,452.0,blue
284.0,376.0,blue
533.0,307.0,blue
275.0,228.0,blue
271.0,169.0,blue
543.0,642.0,blue
212.0,578.0,blue
541.0,517.0,blue
213.0,509.0,blue
555.0,472.0,blue
211.0,413.0,blue
534.0,329.0,blue
210.0,309.0,blue
511.0,235.0,blue
547.0,158.0,blue
212.0,545.0,blue
287.0,366.0,blue
276.0,276.0,blue
214.0,680.0,blue
213.0,656.0,blue
543.0,364.0,blue
427.0,588.0,blue
224.0,541.0,blue
211.0,692.0,blue
545.0,168.0,blue
248.0,693.0,blue
426.0,692.0,blue
453.0,691.0,blue
469.0,690.0,blue
224.0,677.0,blue
263.0,676.0,blue
472.0,675.0,blue
487.0,674.0,blue
308.0,659.0,blue
297.0,659.0,blue
407.0,658.0,blue
473.0,657.0,blue
442.0,642.0,blue
500.0,641.0,blue
317.0,625.0,blue
479.0,624.0,blue
494.0,623.0,blue
509.0,622.0,blue
313.0,609.0,blue
478.0,608.0,blue
519.0,607.0,blue
222.0,575.0,blue
292.0,574.0,blue
384.0,556.0,blue
220.0,556.0,blue
471.0,555.0,blue
487.0,554.0,blue
537.0,553.0,blue
372.0,540.0,blue
470.0,539.0,blue
490.0,538.0,blue
325.0,522.0,blue
242.0,522.0,blue
465.0,521.0,blue
530.0,520.0,blue
443.0,506.0,blue
209.0,317.0,light_blue
271.0,281.0,light_blue
209.0,280.0,light_blue
270.0,214.0,light_blue
276.0,383.0,light_blue
209.0,387.0,light_blue
209.0,212.0,light_blue
277.0,333.0,light_blue
278.0,318.0,light_blue
220.0,387.0,light_blue
259.0,386.0,light_blue
277.0,365.0,light_blue
254.0,315.0,light_blue
219.0,283.0,light_blue
259.0,211.0,light_blue
267.0,630.0,purple
214.0,630.0,purple
214.0,598.0,purple
215.0,492.0,purple
265.0,172.0,purple
265.0,150.0,purple
222.0,162.0,purple
216.0,176.0,purple
224.0,146.0,purple
214.0,462.0,purple
270.0,597.0,purple
269.0,494.0,purple
269.0,460.0,purple
258.0,593.0,purple
255.0,177.0,purple
211.0,609.0,purple
235.0,593.0,purple
246.0,592.0,purple
270.0,470.0,purple
226.0,179.0,purple
