X,Y,Color
196.0,135.0,red
245.0,695.0,red
184.0,587.0,red
37.0,584.0,red
548.0,126.0,red
190.0,245.0,red
40.0,244.0,red
45.0,20.0,red
189.0,685.0,red
246.0,904.0,red
39.0,903.0,red
551.0,31.0,red
208.0,131.0,red
202.0,906.0,red
179.0,905.0,red
87.0,905.0,red
165.0,904.0,red
112.0,904.0,red
37.0,822.0,red
248.0,821.0,red
38.0,803.0,red
247.0,783.0,red
38.0,741.0,red
37.0,687.0,red
187.0,624.0,red
36.0,622.0,red
35.0,608.0,red
160.0,584.0,red
142.0,582.0,red
85.0,582.0,red
69.0,582.0,red
104.0,581.0,red
123.0,249.0,red
94.0,249.0,red
158.0,248.0,red
77.0,247.0,red
38.0,217.0,red
193.0,205.0,red
194.0,148.0,red
39.0,141.0,red
407.0,129.0,red
319.0,129.0,red
515.0,128.0,red
419.0,128.0,red
496.0,127.0,red
452.0,127.0,red
40.0,115.0,red
551.0,113.0,red
41.0,84.0,red
42.0,50.0,red
538.0,28.0,red
527.0,27.0,red
509.0,26.0,red
463.0,26.0,red
436.0,26.0,red
406.0,25.0,red
381.0,24.0,red
328.0,23.0,red
295.0,22.0,red
232.0,21.0,red
197.0,20.0,red
164.0,19.0,red
102.0,18.0,red
200.0,691.0,red
553.0,83.0,red
421.0,677.0,blue
555.0,574.0,blue
555.0,475.0,blue
554.0,232.0,blue
201.0,470.0,blue
198.0,681.0,blue
541.0,648.0,blue
530.0,634.0,blue
197.0,614.0,blue
198.0,599.0,blue
263.0,565.0,blue
365.0,545.0,blue
197.0,529.0,blue
200.0,494.0,blue
298.0,459.0,blue
249.0,459.0,blue
201.0,440.0,blue
553.0,427.0,blue
555.0,408.0,blue
264.0,405.0,blue
265.0,391.0,blue
201.0,370.0,blue
544.0,339.0,blue
546.0,325.0,blue
205.0,319.0,blue
554.0,303.0,blue
265.0,300.0,blue
547.0,200.0,blue
203.0,198.0,blue
207.0,253.0,blue
386.0,252.0,blue
545.0,602.0,blue
263.0,580.0,blue
364.0,530.0,blue
198.0,508.0,blue
555.0,461.0,blue
202.0,332.0,blue
205.0,264.0,blue
555.0,219.0,blue
540.0,166.0,blue
260.0,165.0,blue
538.0,154.0,blue
298.0,472.0,blue
199.0,646.0,blue
200.0,636.0,blue
203.0,427.0,blue
554.0,395.0,blue
428.0,360.0,blue
203.0,358.0,blue
551.0,290.0,blue
268.0,287.0,blue
387.0,264.0,blue
204.0,230.0,blue
540.0,189.0,blue
205.0,187.0,blue
261.0,151.0,blue
543.0,612.0,blue
202.0,669.0,blue
206.0,459.0,blue
200.0,540.0,blue
203.0,219.0,blue
553.0,500.0,blue
554.0,510.0,blue
246.0,472.0,blue
432.0,370.0,blue
552.0,442.0,blue
304.0,322.0,blue
356.0,495.0,blue
316.0,391.0,blue
341.0,684.0,blue
261.0,683.0,blue
210.0,682.0,blue
408.0,669.0,blue
396.0,668.0,blue
378.0,668.0,blue
283.0,668.0,blue
256.0,667.0,blue
518.0,651.0,blue
378.0,650.0,blue
239.0,649.0,blue
438.0,634.0,blue
316.0,634.0,blue
249.0,633.0,blue
213.0,633.0,blue
403.0,616.0,blue
343.0,616.0,blue
240.0,615.0,blue
522.0,600.0,blue
443.0,599.0,blue
420.0,599.0,blue
216.0,599.0,blue
539.0,566.0,blue
523.0,565.0,blue
396.0,565.0,blue
274.0,546.0,blue
223.0,545.0,blue
334.0,529.0,blue
250.0,529.0,blue
350.0,512.0,blue
337.0,511.0,blue
259.0,409.0,purple
205.0,169.0,purple
254.0,141.0,purple
258.0,554.0,purple
258.0,305.0,purple
257.0,584.0,purple
203.0,408.0,purple
255.0,169.0,purple
209.0,303.0,purple
201.0,585.0,purple
248.0,481.0,purple
294.0,447.0,purple
249.0,450.0,purple
206.0,270.0,purple
261.0,379.0,purple
199.0,564.0,purple
205.0,376.0,purple
263.0,274.0,purple
206.0,142.0,purple
293.0,480.0,purple
209.0,551.0,purple
240.0,374.0,purple
282.0,446.0,purple
215.0,411.0,purple
262.0,395.0,purple
231.0,307.0,purple
202.0,290.0,purple
263.0,287.0,purple
226.0,172.0,purple
203.0,158.0,purple
216.0,138.0,purple
249.0,466.0,purple
228.0,375.0,purple
