X,Y,Color
386.0,889.0,red
386.0,693.0,red
592.0,578.0,red
446.0,578.0,red
589.0,263.0,red
440.0,263.0,red
598.0,893.0,red
79.0,24.0,red
81.0,122.0,red
381.0,760.0,red
442.0,891.0,red
600.0,849.0,red
598.0,724.0,red
266.0,126.0,red
433.0,128.0,red
586.0,23.0,red
440.0,682.0,red
295.0,125.0,red
569.0,893.0,red
552.0,892.0,red
495.0,891.0,red
477.0,891.0,red
412.0,891.0,red
424.0,890.0,red
384.0,852.0,red
598.0,826.0,red
383.0,817.0,red
382.0,807.0,red
381.0,793.0,red
598.0,768.0,red
383.0,750.0,red
383.0,723.0,red
596.0,700.0,red
417.0,690.0,red
595.0,598.0,red
437.0,250.0,red
591.0,214.0,red
590.0,202.0,red
436.0,184.0,red
419.0,125.0,red
347.0,124.0,red
204.0,124.0,red
194.0,124.0,red
589.0,90.0,red
162.0,22.0,red
266.0,21.0,red
547.0,20.0,red
491.0,20.0,red
454.0,20.0,red
351.0,20.0,red
314.0,20.0,red
283.0,20.0,red
428.0,640.0,blue
82.0,629.0,blue
306.0,522.0,blue
427.0,290.0,blue
80.0,430.0,blue
134.0,346.0,blue
84.0,178.0,blue
363.0,674.0,blue
363.0,663.0,blue
82.0,663.0,blue
432.0,605.0,blue
78.0,592.0,blue
431.0,591.0,blue
423.0,558.0,blue
309.0,535.0,blue
80.0,502.0,blue
428.0,488.0,blue
428.0,451.0,blue
139.0,451.0,blue
289.0,429.0,blue
289.0,416.0,blue
427.0,396.0,blue
78.0,383.0,blue
427.0,381.0,blue
430.0,361.0,blue
133.0,361.0,blue
429.0,347.0,blue
80.0,329.0,blue
176.0,326.0,blue
423.0,255.0,blue
78.0,246.0,blue
416.0,241.0,blue
84.0,192.0,blue
173.0,189.0,blue
173.0,176.0,blue
83.0,158.0,blue
421.0,155.0,blue
82.0,144.0,blue
409.0,143.0,blue
424.0,215.0,blue
133.0,558.0,blue
79.0,522.0,blue
140.0,466.0,blue
82.0,316.0,blue
177.0,314.0,blue
140.0,223.0,blue
419.0,570.0,blue
83.0,676.0,blue
427.0,629.0,blue
81.0,605.0,blue
134.0,569.0,blue
80.0,534.0,blue
426.0,499.0,blue
80.0,396.0,blue
84.0,292.0,blue
423.0,278.0,blue
84.0,642.0,blue
80.0,259.0,blue
142.0,213.0,blue
82.0,490.0,blue
426.0,463.0,blue
81.0,418.0,blue
84.0,282.0,blue
353.0,676.0,blue
163.0,678.0,blue
219.0,677.0,blue
202.0,662.0,blue
334.0,661.0,blue
222.0,661.0,blue
121.0,644.0,blue
156.0,643.0,blue
417.0,642.0,blue
397.0,642.0,blue
304.0,642.0,blue
275.0,642.0,blue
92.0,628.0,blue
170.0,627.0,blue
417.0,626.0,blue
184.0,626.0,blue
255.0,625.0,blue
197.0,625.0,blue
148.0,609.0,blue
177.0,608.0,blue
104.0,608.0,blue
309.0,607.0,blue
354.0,591.0,blue
245.0,591.0,blue
212.0,591.0,blue
229.0,590.0,blue
386.0,573.0,blue
407.0,557.0,blue
351.0,556.0,blue
144.0,556.0,blue
208.0,538.0,blue
145.0,538.0,blue
293.0,537.0,blue
117.0,537.0,blue
294.0,521.0,blue
118.0,521.0,blue
341.0,503.0,blue
128.0,544.0,purple
134.0,470.0,purple
80.0,366.0,purple
80.0,231.0,purple
132.0,438.0,purple
127.0,574.0,purple
80.0,573.0,purple
128.0,366.0,purple
101.0,476.0,purple
130.0,334.0,purple
139.0,198.0,purple
81.0,475.0,purple
133.0,230.0,purple
82.0,200.0,purple
79.0,336.0,purple
80.0,440.0,purple
82.0,542.0,purple
99.0,576.0,purple
112.0,541.0,purple
109.0,436.0,purple
117.0,333.0,purple
138.0,214.0,purple
104.0,197.0,purple
126.0,196.0,purple
