X,Y,Color
227.0,894.0,red
29.0,891.0,red
32.0,246.0,red
555.0,122.0,red
33.0,560.0,red
192.0,248.0,red
192.0,687.0,red
37.0,24.0,red
181.0,561.0,red
184.0,658.0,red
230.0,693.0,red
196.0,126.0,red
558.0,28.0,red
189.0,896.0,red
140.0,895.0,red
122.0,895.0,red
82.0,895.0,red
71.0,894.0,red
27.0,862.0,red
230.0,849.0,red
28.0,848.0,red
29.0,818.0,red
231.0,787.0,red
30.0,764.0,red
232.0,731.0,red
31.0,707.0,red
31.0,693.0,red
210.0,690.0,red
30.0,683.0,red
30.0,641.0,red
183.0,613.0,red
167.0,558.0,red
73.0,558.0,red
30.0,218.0,red
194.0,185.0,red
31.0,174.0,red
311.0,124.0,red
559.0,94.0,red
560.0,80.0,red
32.0,76.0,red
33.0,37.0,red
348.0,26.0,red
277.0,26.0,red
499.0,25.0,red
472.0,25.0,red
447.0,25.0,red
415.0,25.0,red
374.0,25.0,red
249.0,25.0,red
234.0,24.0,red
183.0,23.0,red
121.0,23.0,red
100.0,22.0,red
535.0,676.0,blue
202.0,549.0,blue
541.0,504.0,blue
555.0,474.0,blue
552.0,463.0,blue
551.0,158.0,blue
257.0,624.0,blue
194.0,672.0,blue
194.0,660.0,blue
257.0,637.0,blue
307.0,599.0,blue
535.0,566.0,blue
195.0,561.0,blue
553.0,535.0,blue
261.0,531.0,blue
195.0,498.0,blue
198.0,488.0,blue
201.0,422.0,blue
259.0,401.0,blue
260.0,388.0,blue
201.0,367.0,blue
436.0,359.0,blue
201.0,355.0,blue
549.0,339.0,blue
257.0,334.0,blue
394.0,296.0,blue
555.0,271.0,blue
259.0,232.0,blue
563.0,220.0,blue
259.0,218.0,blue
205.0,195.0,blue
259.0,165.0,blue
259.0,152.0,blue
515.0,492.0,blue
562.0,396.0,blue
433.0,372.0,blue
553.0,628.0,blue
554.0,641.0,blue
197.0,584.0,blue
551.0,524.0,blue
255.0,470.0,blue
537.0,440.0,blue
531.0,428.0,blue
204.0,254.0,blue
563.0,233.0,blue
526.0,198.0,blue
197.0,597.0,blue
301.0,588.0,blue
533.0,555.0,blue
263.0,520.0,blue
257.0,458.0,blue
202.0,434.0,blue
547.0,326.0,blue
204.0,298.0,blue
205.0,288.0,blue
206.0,265.0,blue
553.0,259.0,blue
207.0,185.0,blue
528.0,664.0,blue
561.0,407.0,blue
259.0,322.0,blue
313.0,388.0,blue
264.0,353.0,blue
387.0,677.0,blue
362.0,676.0,blue
276.0,676.0,blue
250.0,676.0,blue
231.0,675.0,blue
216.0,674.0,blue
483.0,661.0,blue
353.0,660.0,blue
494.0,641.0,blue
479.0,640.0,blue
446.0,639.0,blue
289.0,638.0,blue
457.0,624.0,blue
432.0,623.0,blue
295.0,601.0,blue
224.0,600.0,blue
224.0,585.0,blue
485.0,568.0,blue
455.0,567.0,blue
424.0,566.0,blue
325.0,565.0,blue
302.0,564.0,blue
271.0,563.0,blue
227.0,562.0,blue
442.0,552.0,blue
417.0,551.0,blue
384.0,550.0,blue
330.0,549.0,blue
271.0,548.0,blue
529.0,536.0,blue
470.0,536.0,blue
430.0,535.0,blue
354.0,534.0,blue
339.0,533.0,blue
323.0,532.0,blue
413.0,520.0,blue
390.0,519.0,blue
251.0,642.0,purple
252.0,608.0,purple
201.0,473.0,purple
255.0,376.0,purple
200.0,375.0,purple
252.0,308.0,purple
205.0,235.0,purple
253.0,168.0,purple
199.0,405.0,purple
251.0,338.0,purple
204.0,308.0,purple
207.0,169.0,purple
254.0,138.0,purple
255.0,237.0,purple
197.0,641.0,purple
252.0,405.0,purple
256.0,531.0,purple
198.0,608.0,purple
258.0,505.0,purple
251.0,474.0,purple
201.0,339.0,purple
257.0,205.0,purple
205.0,138.0,purple
198.0,506.0,purple
250.0,444.0,purple
197.0,537.0,purple
206.0,202.0,purple
201.0,442.0,purple
194.0,629.0,purple
254.0,621.0,purple
216.0,605.0,purple
235.0,538.0,purple
235.0,503.0,purple
218.0,503.0,purple
236.0,476.0,purple
216.0,476.0,purple
257.0,395.0,purple
242.0,373.0,purple
241.0,305.0,purple
218.0,305.0,purple
234.0,238.0,purple
224.0,201.0,purple
237.0,171.0,purple
223.0,171.0,purple
